ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P147,P224B,P224B_NOM,P224B_COD,P224B_TIPO,P224D_SUP_1,P224D_SUP_2,P224E_1,P224E_2,P224E_3,P224E_4,P224E_5,P224E_6,P224E_7,OMICAP200_00
2024,10,HUANUCO,11,YAROWILCA,04,APARICIO POMARES,14384,07,07,1,2,101141004,1.130734,1,,1,1,3,1,PAPA NATIVA,2615,1,0,050,0,0,1,0,1,0,0, 
2024,10,HUANUCO,11,YAROWILCA,02,CAHUAC,14390,01,01,1,2,101142004,10.71917,1,,1,1,1,1,HABA,2942,1,0,026,0,0,0,1,0,0,0, 
2024,10,HUANUCO,11,YAROWILCA,02,CAHUAC,14390,04,04,1,2,101142004,4.384621,1,,1,1,1,1,CEBADA GRANO,2104,1,0,030,0,0,1,0,0,0,0, 
2024,10,HUANUCO,11,YAROWILCA,01,CHAVINILLO,14393,01,01,1,2,101153002,10.85014,1,,1,1,1,1,OCA,2608,1,0,050,0,0,0,1,1,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,06,SAN FRANCISCO DE ASIS,14405,02,02,1,2,101043003,224.5693,1,,1,1,4,1,TARHUI,2947,1,0,250,0,0,1,0,0,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,06,SAN FRANCISCO DE ASIS,14407,04,04,1,2,101032002,6.844057,1,,1,1,1,1,MAIZ AMILACEO,2108,1,0,050,1,0,0,0,0,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,05,RONDOS,14409,01,01,1,2,101034002,25.39928,1,,1,1,1,1,OCA,2608,1,0,250,0,0,0,1,0,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,05,RONDOS,14410,02,02,1,2,101033003,43.16663,1,,1,1,4,1,PAPA NATIVA,2615,1,0,200,0,0,1,0,0,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,03,JIVIA,14413,01,01,1,2,101033002,152.0144,1,,1,1,2,1,MAIZ AMILACEO,2108,1,0,050,0,0,0,1,0,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,03,JIVIA,14414,01,01,1,2,101032004,.6567972,1,,1,1,1,1,CEBADA GRANO,2104,1,0,250,0,0,1,0,0,1,0, 
2024,10,HUANUCO,10,LAURICOCHA,03,JIVIA,14414,05,05,1,2,101032004,.3634128,1,,1,1,3,1,PAPA NATIVA,2615,1,0,250,0,0,1,0,0,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,02,BAÑOS,14415,01,01,1,2,101044003,177.1182,1,,1,1,1,1,PAPA BLANCA,2612,1,0,150,0,0,1,0,0,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,02,BAÑOS,14419,01,01,1,2,101033004,1.58218,1,,1,1,5,1,PAPA NATIVA,2615,1,0,300,0,0,1,1,0,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,02,BAÑOS,14419,02,02,1,2,101033004,.0559104,1,,1,1,2,1,PAPA NATIVA,2615,1,0,200,0,0,1,0,0,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,02,BAÑOS,14419,03,03,1,2,101033004,.3406128,1,,1,1,1,1,HABA,2942,1,0,005,0,0,0,1,0,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,02,BAÑOS,14419,04,04,1,2,101033004,9.695885,1,,1,1,2,1,PAPA NATIVA,2615,1,0,100,0,0,1,0,0,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,02,BAÑOS,14419,06,06,1,2,101033004,13.839,1,,1,1,1,1,CEBOLLA,2315,1,0,001,0,0,0,1,0,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,02,BAÑOS,14419,06,06,1,2,101033004,13.839,1,,1,1,1,2,BETARRAGA,2310,1,0,001,0,0,0,1,0,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,02,BAÑOS,14419,06,06,1,2,101033004,13.839,1,,1,1,1,3,COL,2319,1,0,001,0,0,0,1,0,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,02,BAÑOS,14419,06,06,1,2,101033004,13.839,1,,1,1,1,4,ZANAHORIA,2344,1,0,001,0,0,0,1,0,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,01,JESUS,14423,02,02,1,2,101051002,.0146924,1,,1,1,1,1,AVENA FORRAJERA,2701,1,0,250,0,0,0,1,1,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,01,JESUS,14424,04,04,1,2,101041002,47.66277,1,,1,1,2,1,AVENA GRANO,2102,1,0,250,0,0,0,1,0,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,01,JESUS,14424,04,04,1,2,101041002,47.66277,1,,1,1,1,1,MAIZ AMILACEO,2108,1,0,250,0,0,0,1,0,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,01,JESUS,14425,01,01,1,2,101031003,.1987608,1,,1,1,1,1,ARVEJA,2901,1,0,010,0,0,0,1,1,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,01,JESUS,14425,08,08,1,2,101031003,.6353071,1,,1,1,1,1,MAIZ AMILACEO,2108,1,0,110,0,0,1,1,0,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,01,JESUS,14425,09,09,1,2,101031003,1.933766,1,,1,1,4,1,PAPA BLANCA,2612,1,0,125,0,0,0,1,1,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,01,JESUS,14425,10,10,1,2,101031003,2.220121,1,,1,1,1,1,MAIZ AMILACEO,2108,1,0,020,0,0,0,1,0,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,01,JESUS,14425,11,11,1,2,101031003,1.190127,1,,1,1,1,1,CEBADA GRANO,2104,1,0,125,0,0,0,1,0,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,01,JESUS,14427,07,07,1,2,101042003,7.659452,1,,1,1,2,1,PAPA BLANCA,2612,1,0,062,0,0,0,1,0,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,01,JESUS,14428,05,05,1,2,101032003,4.546651,1,,1,1,2,1,PAPA BLANCA,2612,1,0,500,0,0,1,0,0,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,01,JESUS,14429,03,03,1,2,101041003,43.12826,1,,1,1,4,1,MAIZ AMILACEO,2108,1,0,125,0,0,0,1,1,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,01,JESUS,14430,01,01,1,2,101042002,39.91968,1,,1,1,1,1,HABA,2942,1,0,150,0,0,0,1,0,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,01,JESUS,14430,01,01,1,2,101042002,39.91968,1,,1,1,2,1,HABA,2942,1,0,250,0,0,0,1,0,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,01,JESUS,14430,01,01,1,2,101042002,39.91968,1,,1,1,1,2,PAPA NATIVA,2615,1,0,250,0,0,0,1,0,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,01,JESUS,14430,02,02,1,2,101042002,29.04568,1,,1,1,1,1,PAPA HUAYRO,2614,1,0,250,0,0,1,1,0,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,01,JESUS,14430,02,02,1,2,101042002,29.04568,1,,1,1,3,1,TARHUI,2947,1,1,000,0,0,1,0,0,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,01,JESUS,14430,02,02,1,2,101042002,29.04568,1,,1,1,1,2,PAPA BLANCA,2612,1,0,250,0,0,1,1,0,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,01,JESUS,14430,02,02,1,2,101042002,29.04568,1,,1,1,1,3,PAPA NATIVA,2615,1,0,250,0,0,1,1,0,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,01,JESUS,14430,02,02,1,2,101042002,29.04568,1,,1,1,1,4,PAPA COLOR,2613,1,0,250,0,0,1,1,0,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,01,JESUS,14431,01,01,1,2,101031002,.6655828,1,,1,1,2,1,PAPA NATIVA,2615,1,0,100,0,0,0,1,0,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,01,JESUS,14431,01,01,1,2,101031002,.6655828,1,,1,1,3,1,OCA,2608,1,0,100,0,0,0,1,1,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,01,JESUS,14431,01,01,1,2,101031002,.6655828,1,,1,1,2,2,HABA,2942,1,0,100,0,0,0,1,0,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,01,JESUS,14431,02,02,1,2,101031002,4.175787,1,,1,1,3,1,HABA,2942,1,0,250,0,0,0,1,0,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,01,JESUS,14431,02,02,1,2,101031002,4.175787,1,,1,1,3,2,PAPA BLANCA,2612,1,0,250,0,0,0,1,0,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,01,JESUS,14431,03,03,1,2,101031002,1.623769,1,,1,1,1,1,PAPA NATIVA,2615,1,0,500,0,0,0,1,0,0,0, 
2024,10,HUANUCO,10,LAURICOCHA,01,JESUS,14431,03,03,1,2,101031002,1.623769,1,,1,1,5,1,PAPA NATIVA,2615,1,0,750,0,0,0,1,0,0,0, 
2024,10,HUANUCO,09,PUERTO INCA,05,YUYAPICHIS,14447,02,02,1,3,100992005,8.236071,1,,1,1,2,1,YUCA,2620,1,0,250,0,0,0,0,0,0,1, 
2024,10,HUANUCO,09,PUERTO INCA,05,YUYAPICHIS,14447,04,04,1,3,100992005,12.44539,1,,1,1,1,1,MAIZ AMARILLO DURO,2107,1,1,000,0,0,1,0,0,0,0, 
2024,10,HUANUCO,09,PUERTO INCA,05,YUYAPICHIS,14447,04,04,1,3,100992005,12.44539,1,,1,1,1,2,ARROZ CASCARA,2101,1,0,500,0,0,1,0,0,0,0, 
2024,10,HUANUCO,09,PUERTO INCA,05,YUYAPICHIS,14448,01,01,1,3,100992005,7.929494,1,,1,1,1,1,PAPAYA,1163,2,2,000,1,0,1,0,0,0,0, 
2024,10,HUANUCO,09,PUERTO INCA,05,YUYAPICHIS,14448,01,01,1,3,100992005,7.929494,1,,1,1,2,1,ARROZ CASCARA,2101,1,2,000,1,0,0,0,0,0,0, 
2024,10,HUANUCO,09,PUERTO INCA,04,TOURNAVISTA,14468,01,01,1,3,100992005,23.59318,1,,1,1,3,1,YUCA,2620,1,0,500,0,0,1,0,0,0,0, 
2024,10,HUANUCO,09,PUERTO INCA,04,TOURNAVISTA,14469,01,01,1,3,100993002,1.610705,1,,1,1,2,1,MAIZ AMARILLO DURO,2107,1,5,000,0,0,1,0,0,0,0, 
2024,10,HUANUCO,09,PUERTO INCA,04,TOURNAVISTA,14472,03,03,1,3,100991005,4.916431,1,,1,1,1,1,CACAO,1202,3,0,500,0,0,1,0,0,0,0, 
2024,10,HUANUCO,09,PUERTO INCA,04,TOURNAVISTA,14485,01,01,1,3,100992005,17.61469,1,,1,1,1,1,MAIZ AMARILLO DURO,2107,1,2,250,0,0,0,0,0,0,1, 
2024,10,HUANUCO,09,PUERTO INCA,02,CODO DEL POZUZO,14515,01,01,1,3,100992005,32.36341,1,,1,1,1,1,COCA,1209,2,4,000,0,0,0,0,0,0,1, 
2024,10,HUANUCO,09,PUERTO INCA,01,PUERTO INCA,14539,01,01,1,3,100992005,12.79613,1,,1,1,1,1,MAIZ AMARILLO DURO,2107,1,0,508,0,0,1,0,0,0,0, 
2024,10,HUANUCO,09,PUERTO INCA,01,PUERTO INCA,14539,02,02,1,3,100992005,.2627418,1,,1,1,1,1,CACAO,1202,3,1,600,0,0,1,0,0,0,0, 
2024,10,HUANUCO,08,PACHITEA,04,UMARI,14568,02,02,1,3,100874003,66.69917,1,,1,1,2,1,MAIZ CHOCLO,2109,1,0,500,0,0,1,0,0,0,0, 
2024,10,HUANUCO,08,PACHITEA,04,UMARI,14571,01,01,1,2,100874004,159.9447,1,,1,1,3,1,ARVEJA,2901,1,0,125,0,0,1,0,0,0,0, 
2024,10,HUANUCO,08,PACHITEA,04,UMARI,14575,03,03,1,2,100831003,4.181343,1,,1,1,1,1,PAPAYUELA,1164,2,0,010,0,0,1,0,0,0,0, 
2024,10,HUANUCO,08,PACHITEA,04,UMARI,14575,04,04,1,2,100831003,96.62709,1,,1,1,4,1,HABA,2942,1,0,500,0,0,1,0,0,1,0, 
2024,10,HUANUCO,08,PACHITEA,04,UMARI,14575,05,05,1,2,100831003,10.29797,1,,1,1,2,1,HABA,2942,1,1,500,0,0,1,0,0,1,0, 
2024,10,HUANUCO,08,PACHITEA,03,MOLINO,14576,02,02,1,2,100843002,16.14427,1,,1,1,1,1,PAPA HUAYRO,2614,1,0,100,0,0,0,0,0,1,0, 
2024,10,HUANUCO,08,PACHITEA,03,MOLINO,14576,03,03,1,2,100843002,22.57557,1,,1,1,5,1,OLLUCO,2609,1,0,500,0,0,0,0,1,0,0, 
2024,10,HUANUCO,08,PACHITEA,03,MOLINO,14579,03,03,1,2,100831002,6.064113,1,,1,1,2,1,MAIZ AMILACEO,2108,1,0,100,0,0,1,0,0,0,0, 
2024,10,HUANUCO,08,PACHITEA,03,MOLINO,14579,03,03,1,2,100831002,6.064113,1,,1,1,2,2,CALABAZA,2314,1,0,100,0,0,1,0,0,0,0, 
2024,10,HUANUCO,08,PACHITEA,02,CHAGLLA,14585,02,02,1,3,100883004,8.091521,1,,1,1,1,1,ALGODON,2803,1,0,900,0,0,1,0,0,0,0, 
2024,10,HUANUCO,08,PACHITEA,02,CHAGLLA,14589,01,01,1,3,100873004,156.3921,1,,1,1,2,1,YUCA,2620,1,0,954,0,0,1,0,0,0,0, 
2024,10,HUANUCO,08,PACHITEA,02,CHAGLLA,14595,01,01,1,3,100882002,1.169692,1,,1,1,1,1,PLATANO,1171,3,1,000,1,0,0,0,0,0,0, 
2024,10,HUANUCO,08,PACHITEA,02,CHAGLLA,14595,01,01,1,3,100882002,1.169692,1,,1,1,2,1,CAFE PERGAMINO,1203,2,1,000,1,0,0,0,0,0,0, 
2024,10,HUANUCO,08,PACHITEA,02,CHAGLLA,14598,03,03,1,2,100872002,.6431251,1,,1,1,1,1,ARVEJA,2901,1,0,140,0,0,0,0,0,1,0, 
2024,10,HUANUCO,08,PACHITEA,02,CHAGLLA,14599,01,01,1,3,100882003,.7748178,1,,1,1,2,1,PLATANO,1171,3,2,000,1,0,0,0,0,0,0, 
2024,10,HUANUCO,08,PACHITEA,02,CHAGLLA,14599,02,02,1,3,100882003,.1139491,1,,1,1,1,1,PLATANO,1171,3,0,500,1,0,0,0,0,0,0, 
2024,10,HUANUCO,08,PACHITEA,02,CHAGLLA,14599,03,03,1,3,100882003,.3614437,1,,1,1,3,1,PLATANO,1171,3,0,750,1,0,0,0,0,0,0, 
2024,10,HUANUCO,08,PACHITEA,02,CHAGLLA,14599,03,03,1,3,100882003,.3614437,1,,1,1,1,1,CAFE PERGAMINO,1203,2,0,500,1,0,0,0,0,0,0, 
2024,10,HUANUCO,08,PACHITEA,02,CHAGLLA,14599,04,04,1,3,100882003,.3283753,1,,1,1,3,1,PASTO BRIZANTHA,1408,3,7,000,1,0,0,0,0,1,0, 
2024,10,HUANUCO,08,PACHITEA,02,CHAGLLA,14600,01,01,1,2,100871003,24.22814,1,,1,1,1,1,TARHUI,2947,1,0,170,1,0,1,0,0,0,0, 
2024,10,HUANUCO,08,PACHITEA,01,PANAO,14601,02,02,1,2,100871002,378.3148,1,,1,1,3,1,MELOCOTONERO,1152,2,0,050,0,0,1,0,0,0,0, 
2024,10,HUANUCO,08,PACHITEA,01,PANAO,14613,02,02,1,2,100841004,9.478963,1,,1,1,2,1,PAPA HUAYRO,2614,1,1,000,0,0,1,0,0,1,0, 
2024,10,HUANUCO,07,MARAÑON,04,LA MORADA,14633,01,01,1,3,100781005,10.96743,1,,1,1,1,1,CACAO,1202,3,1,000,0,0,0,0,0,0,1, 
2024,10,HUANUCO,07,MARAÑON,04,LA MORADA,14633,02,02,1,3,100781005,33.90076,1,,1,1,1,1,YUCA,2620,1,1,000,0,0,0,0,0,0,1, 
2024,10,HUANUCO,07,MARAÑON,04,LA MORADA,14633,04,04,1,3,100781005,3.483347,1,,1,0,1,1,MANI PARA FRUTA,2204,1,2,308,0,0,0,0,0,0,1, 
2024,10,HUANUCO,07,MARAÑON,04,LA MORADA,14633,06,06,1,3,100781005,6.038383,1,,1,1,1,1,CACAO,1202,3,0,500,0,0,1,0,0,0,0, 
2024,10,HUANUCO,07,MARAÑON,04,LA MORADA,14634,01,01,1,3,100781004,10.542,1,,1,1,1,1,SANDIA,2209,1,13,000,0,1,0,0,0,0,0, 
2024,10,HUANUCO,07,MARAÑON,04,LA MORADA,14637,02,02,1,3,100782005,15.26133,1,,1,0,1,1,PLATANO,1171,3,0,500,0,0,0,0,0,0,1, 
2024,10,HUANUCO,07,MARAÑON,04,LA MORADA,14637,04,04,1,3,100782005,90.14977,1,,1,1,1,1,PLATANO,1171,3,1,000,1,0,0,0,0,0,1, 
2024,10,HUANUCO,07,MARAÑON,04,LA MORADA,14637,06,06,1,3,100782005,37.93793,1,,1,0,1,1,YUCA,2620,1,0,500,1,0,0,0,0,0,0, 
2024,10,HUANUCO,07,MARAÑON,04,LA MORADA,14637,07,07,1,3,100782005,35.36894,1,,1,1,1,1,FRIJOL CHAUCHA,2912,1,0,500,0,0,1,0,0,0,0, 
2024,10,HUANUCO,07,MARAÑON,03,SAN BUENAVENTURA,14641,03,03,1,2,100731003,142.2985,1,,1,1,1,1,PAPA BLANCA,2612,1,0,050,0,0,0,0,0,1,0, 
2024,10,HUANUCO,07,MARAÑON,03,SAN BUENAVENTURA,14643,04,04,1,2,100743004,5.769141,1,,1,1,1,1,HABA,2942,1,0,050,0,0,0,1,0,0,0, 
2024,10,HUANUCO,07,MARAÑON,02,CHOLON,14654,05,05,1,2,100732004,.0038206,1,,1,1,4,1,NARANJO,1156,2,0,005,0,0,1,0,0,0,0, 
2024,10,HUANUCO,07,MARAÑON,01,HUACRACHUCO,14668,02,02,1,2,100752003,.496921,1,,1,1,3,1,PAPA BLANCA,2612,1,0,100,0,0,1,0,0,0,0, 
2024,10,HUANUCO,07,MARAÑON,01,HUACRACHUCO,14671,01,01,1,2,100732002,76.0682,1,,1,1,3,1,CEBADA GRANO,2104,1,0,250,0,0,1,0,0,1,0, 
2024,10,HUANUCO,07,MARAÑON,01,HUACRACHUCO,14673,01,01,1,2,100741004,.0527892,1,,1,1,1,1,TARHUI,2947,1,1,240,0,0,0,1,0,0,0, 
2024,10,HUANUCO,07,MARAÑON,01,HUACRACHUCO,14675,01,01,1,2,100742003,42.92001,1,,1,1,1,1,PAPA NATIVA,2615,1,0,100,0,0,1,0,0,0,0, 
2024,10,HUANUCO,07,MARAÑON,01,HUACRACHUCO,14676,02,02,1,2,100741003,333.5546,1,,1,1,3,1,MAIZ AMILACEO,2108,1,0,250,0,0,0,0,0,1,0, 
2024,10,HUANUCO,07,MARAÑON,01,HUACRACHUCO,14682,01,01,1,2,100744002,821.8543,1,,1,1,2,1,PAPA BLANCA,2612,1,300,000,0,0,1,0,0,0,0, 
2024,10,HUANUCO,07,MARAÑON,01,HUACRACHUCO,14682,01,01,1,2,100744002,821.8543,1,,1,1,2,2,OCA,2608,1,300,000,0,0,1,0,0,0,0, 
2024,10,HUANUCO,07,MARAÑON,01,HUACRACHUCO,14682,02,02,1,2,100744002,32.89994,1,,1,1,2,1,PAPA BLANCA,2612,1,0,050,0,0,0,1,0,0,0, 
2024,10,HUANUCO,07,MARAÑON,01,HUACRACHUCO,14682,02,02,1,2,100744002,32.89994,1,,1,1,4,1,PAPA BLANCA,2612,1,0,100,0,0,0,1,0,0,0, 
2024,10,HUANUCO,06,LEONCIO PRADO,10,SANTO DOMINGO DE ANDA,14691,01,01,1,3,100682003,128.1108,1,,1,0,1,1,CACAO,1202,3,0,500,1,0,0,0,0,0,0, 
2024,10,HUANUCO,06,LEONCIO PRADO,06,MARIANO DAMASO BERAUN,14712,01,01,1,3,100671004,25.27773,1,,1,1,1,1,MANGO,1147,2,0,001,0,0,1,0,0,0,0, 
2024,10,HUANUCO,06,LEONCIO PRADO,06,MARIANO DAMASO BERAUN,14712,03,03,1,3,100671004,66.13464,1,,1,0,3,1,CAFE PERGAMINO,1203,2,0,500,1,0,0,0,0,0,0, 
2024,10,HUANUCO,06,LEONCIO PRADO,06,MARIANO DAMASO BERAUN,14713,02,02,1,3,100682004,51.86102,1,,1,0,2,1,CACAO,1202,3,1,000,0,0,1,0,0,0,0, 
2024,10,HUANUCO,06,LEONCIO PRADO,06,MARIANO DAMASO BERAUN,14713,02,02,1,3,100682004,51.86102,1,,1,0,3,1,CACAO,1202,3,0,250,0,0,1,0,0,0,0, 
2024,10,HUANUCO,06,LEONCIO PRADO,02,DANIEL ALOMIAS ROBLES,14739,02,02,1,3,100672005,4.214269,1,,1,1,1,1,FRIJOL RED KIDNEY,2933,1,1,000,0,0,1,0,0,0,0, 
2024,10,HUANUCO,06,LEONCIO PRADO,02,DANIEL ALOMIAS ROBLES,14741,13,13,1,3,100681004,21.34871,1,,1,1,2,1,PLATANO,1171,3,0,100,0,1,0,0,0,0,0, 
2024,10,HUANUCO,05,HUAMALIES,11,TANTAMAYO,14749,02,02,1,2,100553003,5.250243,1,,1,1,5,1,PAPA COLOR,2613,1,520,000,0,0,1,0,0,0,0, 
2024,10,HUANUCO,05,HUAMALIES,11,TANTAMAYO,14749,02,02,1,2,100553003,5.250243,1,,1,1,4,1,PAPA COLOR,2613,1,520,000,0,0,1,0,0,0,0, 
2024,10,HUANUCO,05,HUAMALIES,11,TANTAMAYO,14752,01,01,1,2,100543005,1.934655,1,,1,1,6,1,PAPA NATIVA,2615,1,0,250,0,0,1,0,0,0,0, 
2024,10,HUANUCO,05,HUAMALIES,10,SINGA,14755,03,03,1,2,100532003,98.32119,1,,1,1,2,1,PAPA BLANCA,2612,1,0,750,0,0,1,1,0,0,0, 
2024,10,HUANUCO,05,HUAMALIES,10,SINGA,14755,10,10,1,2,100532003,11.8919,1,,1,1,8,1,CEBADA GRANO,2104,1,0,250,0,0,1,1,0,0,0, 
2024,10,HUANUCO,05,HUAMALIES,09,PUÑOS,14758,01,01,1,2,100552003,30.36268,1,,1,1,2,1,PAPA NATIVA,2615,1,0,060,0,0,1,0,0,0,0, 
2024,10,HUANUCO,05,HUAMALIES,09,PUÑOS,14759,02,02,1,2,100542003,15.51058,1,,1,1,5,1,PAPA NATIVA,2615,1,0,125,0,0,1,1,1,0,0, 
2024,10,HUANUCO,05,HUAMALIES,09,PUÑOS,14759,03,03,1,2,100542003,34.58959,1,,1,1,6,1,PAPA NATIVA,2615,1,0,060,0,0,1,0,0,0,0, 
2024,10,HUANUCO,05,HUAMALIES,09,PUÑOS,14760,05,05,1,2,100543003,127.3923,1,,1,1,2,1,PAPA BLANCA,2612,1,0,088,0,0,1,0,0,0,0, 
2024,10,HUANUCO,05,HUAMALIES,09,PUÑOS,14760,07,07,1,2,100543003,571.5729,1,,1,1,1,1,HABA,2942,1,0,012,0,0,1,0,0,0,0, 
2024,10,HUANUCO,05,HUAMALIES,09,PUÑOS,14761,01,01,1,2,100543004,.0154721,1,,1,1,2,1,TRIGO,2113,1,0,063,0,0,1,0,0,0,0, 
2024,10,HUANUCO,05,HUAMALIES,09,PUÑOS,14761,05,05,1,2,100543004,2.656295,1,,1,1,1,1,PAPA HUAYRO,2614,1,0,100,0,0,1,0,0,0,0, 
2024,10,HUANUCO,05,HUAMALIES,09,PUÑOS,14761,07,07,1,2,100543004,29.33467,1,,1,1,1,1,PAPA NATIVA,2615,1,0,060,0,0,1,0,0,0,0, 
2024,10,HUANUCO,05,HUAMALIES,09,PUÑOS,14761,07,07,1,2,100543004,29.33467,1,,1,1,2,1,PAPA NATIVA,2615,1,0,060,0,0,1,0,0,0,0, 
2024,10,HUANUCO,05,HUAMALIES,09,PUÑOS,14761,08,08,1,2,100543004,76.48013,1,,1,1,1,1,PAPA NATIVA,2615,1,0,032,0,0,1,1,0,0,0, 
2024,10,HUANUCO,05,HUAMALIES,09,PUÑOS,14761,09,09,1,2,100543004,7.270051,1,,1,1,5,1,AVENA GRANO,2102,1,0,060,0,0,1,0,0,0,0, 
2024,10,HUANUCO,05,HUAMALIES,09,PUÑOS,14762,02,02,1,2,100551003,6.381246,1,,1,1,9,1,TARHUI,2947,1,0,100,0,0,0,1,1,0,0, 
2024,10,HUANUCO,05,HUAMALIES,09,PUÑOS,14762,04,04,1,2,100551003,13.24749,1,,1,1,3,1,PAPA NATIVA,2615,1,0,100,0,0,1,0,0,0,0, 
2024,10,HUANUCO,05,HUAMALIES,09,PUÑOS,14762,06,06,1,2,100551003,9.358035,1,,1,1,7,1,PAPA NATIVA,2615,1,0,100,0,0,1,0,0,0,0, 
2024,10,HUANUCO,05,HUAMALIES,09,PUÑOS,14762,08,08,1,2,100551003,47.67967,1,,1,1,4,1,PAPA NATIVA,2615,1,0,200,0,0,1,1,0,0,0, 
2024,10,HUANUCO,05,HUAMALIES,07,MONZON,14766,03,03,1,3,100583002,57.41486,1,,1,1,1,1,CACAO,1202,3,0,860,0,0,1,0,0,0,1, 
2024,10,HUANUCO,05,HUAMALIES,07,MONZON,14771,01,01,1,3,100572004,11.55461,1,,1,1,1,1,CAFE PERGAMINO,1203,2,2,450,0,0,1,0,0,0,0, 
2024,10,HUANUCO,05,HUAMALIES,07,MONZON,14775,02,02,1,3,100581004,16.91964,1,,1,1,5,1,YUCA,2620,1,0,200,0,1,0,0,0,0,0, 
2024,10,HUANUCO,05,HUAMALIES,07,MONZON,14775,04,04,1,3,100581004,9.195998,1,,1,0,2,1,CAFE PERGAMINO,1203,2,0,500,0,0,1,0,0,0,0, 
2024,10,HUANUCO,05,HUAMALIES,07,MONZON,14775,05,05,1,3,100581004,.0948443,1,,1,1,3,1,MAIZ AMARILLO DURO,2107,1,0,250,0,1,0,0,0,0,0, 
2024,10,HUANUCO,05,HUAMALIES,07,MONZON,14782,02,02,1,3,100581003,117.4957,1,,1,1,2,1,CACAO,1202,3,0,100,0,0,1,0,0,0,0, 
2024,10,HUANUCO,05,HUAMALIES,07,MONZON,14784,01,01,1,3,100582005,.8954099,1,,1,1,1,1,NARANJO,1156,2,0,200,0,0,1,0,0,0,0, 
2024,10,HUANUCO,05,HUAMALIES,07,MONZON,14784,01,01,1,3,100582005,.8954099,1,,1,1,1,2,ZAPOTE,1193,2,0,300,0,0,1,0,0,0,0, 
2024,10,HUANUCO,05,HUAMALIES,07,MONZON,14784,03,03,1,3,100582005,6.260098,1,,1,1,1,1,PLATANO,1171,3,0,700,0,0,1,0,0,0,0, 
2024,10,HUANUCO,05,HUAMALIES,07,MONZON,14784,04,04,1,3,100582005,.0294108,1,,1,1,2,1,YUCA,2620,1,0,250,0,1,0,0,0,0,0, 
2024,10,HUANUCO,05,HUAMALIES,07,MONZON,14784,04,04,1,3,100582005,.0294108,1,,1,1,2,2,PLATANO,1171,3,0,250,0,1,0,0,0,0,0, 
2024,10,HUANUCO,05,HUAMALIES,07,MONZON,14784,04,04,1,3,100582005,.0294108,1,,1,1,2,3,MAIZ AMARILLO DURO,2107,1,0,250,0,1,0,0,0,0,0, 
2024,10,HUANUCO,05,HUAMALIES,07,MONZON,14784,04,04,1,3,100582005,.0294108,1,,1,1,2,4,CACAO,1202,3,0,250,0,1,0,0,0,0,0, 
2024,10,HUANUCO,05,HUAMALIES,07,MONZON,14784,05,05,1,3,100582005,2.401808,1,,1,1,1,1,PLATANO,1171,3,0,300,0,0,1,0,0,0,0, 
2024,10,HUANUCO,05,HUAMALIES,07,MONZON,14784,05,05,1,3,100582005,2.401808,1,,1,1,2,1,PLATANO,1171,3,0,500,0,0,1,0,0,0,0, 
