ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P147,P203,P204_NOM,P204_COD,P204_TIPO,P218A,P218B,P218C_NRO,P218C_PROD_CORTE_ENT,P218C_PROD_CORTE_DEC,OMICAP200_05
2024,08,CUSCO,02,ACOMAYO,07,SANGARARA,15832,01,01,1,2,080241002,162.1119,1,,1,1,3,2,ALFALFA,1401,3,1,3,3,88,000, 
2024,08,CUSCO,02,ACOMAYO,07,SANGARARA,15832,01,01,1,2,080241002,162.1119,1,,1,1,3,2,ALFALFA,1401,3,1,3,2,115,000, 
2024,08,CUSCO,02,ACOMAYO,07,SANGARARA,15832,01,01,1,2,080241002,162.1119,1,,1,1,3,2,ALFALFA,1401,3,1,3,1,96,000, 
2024,08,CUSCO,02,ACOMAYO,07,SANGARARA,15832,01,01,1,2,080241002,162.1119,1,,1,1,3,1,RYE GRASS,1476,3,1,3,3,25,000, 
2024,08,CUSCO,02,ACOMAYO,07,SANGARARA,15832,01,01,1,2,080241002,162.1119,1,,1,1,3,1,RYE GRASS,1476,3,1,3,1,35,000, 
2024,08,CUSCO,02,ACOMAYO,07,SANGARARA,15832,01,01,1,2,080241002,162.1119,1,,1,1,3,1,RYE GRASS,1476,3,1,3,2,45,000, 
2024,08,CUSCO,02,ACOMAYO,07,SANGARARA,15832,02,02,1,2,080241002,103.751,1,,1,1,2,2,ALFALFA,1401,3,1,3,1,180,000, 
2024,08,CUSCO,02,ACOMAYO,07,SANGARARA,15832,02,02,1,2,080241002,103.751,1,,1,1,2,2,ALFALFA,1401,3,1,3,2,150,000, 
2024,08,CUSCO,02,ACOMAYO,07,SANGARARA,15832,02,02,1,2,080241002,103.751,1,,1,1,2,2,ALFALFA,1401,3,1,3,3,130,000, 
2024,08,CUSCO,02,ACOMAYO,07,SANGARARA,15832,02,02,1,2,080241002,103.751,1,,1,1,2,1,RYE GRASS,1476,3,1,3,1,35,000, 
2024,08,CUSCO,02,ACOMAYO,07,SANGARARA,15832,02,02,1,2,080241002,103.751,1,,1,1,2,1,RYE GRASS,1476,3,1,3,3,45,000, 
2024,08,CUSCO,02,ACOMAYO,07,SANGARARA,15832,02,02,1,2,080241002,103.751,1,,1,1,2,1,RYE GRASS,1476,3,1,3,2,50,000, 
2024,08,CUSCO,02,ACOMAYO,07,SANGARARA,15833,01,01,1,2,080241002,32.1794,1,,1,1,2,2,RYE GRASS,1476,3,1,3,3,300,000, 
2024,08,CUSCO,02,ACOMAYO,07,SANGARARA,15833,01,01,1,2,080241002,32.1794,1,,1,1,2,2,RYE GRASS,1476,3,1,3,1,300,000, 
2024,08,CUSCO,02,ACOMAYO,07,SANGARARA,15833,01,01,1,2,080241002,32.1794,1,,1,1,2,2,RYE GRASS,1476,3,1,3,2,300,000, 
2024,08,CUSCO,02,ACOMAYO,07,SANGARARA,15833,01,01,1,2,080241002,32.1794,1,,1,1,2,1,TREBOL,1477,3,1,3,3,300,000, 
2024,08,CUSCO,02,ACOMAYO,07,SANGARARA,15833,01,01,1,2,080241002,32.1794,1,,1,1,2,1,TREBOL,1477,3,1,3,2,300,000, 
2024,08,CUSCO,02,ACOMAYO,07,SANGARARA,15833,01,01,1,2,080241002,32.1794,1,,1,1,2,1,TREBOL,1477,3,1,3,1,300,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,01,01,1,2,080233003,.4328724,1,,1,1,1,1,ALFALFA,1401,3,1,3,1,60,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,01,01,1,2,080233003,.4328724,1,,1,1,1,1,ALFALFA,1401,3,1,3,2,60,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,01,01,1,2,080233003,.4328724,1,,1,1,1,1,ALFALFA,1401,3,1,3,3,60,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,01,01,1,2,080233003,.4328724,1,,1,1,1,2,RYE GRASS,1476,3,1,3,2,400,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,01,01,1,2,080233003,.4328724,1,,1,1,1,2,RYE GRASS,1476,3,1,3,1,400,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,01,01,1,2,080233003,.4328724,1,,1,1,1,2,RYE GRASS,1476,3,1,3,3,400,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,01,01,1,2,080233003,.4328724,1,,1,1,3,1,ALFALFA,1401,3,1,3,2,80,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,01,01,1,2,080233003,.4328724,1,,1,1,3,1,ALFALFA,1401,3,1,3,3,80,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,01,01,1,2,080233003,.4328724,1,,1,1,3,1,ALFALFA,1401,3,1,3,1,80,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,01,01,1,2,080233003,.4328724,1,,1,1,3,2,RYE GRASS,1476,3,1,3,1,300,001, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,01,01,1,2,080233003,.4328724,1,,1,1,3,2,RYE GRASS,1476,3,1,3,2,300,001, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,01,01,1,2,080233003,.4328724,1,,1,1,3,2,RYE GRASS,1476,3,1,3,3,299,998, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,02,02,1,2,080233003,.2199508,1,,1,1,2,1,ALFALFA,1401,3,1,5,2,4,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,02,02,1,2,080233003,.2199508,1,,1,1,2,1,ALFALFA,1401,3,1,5,1,4,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,02,02,1,2,080233003,.2199508,1,,1,1,2,1,ALFALFA,1401,3,1,5,3,4,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,02,02,1,2,080233003,.2199508,1,,1,1,2,1,ALFALFA,1401,3,1,5,4,4,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,02,02,1,2,080233003,.2199508,1,,1,1,2,1,ALFALFA,1401,3,1,5,5,4,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,02,02,1,2,080233003,.2199508,1,,1,1,2,2,RYE GRASS,1476,3,1,5,5,10,165, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,02,02,1,2,080233003,.2199508,1,,1,1,2,2,RYE GRASS,1476,3,1,5,1,10,166, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,02,02,1,2,080233003,.2199508,1,,1,1,2,2,RYE GRASS,1476,3,1,5,4,10,166, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,02,02,1,2,080233003,.2199508,1,,1,1,2,2,RYE GRASS,1476,3,1,5,2,9,751, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,02,02,1,2,080233003,.2199508,1,,1,1,2,2,RYE GRASS,1476,3,1,5,3,9,752, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,03,03,1,2,080233003,.0447564,1,,1,1,1,1,ALFALFA,1401,3,1,4,2,15,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,03,03,1,2,080233003,.0447564,1,,1,1,1,1,ALFALFA,1401,3,1,4,1,15,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,03,03,1,2,080233003,.0447564,1,,1,1,1,1,ALFALFA,1401,3,1,4,3,15,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,03,03,1,2,080233003,.0447564,1,,1,1,1,1,ALFALFA,1401,3,1,4,4,15,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,03,03,1,2,080233003,.0447564,1,,1,1,1,2,RYE GRASS,1476,3,1,4,2,19,739, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,03,03,1,2,080233003,.0447564,1,,1,1,1,2,RYE GRASS,1476,3,1,4,4,19,740, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,03,03,1,2,080233003,.0447564,1,,1,1,1,2,RYE GRASS,1476,3,1,4,3,20,352, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,03,03,1,2,080233003,.0447564,1,,1,1,1,2,RYE GRASS,1476,3,1,4,1,20,169, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,03,03,1,2,080233003,.0447564,1,,1,1,2,1,ALFALFA,1401,3,1,4,1,15,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,03,03,1,2,080233003,.0447564,1,,1,1,2,1,ALFALFA,1401,3,1,4,2,15,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,03,03,1,2,080233003,.0447564,1,,1,1,2,1,ALFALFA,1401,3,1,4,3,15,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,03,03,1,2,080233003,.0447564,1,,1,1,2,1,ALFALFA,1401,3,1,4,4,15,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,03,03,1,2,080233003,.0447564,1,,1,1,2,2,RYE GRASS,1476,3,1,4,2,9,836, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,03,03,1,2,080233003,.0447564,1,,1,1,2,2,RYE GRASS,1476,3,1,4,4,10,056, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,03,03,1,2,080233003,.0447564,1,,1,1,2,2,RYE GRASS,1476,3,1,4,1,10,053, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,03,03,1,2,080233003,.0447564,1,,1,1,2,2,RYE GRASS,1476,3,1,4,3,10,055, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,03,03,1,2,080233003,.0447564,1,,1,1,3,1,ALFALFA,1401,3,1,4,4,30,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,03,03,1,2,080233003,.0447564,1,,1,1,3,1,ALFALFA,1401,3,1,4,3,30,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,03,03,1,2,080233003,.0447564,1,,1,1,3,1,ALFALFA,1401,3,1,4,1,30,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,03,03,1,2,080233003,.0447564,1,,1,1,3,1,ALFALFA,1401,3,1,4,2,30,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,03,03,1,2,080233003,.0447564,1,,1,1,3,2,RYE GRASS,1476,3,1,4,4,10,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,03,03,1,2,080233003,.0447564,1,,1,1,3,2,RYE GRASS,1476,3,1,4,2,10,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,03,03,1,2,080233003,.0447564,1,,1,1,3,2,RYE GRASS,1476,3,1,4,1,10,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,03,03,1,2,080233003,.0447564,1,,1,1,3,2,RYE GRASS,1476,3,1,4,3,10,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,03,03,1,2,080233003,.0447564,1,,1,1,4,1,ALFALFA,1401,3,1,4,3,20,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,03,03,1,2,080233003,.0447564,1,,1,1,4,1,ALFALFA,1401,3,1,4,4,20,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,03,03,1,2,080233003,.0447564,1,,1,1,4,1,ALFALFA,1401,3,1,4,1,20,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,03,03,1,2,080233003,.0447564,1,,1,1,4,1,ALFALFA,1401,3,1,4,2,20,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,03,03,1,2,080233003,.0447564,1,,1,1,4,2,RYE GRASS,1476,3,1,4,2,10,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,03,03,1,2,080233003,.0447564,1,,1,1,4,2,RYE GRASS,1476,3,1,4,3,10,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,03,03,1,2,080233003,.0447564,1,,1,1,4,2,RYE GRASS,1476,3,1,4,4,10,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,03,03,1,2,080233003,.0447564,1,,1,1,4,2,RYE GRASS,1476,3,1,4,1,10,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,04,04,1,2,080233003,.5370342,1,,1,1,1,1,ALFALFA,1401,3,1,4,4,120,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,04,04,1,2,080233003,.5370342,1,,1,1,1,1,ALFALFA,1401,3,1,4,2,120,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,04,04,1,2,080233003,.5370342,1,,1,1,1,1,ALFALFA,1401,3,1,4,1,120,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,04,04,1,2,080233003,.5370342,1,,1,1,1,1,ALFALFA,1401,3,1,4,3,120,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,04,04,1,2,080233003,.5370342,1,,1,1,1,2,RYE GRASS,1476,3,1,4,1,100,051, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,04,04,1,2,080233003,.5370342,1,,1,1,1,2,RYE GRASS,1476,3,1,4,3,100,051, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,04,04,1,2,080233003,.5370342,1,,1,1,1,2,RYE GRASS,1476,3,1,4,4,100,054, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,04,04,1,2,080233003,.5370342,1,,1,1,1,2,RYE GRASS,1476,3,1,4,2,99,844, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,04,04,1,2,080233003,.5370342,1,,1,1,3,1,ALFALFA,1401,3,1,4,2,10,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,04,04,1,2,080233003,.5370342,1,,1,1,3,1,ALFALFA,1401,3,1,4,1,10,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,04,04,1,2,080233003,.5370342,1,,1,1,3,1,ALFALFA,1401,3,1,4,3,10,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,04,04,1,2,080233003,.5370342,1,,1,1,3,1,ALFALFA,1401,3,1,4,4,10,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,04,04,1,2,080233003,.5370342,1,,1,1,3,2,RYE GRASS,1476,3,1,4,1,10,062, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,04,04,1,2,080233003,.5370342,1,,1,1,3,2,RYE GRASS,1476,3,1,4,4,9,979, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,04,04,1,2,080233003,.5370342,1,,1,1,3,2,RYE GRASS,1476,3,1,4,3,9,979, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,04,04,1,2,080233003,.5370342,1,,1,1,3,2,RYE GRASS,1476,3,1,4,2,9,980, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,05,05,1,2,080233003,.0668995,1,,1,1,1,3,ALFALFA,1401,3,1,4,4,40,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,05,05,1,2,080233003,.0668995,1,,1,1,1,3,ALFALFA,1401,3,1,4,1,40,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,05,05,1,2,080233003,.0668995,1,,1,1,1,3,ALFALFA,1401,3,1,4,2,40,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,05,05,1,2,080233003,.0668995,1,,1,1,1,3,ALFALFA,1401,3,1,4,3,40,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,05,05,1,2,080233003,.0668995,1,,1,1,1,4,RYE GRASS,1476,3,1,4,4,30,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,05,05,1,2,080233003,.0668995,1,,1,1,1,4,RYE GRASS,1476,3,1,4,1,30,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,05,05,1,2,080233003,.0668995,1,,1,1,1,4,RYE GRASS,1476,3,1,4,3,30,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,05,05,1,2,080233003,.0668995,1,,1,1,1,4,RYE GRASS,1476,3,1,4,2,30,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,06,06,1,2,080233003,.0215156,1,,1,1,1,1,ALFALFA,1401,3,1,3,1,20,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,06,06,1,2,080233003,.0215156,1,,1,1,1,1,ALFALFA,1401,3,1,3,2,20,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,06,06,1,2,080233003,.0215156,1,,1,1,1,1,ALFALFA,1401,3,1,3,3,20,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,06,06,1,2,080233003,.0215156,1,,1,1,1,2,RYE GRASS,1476,3,1,3,1,20,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,06,06,1,2,080233003,.0215156,1,,1,1,1,2,RYE GRASS,1476,3,1,3,3,20,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,06,06,1,2,080233003,.0215156,1,,1,1,1,2,RYE GRASS,1476,3,1,3,2,20,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,06,06,1,2,080233003,.0215156,1,,1,1,2,1,ALFALFA,1401,3,1,1,1,25,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,06,06,1,2,080233003,.0215156,1,,1,1,2,2,RYE GRASS,1476,3,1,1,1,200,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,06,06,1,2,080233003,.0215156,1,,1,1,3,1,ALFALFA,1401,3,1,4,1,30,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,06,06,1,2,080233003,.0215156,1,,1,1,3,1,ALFALFA,1401,3,1,4,4,30,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,06,06,1,2,080233003,.0215156,1,,1,1,3,1,ALFALFA,1401,3,1,4,3,30,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,06,06,1,2,080233003,.0215156,1,,1,1,3,1,ALFALFA,1401,3,1,4,2,30,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,06,06,1,2,080233003,.0215156,1,,1,1,3,2,RYE GRASS,1476,3,1,4,2,30,294, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,06,06,1,2,080233003,.0215156,1,,1,1,3,2,RYE GRASS,1476,3,1,4,4,29,706, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,06,06,1,2,080233003,.0215156,1,,1,1,3,2,RYE GRASS,1476,3,1,4,3,29,706, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15835,06,06,1,2,080233003,.0215156,1,,1,1,3,2,RYE GRASS,1476,3,1,4,1,30,294, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15836,01,01,1,2,080232002,33.84401,1,,1,1,2,1,ALFALFA,1401,3,1,3,1,15,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15836,01,01,1,2,080232002,33.84401,1,,1,1,2,1,ALFALFA,1401,3,1,3,3,10,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15836,01,01,1,2,080232002,33.84401,1,,1,1,2,1,ALFALFA,1401,3,1,3,2,15,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15836,01,01,1,2,080232002,33.84401,1,,1,1,3,5,ALFALFA,1401,3,1,3,1,15,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15836,01,01,1,2,080232002,33.84401,1,,1,1,3,5,ALFALFA,1401,3,1,3,2,15,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15836,01,01,1,2,080232002,33.84401,1,,1,1,3,5,ALFALFA,1401,3,1,3,3,10,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15836,01,01,1,2,080232002,33.84401,1,,1,1,3,6,RYE GRASS,1476,3,1,3,1,15,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15836,01,01,1,2,080232002,33.84401,1,,1,1,3,6,RYE GRASS,1476,3,1,3,2,15,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15836,01,01,1,2,080232002,33.84401,1,,1,1,3,6,RYE GRASS,1476,3,1,3,3,10,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15836,04,04,1,2,080232002,97.77236,1,,1,1,4,2,ALFALFA,1401,3,1,3,1,30,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15836,04,04,1,2,080232002,97.77236,1,,1,1,4,2,ALFALFA,1401,3,1,3,3,25,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15836,04,04,1,2,080232002,97.77236,1,,1,1,4,2,ALFALFA,1401,3,1,3,2,30,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15836,04,04,1,2,080232002,97.77236,1,,1,1,4,3,RYE GRASS,1476,3,1,3,3,25,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15836,04,04,1,2,080232002,97.77236,1,,1,1,4,3,RYE GRASS,1476,3,1,3,1,30,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15836,04,04,1,2,080232002,97.77236,1,,1,1,4,3,RYE GRASS,1476,3,1,3,2,30,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15836,05,05,1,2,080232002,72.65768,1,,1,1,5,1,ALFALFA,1401,3,1,4,2,20,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15836,05,05,1,2,080232002,72.65768,1,,1,1,5,1,ALFALFA,1401,3,1,4,3,15,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15836,05,05,1,2,080232002,72.65768,1,,1,1,5,1,ALFALFA,1401,3,1,4,4,15,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15836,05,05,1,2,080232002,72.65768,1,,1,1,5,1,ALFALFA,1401,3,1,4,1,20,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15837,01,01,1,2,080244002,30.59992,1,,1,1,4,1,ALFALFA,1401,3,1,3,2,7,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15837,01,01,1,2,080244002,30.59992,1,,1,1,4,1,ALFALFA,1401,3,1,3,1,7,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15837,01,01,1,2,080244002,30.59992,1,,1,1,4,1,ALFALFA,1401,3,1,3,3,6,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15837,01,01,1,2,080244002,30.59992,1,,1,1,4,2,RYE GRASS,1476,3,1,3,1,7,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15837,01,01,1,2,080244002,30.59992,1,,1,1,4,2,RYE GRASS,1476,3,1,3,2,7,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15837,01,01,1,2,080244002,30.59992,1,,1,1,4,2,RYE GRASS,1476,3,1,3,3,6,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15838,01,01,1,2,080243003,.8997442,1,,1,1,11,1,ALFALFA,1401,3,1,3,2,10,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15838,01,01,1,2,080243003,.8997442,1,,1,1,11,1,ALFALFA,1401,3,1,3,3,20,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15838,01,01,1,2,080243003,.8997442,1,,1,1,11,1,ALFALFA,1401,3,1,3,1,10,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15838,01,01,1,2,080243003,.8997442,1,,1,1,11,2,RYE GRASS,1476,3,1,3,1,10,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15838,01,01,1,2,080243003,.8997442,1,,1,1,11,2,RYE GRASS,1476,3,1,3,3,20,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15838,01,01,1,2,080243003,.8997442,1,,1,1,11,2,RYE GRASS,1476,3,1,3,2,10,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15838,02,02,1,2,080243003,.273747,1,,1,1,10,1,ALFALFA,1401,3,1,3,2,5,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15838,02,02,1,2,080243003,.273747,1,,1,1,10,1,ALFALFA,1401,3,1,3,1,5,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15838,02,02,1,2,080243003,.273747,1,,1,1,10,1,ALFALFA,1401,3,1,3,3,5,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15838,02,02,1,2,080243003,.273747,1,,1,1,10,2,RYE GRASS,1476,3,1,3,1,5,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15838,02,02,1,2,080243003,.273747,1,,1,1,10,2,RYE GRASS,1476,3,1,3,3,5,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15838,02,02,1,2,080243003,.273747,1,,1,1,10,2,RYE GRASS,1476,3,1,3,2,5,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15838,03,03,1,2,080243003,1.020482,1,,1,1,7,1,ALFALFA,1401,3,1,2,1,330,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15838,03,03,1,2,080243003,1.020482,1,,1,1,7,1,ALFALFA,1401,3,1,2,2,330,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15839,01,01,1,2,080234005,68.60987,1,,1,1,7,1,ALFALFA,1401,3,1,5,3,120,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15839,01,01,1,2,080234005,68.60987,1,,1,1,7,1,ALFALFA,1401,3,1,5,5,120,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15839,01,01,1,2,080234005,68.60987,1,,1,1,7,1,ALFALFA,1401,3,1,5,1,120,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15839,01,01,1,2,080234005,68.60987,1,,1,1,7,1,ALFALFA,1401,3,1,5,2,120,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15839,01,01,1,2,080234005,68.60987,1,,1,1,7,1,ALFALFA,1401,3,1,5,4,120,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15839,01,01,1,2,080234005,68.60987,1,,1,1,7,2,RYE GRASS,1476,3,1,5,2,200,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15839,01,01,1,2,080234005,68.60987,1,,1,1,7,2,RYE GRASS,1476,3,1,5,1,199,998, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15839,01,01,1,2,080234005,68.60987,1,,1,1,7,2,RYE GRASS,1476,3,1,5,3,200,000, 
2024,08,CUSCO,02,ACOMAYO,06,RONDOCAN,15839,01,01,1,2,080234005,68.60987,1,,1,1,7,2,RYE GRASS,1476,3,1,5,4,200,000, 
