ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P229C,P204_NOM_200C,P204_COD_200C,P229C_NOM,P229C_COD,P229D_CANT_ENT,P229D_CANT_DEC,P229D_UM,P229D_UM_COD,P229D_EQUIV,P229E_1_CANT_ENT,P229E_1_CANT_DEC,P229E_PREC_ENT,P229E_PREC_DEC,P229E_VAL,P229E_1_PRE_KG,P229E_2_ENT,P229E_2_DEC,P229E_3_ENT,P229E_3_DEC,OMICAP200_02
2024,08,CUSCO,06,CANCHIS,08,TINTA,15666,02,02,1,2,080632002,134.832,1,,1,1,1,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,14,000,KILOGRAMO,12,1,0,000,, ,,,14,000,0,000, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15666,02,02,1,2,080632002,134.832,1,,1,1,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,22,000,KILOGRAMO,12,1,0,000,, ,,,22,000,0,000, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15666,03,03,1,2,080632002,12.56358,1,,1,1,1,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,20,000,KILOGRAMO,12,1,0,000,, ,,,20,000,0,000, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15666,03,03,1,2,080632002,12.56358,1,,1,1,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,30,000,KILOGRAMO,12,1,0,000,, ,,,25,000,5,000, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15666,03,03,1,2,080632002,12.56358,1,,1,1,3,MAIZ AMILACEO,2108,JORA,4121,15,000,LITRO,14,1,0,000,, ,,,7,500,7,500, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15666,04,04,1,2,080632002,76.98322,1,,1,1,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,20,000,KILOGRAMO,12,1,0,000,, ,,,20,000,0,000, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15666,04,04,1,2,080632002,76.98322,1,,1,1,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,34,000,KILOGRAMO,12,1,0,000,, ,,,34,000,0,000, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15666,04,04,1,2,080632002,76.98322,1,,1,1,3,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,18,000,KILOGRAMO,12,1,0,000,, ,,,15,000,3,000, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15666,04,04,1,2,080632002,76.98322,1,,1,1,4,PAPA BLANCA,2612,CHUÑO,4109,20,000,KILOGRAMO,12,1,0,000,, ,,,17,000,3,000, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15666,06,06,1,2,080632002,16.35947,1,,1,1,1,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,26,000,KILOGRAMO,12,1,0,000,, ,,,24,000,2,000, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15666,06,06,1,2,080632002,16.35947,1,,1,1,2,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,20,000,KILOGRAMO,12,1,0,000,, ,,,20,000,0,000, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15666,07,07,1,2,080632002,.4058804,1,,1,1,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,10,000,KILOGRAMO,12,1,0,000,, ,,,10,000,0,000, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15666,07,07,1,2,080632002,.4058804,1,,1,1,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,30,000,KILOGRAMO,12,1,0,000,, ,,,30,000,0,000, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15666,07,07,1,2,080632002,.4058804,1,,1,1,3,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,23,000,KILOGRAMO,12,1,0,000,, ,,,15,000,8,000, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15666,07,07,1,2,080632002,.4058804,1,,1,1,4,MAIZ AMILACEO,2108,JORA,4121,15,000,LITRO,14,1,0,000,, ,,,15,000,0,000, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15666,08,08,1,2,080632002,6.897302,1,,1,1,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,10,000,KILOGRAMO,12,1,0,000,, ,,,10,000,0,000, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15666,08,08,1,2,080632002,6.897302,1,,1,1,2,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,15,000,KILOGRAMO,12,1,0,000,, ,,,15,000,0,000, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15666,08,08,1,2,080632002,6.897302,1,,1,1,3,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,20,000,KILOGRAMO,12,1,0,000,, ,,,20,000,0,000, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15666,08,08,1,2,080632002,6.897302,1,,1,1,4,MAIZ AMILACEO,2108,JORA,4121,9,000,LITRO,14,1,0,000,, ,,,9,000,0,000, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15667,01,01,1,2,080652003,.9229582,1,,1,1,1,CEBADA GRANO,2104,MORON,4124,46,000,KILOGRAMO,12,1,0,000,, ,,,25,000,21,000, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15667,01,01,1,2,080652003,.9229582,1,,1,1,2,HABA GRANO SECO,2505,HARINA DE HABA,4114,11,000,KILOGRAMO,12,1,0,000,, ,,,10,000,1,000, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15667,01,01,1,2,080652003,.9229582,1,,1,1,3,PAPA NATIVA,2615,CHUÑO,4109,36,000,KILOGRAMO,12,1,0,000,, ,,,22,500,13,500, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15667,02,02,1,2,080652003,.4132227,1,,1,1,1,CEBADA GRANO,2104,MORON,4124,30,000,KILOGRAMO,12,1,0,000,, ,,,30,000,0,000, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15667,02,02,1,2,080652003,.4132227,1,,1,1,2,CEBADA GRANO,2104,HARINA DE CEBADA,4113,40,000,KILOGRAMO,12,1,0,000,, ,,,40,000,0,000, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15667,02,02,1,2,080652003,.4132227,1,,1,1,3,HABA GRANO SECO,2505,HARINA DE HABA,4114,28,000,KILOGRAMO,12,1,0,000,, ,,,20,000,8,000, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15667,02,02,1,2,080652003,.4132227,1,,1,1,4,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,5,000,KILOGRAMO,12,1,0,000,, ,,,5,000,0,000, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15667,02,02,1,2,080652003,.4132227,1,,1,1,5,PAPA NATIVA,2615,CHUÑO,4109,18,000,KILOGRAMO,12,1,0,000,, ,,,18,000,0,000, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15667,03,03,1,2,080652003,2.078791,1,,1,1,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,37,000,KILOGRAMO,12,1,0,000,, ,,,37,000,0,000, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15667,03,03,1,2,080652003,2.078791,1,,1,1,2,PAPA NATIVA,2615,CHUÑO,4109,18,000,KILOGRAMO,12,1,0,000,, ,,,18,000,0,000, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15667,04,04,1,2,080652003,1.33617,1,,1,1,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,17,000,KILOGRAMO,12,1,10,000,7,00,70,7,7,000,0,000, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15667,04,04,1,2,080652003,1.33617,1,,1,1,2,PAPA NATIVA,2615,CHUÑO,4109,73,000,KILOGRAMO,12,1,0,000,, ,,,36,500,36,500, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15667,04,04,1,2,080652003,1.33617,1,,1,1,3,TRIGO,2113,MORON,4124,7,500,KILOGRAMO,12,1,0,000,, ,,,5,000,2,500, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15667,05,05,1,2,080652003,1.660544,1,,1,1,1,CEBADA GRANO,2104,MORON,4124,42,000,KILOGRAMO,12,1,14,000,7,00,98,7,14,000,14,000, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15667,05,05,1,2,080652003,1.660544,1,,1,1,2,PAPA NATIVA,2615,CHUÑO,4109,55,000,KILOGRAMO,12,1,0,000,, ,,,30,500,24,500, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15667,06,06,1,2,080652003,.5741954,1,,1,1,1,CEBADA GRANO,2104,HARINA DE CEBADA,4113,5,000,KILOGRAMO,12,1,0,000,, ,,,5,000,0,000, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15667,06,06,1,2,080652003,.5741954,1,,1,1,2,CEBADA GRANO,2104,MORON,4124,7,500,KILOGRAMO,12,1,0,000,, ,,,7,500,0,000, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15667,06,06,1,2,080652003,.5741954,1,,1,1,3,TRIGO,2113,TRIGO MOTE,4137,17,000,KILOGRAMO,12,1,0,000,, ,,,8,500,8,500, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15667,06,06,1,2,080652003,.5741954,1,,1,1,4,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,5,500,KILOGRAMO,12,1,0,000,, ,,,5,500,0,000, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15667,06,06,1,2,080652003,.5741954,1,,1,1,5,HABA GRANO SECO,2505,HARINA DE HABA,4114,11,000,KILOGRAMO,12,1,0,000,, ,,,8,000,3,000, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15667,06,06,1,2,080652003,.5741954,1,,1,1,6,PAPA NATIVA,2615,CHUÑO,4109,18,000,KILOGRAMO,12,1,0,000,, ,,,15,500,2,500, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15667,07,07,1,2,080652003,1.295223,1,,1,1,1,CEBADA GRANO,2104,HARINA DE CEBADA,4113,120,000,KILOGRAMO,12,1,0,000,, ,,,60,000,60,000, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15667,07,07,1,2,080652003,1.295223,1,,1,1,2,CEBADA GRANO,2104,MORON,4124,77,000,KILOGRAMO,12,1,0,000,, ,,,49,000,28,000, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15667,07,07,1,2,080652003,1.295223,1,,1,1,3,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,10,000,KILOGRAMO,12,1,0,000,, ,,,10,000,0,000, 
2024,08,CUSCO,06,CANCHIS,08,TINTA,15667,07,07,1,2,080652003,1.295223,1,,1,1,4,PAPA BLANCA,2612,CHUÑO,4109,27,000,KILOGRAMO,12,1,0,000,, ,,,18,000,9,000, 
2024,08,CUSCO,06,CANCHIS,07,SAN PEDRO,15668,01,01,1,2,080642002,319.8283,1,,1,1,1,"PAPA BLANCA, PAPA NATIVA","2612,2615",CHUÑO,4109,4,000,KILOGRAMO,12,1,0,000,, ,,,4,000,0,000, 
2024,08,CUSCO,06,CANCHIS,07,SAN PEDRO,15668,01,01,1,2,080642002,319.8283,1,,1,1,2,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,18,000,KILOGRAMO,12,1,0,000,, ,,,18,000,0,000, 
2024,08,CUSCO,06,CANCHIS,07,SAN PEDRO,15668,01,01,1,2,080642002,319.8283,1,,1,1,3,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,20,000,KILOGRAMO,12,1,0,000,, ,,,20,000,0,000, 
2024,08,CUSCO,06,CANCHIS,07,SAN PEDRO,15669,01,01,1,2,080631002,73.10887,1,,1,1,1,MAIZ AMILACEO,2108,JORA,4121,16,000,LITRO,14,1,0,000,, ,,,16,000,0,000, 
2024,08,CUSCO,06,CANCHIS,07,SAN PEDRO,15669,01,01,1,2,080631002,73.10887,1,,1,1,2,PAPA BLANCA,2612,CHUÑO,4109,36,000,KILOGRAMO,12,1,0,000,, ,,,24,000,12,000, 
2024,08,CUSCO,06,CANCHIS,07,SAN PEDRO,15669,04,04,1,2,080631002,60.80599,1,,1,1,1,MAIZ AMILACEO,2108,JORA,4121,15,000,LITRO,14,1,0,000,, ,,,15,000,0,000, 
2024,08,CUSCO,06,CANCHIS,07,SAN PEDRO,15669,06,06,1,2,080631002,1.856127,1,,1,1,1,MAIZ AMILACEO,2108,JORA,4121,2,750,LITRO,14,1,0,000,, ,,,2,750,0,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15670,01,01,1,2,080631003,17.4114,1,,1,1,1,MAIZ AMILACEO,2108,JORA,4121,15,000,LITRO,14,1,0,000,, ,,,15,000,0,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15670,05,05,1,2,080631003,21.7603,1,,1,1,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,11,000,KILOGRAMO,12,1,0,000,, ,,,11,000,0,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15670,05,05,1,2,080631003,21.7603,1,,1,1,2,MAIZ AMILACEO,2108,JORA,4121,23,000,LITRO,14,1,0,000,, ,,,23,000,0,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15670,06,06,1,2,080631003,7.411467,1,,1,1,1,MAIZ AMILACEO,2108,JORA,4121,22,000,LITRO,14,1,0,000,, ,,,10,000,12,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15670,06,06,1,2,080631003,7.411467,1,,1,1,2,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,30,000,KILOGRAMO,12,1,0,000,, ,,,30,000,0,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15670,07,07,1,2,080631003,25.36229,1,,1,1,1,MAIZ AMILACEO,2108,JORA,4121,5,500,LITRO,14,1,0,000,, ,,,5,500,0,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15670,08,08,1,2,080631003,.5367121,1,,1,1,1,MAIZ AMILACEO,2108,JORA,4121,5,500,LITRO,14,1,0,000,, ,,,5,500,0,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15670,08,08,1,2,080631003,.5367121,1,,1,1,2,TRIGO,2113,HARINA DE TRIGO,4118,22,000,KILOGRAMO,12,1,0,000,, ,,,22,000,0,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15670,09,09,1,2,080631003,4.734441,1,,1,1,1,MAIZ AMILACEO,2108,JORA,4121,5,500,LITRO,14,1,0,000,, ,,,5,500,0,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15670,10,10,1,2,080631003,14.29228,1,,1,1,1,MAIZ AMILACEO,2108,JORA,4121,5,500,LITRO,14,1,0,000,, ,,,5,500,0,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15670,11,11,1,2,080631003,.772851,1,,1,1,1,MAIZ AMILACEO,2108,JORA,4121,5,500,LITRO,14,1,0,000,, ,,,5,500,0,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15670,12,12,1,2,080631003,50.7679,1,,1,1,1,MAIZ AMILACEO,2108,JORA,4121,5,500,LITRO,14,1,0,000,, ,,,5,500,0,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15671,01,01,1,2,080631002,6.69104,1,,1,1,1,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,10,000,KILOGRAMO,12,1,0,000,, ,,,5,000,5,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15671,01,01,1,2,080631002,6.69104,1,,1,1,2,CEBADA GRANO,2104,HARINA DE CEBADA,4113,30,000,KILOGRAMO,12,1,0,000,, ,,,20,000,10,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15671,02,02,1,2,080631002,13.08317,1,,1,1,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,10,000,KILOGRAMO,12,1,0,000,, ,,,10,000,0,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15671,02,02,1,2,080631002,13.08317,1,,1,1,2,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,15,000,KILOGRAMO,12,1,0,000,, ,,,15,000,0,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15671,02,02,1,2,080631002,13.08317,1,,1,1,3,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,20,000,KILOGRAMO,12,1,0,000,, ,,,20,000,0,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15671,02,02,1,2,080631002,13.08317,1,,1,1,4,MAIZ AMILACEO,2108,JORA,4121,10,000,LITRO,14,1,0,000,, ,,,10,000,0,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15671,02,02,1,2,080631002,13.08317,1,,1,1,5,PAPA BLANCA,2612,CHUÑO,4109,5,000,KILOGRAMO,12,1,0,000,, ,,,5,000,0,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15671,03,03,1,2,080631002,135.5525,1,,1,1,1,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,15,000,KILOGRAMO,12,1,0,000,, ,,,15,000,0,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15671,03,03,1,2,080631002,135.5525,1,,1,1,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,20,000,KILOGRAMO,12,1,0,000,, ,,,16,000,4,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15671,04,04,1,2,080631002,65.19119,1,,1,1,1,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,15,000,KILOGRAMO,12,1,0,000,, ,,,15,000,0,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15671,04,04,1,2,080631002,65.19119,1,,1,1,2,PAPA BLANCA,2612,CHUÑO,4109,11,000,KILOGRAMO,12,1,0,000,, ,,,8,250,2,750, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15671,04,04,1,2,080631002,65.19119,1,,1,1,3,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,20,000,KILOGRAMO,12,1,0,000,, ,,,20,000,0,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15671,05,05,1,2,080631002,73.7709,1,,1,1,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,32,000,KILOGRAMO,12,1,0,000,, ,,,30,000,2,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15671,05,05,1,2,080631002,73.7709,1,,1,1,2,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,15,000,KILOGRAMO,12,1,0,000,, ,,,15,000,0,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15671,05,05,1,2,080631002,73.7709,1,,1,1,3,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,20,000,KILOGRAMO,12,1,0,000,, ,,,20,000,0,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15671,06,06,1,2,080631002,.1687157,1,,1,1,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,20,000,KILOGRAMO,12,1,0,000,, ,,,20,000,0,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15671,06,06,1,2,080631002,.1687157,1,,1,1,2,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,20,000,KILOGRAMO,12,1,0,000,, ,,,20,000,0,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15671,06,06,1,2,080631002,.1687157,1,,1,1,3,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,40,000,KILOGRAMO,12,1,0,000,, ,,,40,000,0,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15671,06,06,1,2,080631002,.1687157,1,,1,1,4,MAIZ AMILACEO,2108,JORA,4121,20,000,LITRO,14,1,0,000,, ,,,20,000,0,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15671,06,06,1,2,080631002,.1687157,1,,1,1,5,TRIGO,2113,HARINA DE TRIGO,4118,45,000,KILOGRAMO,12,1,0,000,, ,,,40,000,5,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15671,07,07,1,2,080631002,255.2694,1,,1,0,1,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,20,000,KILOGRAMO,12,1,0,000,, ,,,20,000,0,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15671,07,07,1,2,080631002,255.2694,1,,1,0,2,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,15,000,KILOGRAMO,12,1,0,000,, ,,,15,000,0,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15671,08,08,1,2,080631002,10.73798,1,,1,1,1,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,5,000,KILOGRAMO,12,1,0,000,, ,,,5,000,0,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15671,08,08,1,2,080631002,10.73798,1,,1,1,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,5,000,KILOGRAMO,12,1,0,000,, ,,,5,000,0,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15671,09,09,1,2,080631002,2.47632,1,,1,1,1,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,10,000,KILOGRAMO,12,1,0,000,, ,,,10,000,0,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15671,09,09,1,2,080631002,2.47632,1,,1,1,2,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,10,000,KILOGRAMO,12,1,0,000,, ,,,10,000,0,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15671,10,10,1,2,080631002,39.75396,1,,1,1,1,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,5,000,KILOGRAMO,12,1,0,000,, ,,,5,000,0,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15671,10,10,1,2,080631002,39.75396,1,,1,1,2,HABA GRANO SECO,2505,HARINA DE HABA,4114,16,000,KILOGRAMO,12,1,0,000,, ,,,16,000,0,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15671,10,10,1,2,080631002,39.75396,1,,1,1,3,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,5,000,KILOGRAMO,12,1,0,000,, ,,,5,000,0,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15671,11,11,1,2,080631002,30.98564,1,,1,1,1,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,10,000,KILOGRAMO,12,1,0,000,, ,,,10,000,0,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15671,11,11,1,2,080631002,30.98564,1,,1,1,2,HABA GRANO SECO,2505,HARINA DE HABA,4114,20,000,KILOGRAMO,12,1,0,000,, ,,,15,000,5,000, 
2024,08,CUSCO,06,CANCHIS,06,SAN PABLO,15671,12,12,1,2,080631002,27.23687,1,,1,1,1,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,10,000,KILOGRAMO,12,1,0,000,, ,,,10,000,0,000, 
2024,08,CUSCO,06,CANCHIS,05,PITUMARCA,15673,01,01,1,2,080641004,2.285488,1,,1,1,1,CEBADA GRANO,2104,HARINA DE CEBADA,4113,30,000,KILOGRAMO,12,1,0,000,, ,,,20,000,10,000, 
2024,08,CUSCO,06,CANCHIS,05,PITUMARCA,15673,02,02,1,2,080641004,21.32083,1,,1,1,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,20,000,KILOGRAMO,12,1,0,000,, ,,,15,000,5,000, 
2024,08,CUSCO,06,CANCHIS,05,PITUMARCA,15673,02,02,1,2,080641004,21.32083,1,,1,1,2,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,15,000,KILOGRAMO,12,1,0,000,, ,,,15,000,0,000, 
2024,08,CUSCO,06,CANCHIS,05,PITUMARCA,15673,02,02,1,2,080641004,21.32083,1,,1,1,3,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,20,000,KILOGRAMO,12,1,0,000,, ,,,20,000,0,000, 
2024,08,CUSCO,06,CANCHIS,05,PITUMARCA,15673,02,02,1,2,080641004,21.32083,1,,1,1,4,PAPA NATIVA,2615,CHUÑO,4109,32,000,KILOGRAMO,12,1,0,000,, ,,,24,000,8,000, 
2024,08,CUSCO,06,CANCHIS,05,PITUMARCA,15673,03,03,1,2,080641004,20.17036,1,,1,1,1,CEBADA GRANO,2104,HARINA DE CEBADA,4113,2,000,ARROBA,01,11.5,0,000,, ,,,2,000,0,000, 
2024,08,CUSCO,06,CANCHIS,05,PITUMARCA,15673,03,03,1,2,080641004,20.17036,1,,1,1,2,HABA GRANO SECO,2505,HARINA DE HABA,4114,2,000,ARROBA,01,11.5,0,000,, ,,,2,000,0,000, 
2024,08,CUSCO,06,CANCHIS,05,PITUMARCA,15673,04,04,1,2,080641004,3.336835,1,,1,1,1,CEBADA GRANO,2104,HARINA DE CEBADA,4113,15,000,KILOGRAMO,12,1,0,000,, ,,,10,000,5,000, 
2024,08,CUSCO,06,CANCHIS,05,PITUMARCA,15673,04,04,1,2,080641004,3.336835,1,,1,1,2,"PAPA AMARGA, PAPA NATIVA","2610,2615",CHUÑO,4109,24,000,KILOGRAMO,12,1,0,000,, ,,,16,000,8,000, 
2024,08,CUSCO,06,CANCHIS,05,PITUMARCA,15673,04,04,1,2,080641004,3.336835,1,,1,1,3,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,20,000,KILOGRAMO,12,1,0,000,, ,,,20,000,0,000, 
2024,08,CUSCO,06,CANCHIS,05,PITUMARCA,15673,04,04,1,2,080641004,3.336835,1,,1,1,4,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,15,000,KILOGRAMO,12,1,0,000,, ,,,15,000,0,000, 
2024,08,CUSCO,06,CANCHIS,05,PITUMARCA,15673,05,05,1,2,080641004,1.658491,1,,1,1,1,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,20,000,KILOGRAMO,12,1,0,000,, ,,,20,000,0,000, 
2024,08,CUSCO,06,CANCHIS,05,PITUMARCA,15673,05,05,1,2,080641004,1.658491,1,,1,1,2,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,15,000,KILOGRAMO,12,1,0,000,, ,,,15,000,0,000, 
2024,08,CUSCO,06,CANCHIS,05,PITUMARCA,15673,05,05,1,2,080641004,1.658491,1,,1,1,3,PAPA NATIVA,2615,CHUÑO,4109,16,000,KILOGRAMO,12,1,0,000,, ,,,16,000,0,000, 
2024,08,CUSCO,06,CANCHIS,05,PITUMARCA,15674,01,01,1,2,080654003,11.31591,1,,1,1,1,"PAPA AMARGA, PAPA NATIVA","2610,2615",CHUÑO,4109,112,000,KILOGRAMO,12,1,0,000,, ,,,112,000,0,000, 
2024,08,CUSCO,06,CANCHIS,05,PITUMARCA,15674,02,02,1,2,080654003,7.600533,1,,1,1,1,PAPA AMARGA,2610,CHUÑO,4109,38,000,KILOGRAMO,12,1,0,000,, ,,,30,400,7,600, 
2024,08,CUSCO,06,CANCHIS,05,PITUMARCA,15675,01,01,1,2,080641003,3.933974,1,,1,1,1,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,7,000,KILOGRAMO,12,1,0,000,, ,,,7,000,0,000, 
2024,08,CUSCO,06,CANCHIS,05,PITUMARCA,15675,03,03,1,2,080641003,11.94278,1,,1,1,1,CEBADA GRANO,2104,HARINA DE CEBADA,4113,60,000,KILOGRAMO,12,1,0,000,, ,,,30,000,30,000, 
