"model","term","estimate","std_error","z_value","p_value","component","inference_note","n_total","n_valid","share_dropped","gamma","gamma_near_boundary","cov_singular","cov_rank","cov_cond","cov_rcond","input_cost_var","ineffDecrease","truncNorm","timeEffect"
"alt_num_crops","log_land",0.883608137186696,0.00612790489332554,144.194166288239,0,"frontier","",31824,26594,0.164341377576672,0.989347268819477,FALSE,FALSE,12,12565849284.5307,7.95807730426192e-11,"costo_total_agropecuario",TRUE,FALSE,FALSE
"alt_num_crops","log_labor",0.304384128441655,0.00869125654132095,35.0218782513803,0,"frontier","",31824,26594,0.164341377576672,0.989347268819477,FALSE,FALSE,12,12565849284.5307,7.95807730426192e-11,"costo_total_agropecuario",TRUE,FALSE,FALSE
"alt_num_crops","log_inputs",0.102274669821161,0.00710752613870849,14.3896297847095,0,"frontier","",31824,26594,0.164341377576672,0.989347268819477,FALSE,FALSE,12,12565849284.5307,7.95807730426192e-11,"costo_total_agropecuario",TRUE,FALSE,FALSE
"alt_num_crops","Z_(Intercept)",-54.7360696655425,10.3609693639254,-5.28291009682179,1.27147796513682e-07,"inefficiency","",31824,26594,0.164341377576672,0.989347268819477,FALSE,FALSE,12,12565849284.5307,7.95807730426192e-11,"costo_total_agropecuario",TRUE,FALSE,FALSE
"alt_num_crops","Z_diversif_alt2",1.46812128435581,0.329802689735516,4.45151398108112,8.52669801854056e-06,"inefficiency","",31824,26594,0.164341377576672,0.989347268819477,FALSE,FALSE,12,12565849284.5307,7.95807730426192e-11,"costo_total_agropecuario",TRUE,FALSE,FALSE
"alt_num_crops","Z_size_mediano",5.3152073623661,1.22274608092365,4.34694287333233,1.38048155342574e-05,"inefficiency","",31824,26594,0.164341377576672,0.989347268819477,FALSE,FALSE,12,12565849284.5307,7.95807730426192e-11,"costo_total_agropecuario",TRUE,FALSE,FALSE
"alt_num_crops","Z_size_grande",18.1894904459475,3.68652274726367,4.93405078252905,8.05414842375285e-07,"inefficiency","",31824,26594,0.164341377576672,0.989347268819477,FALSE,FALSE,12,12565849284.5307,7.95807730426192e-11,"costo_total_agropecuario",TRUE,FALSE,FALSE
"alt_num_crops","Z_diversif_alt2_med",0.436874302513073,0.129213776471367,3.3810195355592,0.000722174082791849,"inefficiency","",31824,26594,0.164341377576672,0.989347268819477,FALSE,FALSE,12,12565849284.5307,7.95807730426192e-11,"costo_total_agropecuario",TRUE,FALSE,FALSE
"alt_num_crops","Z_diversif_alt2_gra",0.525496617693225,0.151281036035812,3.47364502163262,0.000513439815356787,"inefficiency","",31824,26594,0.164341377576672,0.989347268819477,FALSE,FALSE,12,12565849284.5307,7.95807730426192e-11,"costo_total_agropecuario",TRUE,FALSE,FALSE
"alt_num_crops","sigmaSq",50.1424397097517,8.66140595962922,5.789180179692,7.07307923342171e-09,"variance","",31824,26594,0.164341377576672,0.989347268819477,FALSE,FALSE,12,12565849284.5307,7.95807730426192e-11,"costo_total_agropecuario",TRUE,FALSE,FALSE
"alt_num_crops","gamma",0.989347268819477,0.00186979726399372,529.120075139227,0,"variance","",31824,26594,0.164341377576672,0.989347268819477,FALSE,FALSE,12,12565849284.5307,7.95807730426192e-11,"costo_total_agropecuario",TRUE,FALSE,FALSE
"small_only","(Intercept)",8.57923203563913,0.073837442035417,116.190807795373,0,"frontier","",20692,16015,0.226029383336555,0.844035995531364,FALSE,FALSE,8,1033286.32002548,9.677859665996e-07,"costo_total_agropecuario",TRUE,FALSE,FALSE
"small_only","log_land",0.885053477380406,0.00860425959989299,102.862247135293,0,"frontier","",20692,16015,0.226029383336555,0.844035995531364,FALSE,FALSE,8,1033286.32002548,9.677859665996e-07,"costo_total_agropecuario",TRUE,FALSE,FALSE
"small_only","log_labor",0.269727409277385,0.0119574681156161,22.5572342463644,0,"frontier","",20692,16015,0.226029383336555,0.844035995531364,FALSE,FALSE,8,1033286.32002548,9.677859665996e-07,"costo_total_agropecuario",TRUE,FALSE,FALSE
"small_only","log_inputs",0.0371987465828693,0.00898029744416981,4.14226219277619,3.43896873666871e-05,"frontier","",20692,16015,0.226029383336555,0.844035995531364,FALSE,FALSE,8,1033286.32002548,9.677859665996e-07,"costo_total_agropecuario",TRUE,FALSE,FALSE
"small_only","Z_(Intercept)",-2.87601424150947,0.707487219290392,-4.06511123182424,4.80095595813967e-05,"inefficiency","",20692,16015,0.226029383336555,0.844035995531364,FALSE,FALSE,8,1033286.32002548,9.677859665996e-07,"costo_total_agropecuario",TRUE,FALSE,FALSE
"small_only","Z_diversificacion_area",2.70549533588836,0.379984060339273,7.12002322800786,1.07913677993565e-12,"inefficiency","",20692,16015,0.226029383336555,0.844035995531364,FALSE,FALSE,8,1033286.32002548,9.677859665996e-07,"costo_total_agropecuario",TRUE,FALSE,FALSE
"small_only","sigmaSq",3.68577064626604,0.414921256133157,8.88306056097354,0,"variance","",20692,16015,0.226029383336555,0.844035995531364,FALSE,FALSE,8,1033286.32002548,9.677859665996e-07,"costo_total_agropecuario",TRUE,FALSE,FALSE
"small_only","gamma",0.844035995531364,0.0150924337699768,55.9244458776686,0,"variance","",20692,16015,0.226029383336555,0.844035995531364,FALSE,FALSE,8,1033286.32002548,9.677859665996e-07,"costo_total_agropecuario",TRUE,FALSE,FALSE
