ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P105,P105_SUP_1,P105_SUP_2,P105_EQUIV_1,P105_EQUIV_2,P105_SUP_ha,P108,P109_MES,P109_ANIO,P111_1,P111_2,P111_3,P111_4,P111_5,P112,P113_SUP_1,P113_SUP_2,P114,P140,P141_1,P141_2,P141_3,P141_4,P141_5,P141_6,P141_7,P141_8,P1201,OMICAP100A_03
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18687,05,05,1,2,020541004,44.87228,1,,6,0,120,0,1200,.12,2,4,2009,0,1,0,0,0,,, ,2,1,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18687,05,05,1,2,020541004,44.87228,1,,9,0,040,0,0400,.04,2,5,2009,0,1,0,0,0,,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18687,06,06,1,2,020541004,12.90577,1,,2,0,100,0,1000,.1,2,2,1985,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18687,06,06,1,2,020541004,12.90577,1,,4,0,100,0,1000,.1,1,1,1990,0,1,0,0,0,,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18687,06,06,1,2,020541004,12.90577,1,,3,0,100,0,1000,.1,2,1,1990,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18687,06,06,1,2,020541004,12.90577,1,,1,0,900,0,9000,.9,2,1,1982,0,1,0,0,1,,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18687,06,06,1,2,020541004,12.90577,1,,5,0,080,0,0800,.08,2,2,1995,0,1,0,0,0,,, ,2,3,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18688,01,01,1,2,020532003,69.61984,1,,1,5,430,5,4300,5.43,2,3,1974,1,0,0,0,0,4,, ,1,1,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18688,01,01,1,2,020532003,69.61984,1,,2,4,000,4,0000,4,1,3,1974,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18688,01,01,1,2,020532003,69.61984,1,,6,0,500,0,5000,.5,2,3,1974,1,0,0,0,0,4,, ,2,1,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18688,01,01,1,2,020532003,69.61984,1,,4,0,500,0,5000,.5,2,3,1974,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18688,01,01,1,2,020532003,69.61984,1,,3,0,500,0,5000,.5,2,3,1974,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18688,01,01,1,2,020532003,69.61984,1,,5,0,500,0,5000,.5,2,3,1974,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,01,01,1,2,020531003,25.41834,1,,2,0,250,0,2500,.25,2,1,1970,1,0,0,0,0,4,, ,2,3,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,01,01,1,2,020531003,25.41834,1,,5,0,100,0,1000,.1,2,2,1980,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,01,01,1,2,020531003,25.41834,1,,4,0,100,0,1000,.1,2,1,1970,1,0,0,0,0,4,, ,2,3,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,01,01,1,2,020531003,25.41834,1,,7,0,200,0,2000,.2,2,1,1990,0,1,0,0,0,,, ,2,3,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,01,01,1,2,020531003,25.41834,1,,3,0,100,0,1000,.1,2,1,1975,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,01,01,1,2,020531003,25.41834,1,,8,0,050,0,0500,.05,2,4,1980,0,1,0,0,0,,, ,2,3,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,01,01,1,2,020531003,25.41834,1,,6,0,020,0,0200,.02,2,1,1990,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,01,01,1,2,020531003,25.41834,1,,1,0,450,0,4500,.45,1,1,1970,1,0,0,0,0,4,, ,1,1,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,02,02,1,2,020531003,24.35601,1,,3,0,500,0,5000,.5,1,1,1990,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,02,02,1,2,020531003,24.35601,1,,6,0,250,0,2500,.25,2,5,2000,0,1,0,0,0,,, ,2,3,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,02,02,1,2,020531003,24.35601,1,,4,0,250,0,2500,.25,2,3,1995,0,1,0,0,0,,, ,2,3,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,02,02,1,2,020531003,24.35601,1,,2,0,500,0,5000,.5,2,2,1990,1,0,0,0,0,4,, ,1,3,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,02,02,1,2,020531003,24.35601,1,,1,1,350,1,3500,1.35,2,1,1985,1,0,0,0,1,4,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,02,02,1,2,020531003,24.35601,1,,5,0,250,0,2500,.25,2,6,1990,0,1,0,0,0,,, ,2,,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,03,03,1,2,020531003,25.82972,1,,8,0,250,0,2500,.25,2,3,1960,0,1,0,0,0,,, ,2,8,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,03,03,1,2,020531003,25.82972,1,,5,0,250,0,2500,.25,2,3,1970,1,0,0,0,0,4,, ,2,8,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,03,03,1,2,020531003,25.82972,1,,1,0,830,0,8300,.83,2,7,1956,1,0,0,0,0,4,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,03,03,1,2,020531003,25.82972,1,,6,0,250,0,2500,.25,2,8,1965,0,1,0,0,0,,, ,2,8,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,03,03,1,2,020531003,25.82972,1,,3,0,250,0,2500,.25,2,2,1960,0,1,0,0,0,,, ,2,8,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,03,03,1,2,020531003,25.82972,1,,7,0,250,0,2500,.25,2,1,1970,0,1,0,0,0,,, ,2,8,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,03,03,1,2,020531003,25.82972,1,,9,0,250,0,2500,.25,2,2,1970,0,1,0,0,0,,, ,2,8,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,03,03,1,2,020531003,25.82972,1,,10,0,100,0,1000,.1,2,10,1970,1,0,0,0,0,4,, ,2,8,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,03,03,1,2,020531003,25.82972,1,,4,0,250,0,2500,.25,2,5,1970,1,0,0,0,0,4,, ,2,8,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,03,03,1,2,020531003,25.82972,1,,11,0,100,0,1000,.1,1,1,1960,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,03,03,1,2,020531003,25.82972,1,,2,1,000,1,0000,1,2,2,1960,0,1,0,0,0,,, ,2,8,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,04,04,1,2,020531003,40.715,1,,5,1,000,1,0000,1,2,1,1980,1,0,0,0,0,4,, ,2,1,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,04,04,1,2,020531003,40.715,1,,10,0,500,0,5000,.5,2,8,1990,0,1,0,0,0,,, ,2,4,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,04,04,1,2,020531003,40.715,1,,12,0,250,0,2500,.25,2,6,1990,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,04,04,1,2,020531003,40.715,1,,8,0,500,0,5000,.5,2,10,1980,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,04,04,1,2,020531003,40.715,1,,13,0,200,0,2000,.2,2,11,1978,0,1,0,0,0,,, ,2,3,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,04,04,1,2,020531003,40.715,1,,15,0,100,0,1000,.1,2,2,1990,0,1,0,0,0,,, ,2,3,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,04,04,1,2,020531003,40.715,1,,6,1,000,1,0000,1,2,1,1980,0,1,0,0,0,,, ,2,3,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,04,04,1,2,020531003,40.715,1,,2,1,700,1,7000,1.7,2,2,1976,1,0,0,0,0,4,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,04,04,1,2,020531003,40.715,1,,4,2,250,2,2500,2.25,2,1,1980,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,04,04,1,2,020531003,40.715,1,,7,1,000,1,0000,1,2,9,1980,0,1,0,0,0,,, ,2,1,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,04,04,1,2,020531003,40.715,1,,9,0,500,0,5000,.5,2,7,1990,0,1,0,0,0,,, ,2,4,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,04,04,1,2,020531003,40.715,1,,11,0,500,0,5000,.5,2,6,1990,0,1,0,0,0,,, ,2,3,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,04,04,1,2,020531003,40.715,1,,3,2,000,2,0000,2,1,1,1978,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,04,04,1,2,020531003,40.715,1,,14,0,150,0,1500,.15,2,7,1980,0,1,0,0,0,,, ,2,3,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,04,04,1,2,020531003,40.715,1,,1,0,530,0,5300,.53,2,2,1976,1,0,0,0,0,4,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,05,05,1,2,020531003,4.329988,1,,1,0,840,0,8400,.84,1,2,1995,1,0,0,0,1,4,, ,1,4,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,05,05,1,2,020531003,4.329988,1,,2,0,500,0,5000,.5,2,1,1995,1,0,0,0,0,4,, ,2,3,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,05,05,1,2,020531003,4.329988,1,,7,0,250,0,2500,.25,2,1,1990,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,05,05,1,2,020531003,4.329988,1,,4,0,250,0,2500,.25,2,1,2000,0,1,0,0,0,,, ,2,4,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,05,05,1,2,020531003,4.329988,1,,8,0,250,0,2500,.25,2,2,2000,0,1,0,0,0,,, ,2,3,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,05,05,1,2,020531003,4.329988,1,,3,0,200,0,2000,.2,2,2,1995,1,0,0,0,0,4,, ,2,3,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,05,05,1,2,020531003,4.329988,1,,5,0,250,0,2500,.25,2,6,2000,0,1,0,0,0,,, ,2,3,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,15,TICLLOS,18689,05,05,1,2,020531003,4.329988,1,,6,0,200,0,2000,.2,2,1,2005,0,1,0,0,0,,, ,2,3,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,14,SAN MIGUEL DE CORPANQUI,18690,01,01,1,2,020531004,43.02132,1,,3,1,345,1,3450,1.345,2,1,2009,0,0,1,0,0,,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,14,SAN MIGUEL DE CORPANQUI,18690,01,01,1,2,020531004,43.02132,1,,1,0,860,0,8600,.86,2,1,2009,0,0,1,0,0,,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,14,SAN MIGUEL DE CORPANQUI,18690,01,01,1,2,020531004,43.02132,1,,2,2,000,2,0000,2,2,1,2009,0,0,1,0,0,,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,14,SAN MIGUEL DE CORPANQUI,18690,01,01,1,2,020531004,43.02132,1,,6,1,000,1,0000,1,2,2,2017,0,0,1,0,0,,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,14,SAN MIGUEL DE CORPANQUI,18690,01,01,1,2,020531004,43.02132,1,,4,2,000,2,0000,2,1,1,2009,1,0,0,0,0,4,, ,1,,0,0,0,0,0,0,0,1,2, 
2024,02,ANCASH,05,BOLOGNESI,14,SAN MIGUEL DE CORPANQUI,18690,01,01,1,2,020531004,43.02132,1,,5,2,000,2,0000,2,2,1,2009,0,0,1,0,0,,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,14,SAN MIGUEL DE CORPANQUI,18690,02,02,1,2,020531004,8.911619,1,,3,0,030,0,0300,.03,2,4,2004,1,0,0,0,0,4,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,14,SAN MIGUEL DE CORPANQUI,18690,02,02,1,2,020531004,8.911619,1,,4,0,020,0,0200,.02,2,4,2004,1,0,0,0,0,4,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,14,SAN MIGUEL DE CORPANQUI,18690,02,02,1,2,020531004,8.911619,1,,1,0,750,0,7500,.75,2,4,2001,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,14,SAN MIGUEL DE CORPANQUI,18690,02,02,1,2,020531004,8.911619,1,,2,1,000,1,0000,1,1,4,2004,1,0,0,0,0,4,, ,1,3,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,14,SAN MIGUEL DE CORPANQUI,18690,03,03,1,2,020531004,13.86576,1,,2,1,000,1,0000,1,1,2,2014,1,0,0,0,0,4,, ,1,3,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,14,SAN MIGUEL DE CORPANQUI,18690,03,03,1,2,020531004,13.86576,1,,3,1,000,1,0000,1,2,2,2014,1,0,0,0,0,4,, ,2,,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,14,SAN MIGUEL DE CORPANQUI,18690,03,03,1,2,020531004,13.86576,1,,1,0,740,0,7400,.74,2,2,2014,0,1,0,0,0,,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,14,SAN MIGUEL DE CORPANQUI,18690,03,03,1,2,020531004,13.86576,1,,4,0,500,0,5000,.5,2,2,2014,1,0,0,0,0,4,, ,2,,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,14,SAN MIGUEL DE CORPANQUI,18690,03,03,1,2,020531004,13.86576,1,,5,0,125,0,1250,.125,2,2,2014,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,14,SAN MIGUEL DE CORPANQUI,18690,04,04,1,2,020531004,3.617875,1,,2,1,000,1,0000,1,2,2,2016,1,0,0,0,0,4,, ,2,,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,14,SAN MIGUEL DE CORPANQUI,18690,04,04,1,2,020531004,3.617875,1,,1,0,970,0,9700,.97,1,6,2019,0,0,1,0,0,,, ,1,3,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,14,SAN MIGUEL DE CORPANQUI,18690,04,04,1,2,020531004,3.617875,1,,3,0,010,0,0100,.01,2,6,2014,1,0,0,0,0,4,, ,2,1,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18691,01,01,1,2,020544003,8.621574,1,,3,0,050,0,0500,.05,2,1,2019,0,1,0,0,0,,, ,2,6,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18691,01,01,1,2,020544003,8.621574,1,,5,0,040,0,0400,.04,2,1,2019,0,1,0,0,0,,, ,2,,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18691,01,01,1,2,020544003,8.621574,1,,4,0,050,0,0500,.05,2,1,2019,0,1,0,0,0,,, ,2,6,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18691,01,01,1,2,020544003,8.621574,1,,2,0,100,0,1000,.1,2,1,2019,0,1,0,0,0,,, ,2,6,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18691,01,01,1,2,020544003,8.621574,1,,1,0,190,0,1900,.19,1,1,2019,0,1,0,0,0,,, ,1,,0,0,0,0,0,0,0,1,1, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18691,02,02,1,2,020544003,4.496851,1,,1,0,180,0,1800,.18,2,2,2015,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18691,02,02,1,2,020544003,4.496851,1,,3,0,200,0,2000,.2,2,2,2015,0,1,0,0,0,,, ,1,,0,0,0,0,0,0,0,1,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18691,02,02,1,2,020544003,4.496851,1,,8,0,120,0,1200,.12,1,2,2015,0,1,0,0,0,,, ,1,,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18691,02,02,1,2,020544003,4.496851,1,,9,0,100,0,1000,.1,2,2,2015,0,1,0,0,0,,, ,1,,0,0,0,0,0,0,0,1,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18691,02,02,1,2,020544003,4.496851,1,,5,0,180,0,1800,.18,2,2,2015,0,1,0,0,0,,, ,1,,0,0,0,0,0,0,0,1,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18691,02,02,1,2,020544003,4.496851,1,,6,0,160,0,1600,.16,2,2,2020,0,1,0,0,0,,, ,1,,0,0,0,0,0,0,0,1,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18691,02,02,1,2,020544003,4.496851,1,,4,0,180,0,1800,.18,2,2,2015,0,1,0,0,0,,, ,1,,0,0,0,0,0,0,0,1,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18691,02,02,1,2,020544003,4.496851,1,,10,0,100,0,1000,.1,2,2,2019,0,1,0,0,0,,, ,1,,0,0,0,0,0,0,0,1,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18691,02,02,1,2,020544003,4.496851,1,,7,0,140,0,1400,.14,2,2,2020,0,1,0,0,0,,, ,1,,0,0,0,0,0,0,0,1,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18691,02,02,1,2,020544003,4.496851,1,,2,1,000,1,0000,1,2,2,2015,0,1,0,0,0,,, ,1,,0,0,0,0,0,0,0,1,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18692,01,01,1,2,020533002,2.37699,1,,10,0,150,0,1500,.15,2,10,2006,1,0,0,0,0,4,, ,2,,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18692,01,01,1,2,020533002,2.37699,1,,7,0,190,0,1900,.19,2,4,2014,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18692,01,01,1,2,020533002,2.37699,1,,2,1,200,1,2000,1.2,2,8,2019,0,0,0,0,1,,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18692,01,01,1,2,020533002,2.37699,1,,8,0,170,0,1700,.17,2,11,2015,1,0,0,0,0,4,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18692,01,01,1,2,020533002,2.37699,1,,1,0,900,0,9000,.9,2,8,2019,0,0,0,0,1,,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18692,01,01,1,2,020533002,2.37699,1,,6,0,200,0,2000,.2,2,6,2014,1,0,0,0,0,4,, ,2,,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18692,01,01,1,2,020533002,2.37699,1,,12,0,120,0,1200,.12,2,5,2007,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18692,01,01,1,2,020533002,2.37699,1,,5,0,300,0,3000,.3,2,9,2012,1,0,0,0,0,4,, ,2,,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18692,01,01,1,2,020533002,2.37699,1,,4,0,400,0,4000,.4,2,9,2012,1,0,0,0,0,4,, ,2,,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18692,01,01,1,2,020533002,2.37699,1,,3,1,000,1,0000,1,1,9,2009,1,0,0,0,0,4,, ,1,4,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18692,01,01,1,2,020533002,2.37699,1,,11,0,140,0,1400,.14,2,11,2008,1,0,0,0,0,4,, ,1,4,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18692,01,01,1,2,020533002,2.37699,1,,13,0,110,0,1100,.11,2,3,2007,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18692,01,01,1,2,020533002,2.37699,1,,15,0,050,0,0500,.05,2,3,2013,0,0,0,1,0,,, ,2,3,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18692,01,01,1,2,020533002,2.37699,1,,14,0,100,0,1000,.1,2,6,2011,1,0,0,0,0,4,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18692,01,01,1,2,020533002,2.37699,1,,9,0,160,0,1600,.16,2,7,2014,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18693,01,01,1,2,020553004,.8918517,1,,6,0,200,0,2000,.2,2,8,2005,1,0,0,0,0,4,, ,1,,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18693,01,01,1,2,020553004,.8918517,1,,7,0,180,0,1800,.18,2,6,2003,0,0,0,1,0,,, ,2,4,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18693,01,01,1,2,020553004,.8918517,1,,2,0,400,0,4000,.4,2,11,1994,0,0,0,1,0,,, ,2,,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18693,01,01,1,2,020553004,.8918517,1,,11,0,080,0,0800,.08,1,4,2007,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18693,01,01,1,2,020553004,.8918517,1,,4,0,250,0,2500,.25,2,4,1998,0,0,0,1,0,,, ,1,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18693,01,01,1,2,020553004,.8918517,1,,1,1,000,1,0000,1,2,9,1999,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18693,01,01,1,2,020553004,.8918517,1,,8,0,150,0,1500,.15,2,10,2006,1,0,0,0,0,4,, ,2,4,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18693,01,01,1,2,020553004,.8918517,1,,9,0,130,0,1300,.13,2,5,2009,1,0,0,0,0,4,, ,2,2,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18693,01,01,1,2,020553004,.8918517,1,,5,0,230,0,2300,.23,2,9,1998,0,0,0,1,0,,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18693,01,01,1,2,020553004,.8918517,1,,3,0,300,0,3000,.3,2,10,1995,0,0,0,1,0,,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18693,01,01,1,2,020553004,.8918517,1,,10,0,100,0,1000,.1,2,8,2009,1,0,0,0,0,4,, ,2,,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18694,01,01,1,2,020531003,30.21834,1,,4,0,150,0,1500,.15,2,5,1997,1,0,0,0,0,4,, ,1,4,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18694,01,01,1,2,020531003,30.21834,1,,7,0,100,0,1000,.1,2,8,2019,0,0,0,1,0,,, ,2,,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18694,01,01,1,2,020531003,30.21834,1,,6,0,130,0,1300,.13,2,5,2023,0,0,1,0,0,,, ,2,,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18694,01,01,1,2,020531003,30.21834,1,,3,0,200,0,2000,.2,2,8,2016,1,0,0,0,0,4,, ,2,7,,,,,,,,,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18694,01,01,1,2,020531003,30.21834,1,,5,0,140,0,1400,.14,2,4,2013,0,0,0,1,0,,, ,1,,0,0,0,0,0,0,0,1,1, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18694,01,01,1,2,020531003,30.21834,1,,2,0,300,0,3000,.3,1,2,1997,1,0,0,0,0,4,, ,1,,0,0,0,0,0,0,0,1,2, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18694,01,01,1,2,020531003,30.21834,1,,8,0,090,0,0900,.09,2,8,2016,0,0,0,1,0,,, ,2,,,,,,,,,,1, 
2024,02,ANCASH,05,BOLOGNESI,13,PACLLON,18694,01,01,1,2,020531003,30.21834,1,,1,0,600,0,6000,.6,2,5,2021,1,0,0,0,0,4,, ,1,4,0,0,0,0,0,0,0,1,2, 
