ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P142_3,P1207_N,P1207_NOM,P1207_COD,P1207_TIPO,P1208,OMICAP1200B_ME
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14978,01,01,1,2,100131003,111.8384,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14978,02,02,1,2,100131003,70.38143,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14978,03,03,1,2,100131003,56.02299,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14978,04,04,1,2,100131003,31.03067,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14978,05,05,1,2,100131003,2.599784,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14978,07,07,1,2,100131003,6.32898,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14978,08,08,1,2,100131003,26.08771,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14979,01,01,1,2,100144002,181.1436,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14979,01,01,1,2,100144002,181.1436,1,,1,1,0,2,MOTOBOMBA,2055,2,1,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14980,01,01,1,2,100141003,.0448624,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14980,01,01,1,2,100141003,.0448624,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14980,02,02,1,2,100141003,1.876687,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14980,03,03,1,2,100141003,90.77203,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14980,04,04,1,2,100141003,2.045525,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14981,01,01,1,2,100131003,66.26945,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14981,04,04,1,2,100131003,109.7012,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14981,05,05,1,2,100131003,92.23866,1,,1,0,0,1,TRILLADORA,1052,1,3,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14981,06,06,1,2,100131003,135.3331,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14981,07,07,1,2,100131003,2.381656,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14981,08,08,1,2,100131003,58.08778,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14983,01,01,1,2,100133005,3.925775,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14983,02,02,1,2,100133005,.0400241,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14983,03,03,1,2,100133005,7.413145,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14983,04,04,1,2,100133005,.481748,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14983,05,05,1,2,100133005,3.858708,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14983,06,06,1,2,100133005,.1773215,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14983,07,07,1,2,100133005,4.05841,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14983,08,08,1,2,100133005,1.753522,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14984,02,02,1,3,100171003,33.77715,1,,1,1,0,1,ARADO DE CHUZO CON TRACCION ANIMAL,2109,2,1,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14984,03,03,1,3,100171003,15.53851,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14984,05,05,1,3,100171003,14.87403,1,,1,1,0,1,ARADO DE CHUZO CON TRACCION ANIMAL,2109,2,3,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14984,07,07,1,3,100171003,39.66971,1,,1,0,0,1,ARADO DE CHUZO CON TRACCION ANIMAL,2109,2,3,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14984,08,08,1,3,100171003,.4752811,1,,1,1,0,1,ARADO DE CHUZO CON TRACCION ANIMAL,2109,2,3,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14984,09,09,1,3,100171003,13.63751,1,,1,1,0,1,ARADO DE CHUZO CON TRACCION ANIMAL,2109,2,5,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14984,10,10,1,3,100171003,9.45951,1,,1,1,0,1,ARADO DE CHUZO CON TRACCION ANIMAL,2109,2,3,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14984,11,11,1,3,100171003,8.806865,1,,1,1,0,1,ARADO DE CHUZO CON TRACCION ANIMAL,2109,2,3,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14984,12,12,1,3,100171003,28.83118,1,,1,0,0,1,ARADO DE CHUZO CON TRACCION ANIMAL,2109,2,3,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14984,14,14,1,3,100171003,4.53612,1,,1,1,0,1,ARADO DE CHUZO CON TRACCION ANIMAL,2109,2,3,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14984,18,18,1,3,100171003,8.525489,1,,1,1,0,1,ARADO DE CHUZO CON TRACCION ANIMAL,2109,2,3,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14985,01,01,1,2,100174003,39.02429,1,,1,0,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14987,01,01,1,3,100174002,111.0457,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14988,01,01,1,2,100144004,3.541516,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14988,02,02,1,2,100144004,64.27536,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14988,03,03,1,2,100144004,13.14852,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14988,04,04,1,2,100144004,126.3031,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14989,01,01,1,2,100134002,437.0067,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,14989,01,01,1,2,100134002,437.0067,1,,1,1,0,2,ARADO DE CHUZO CON TRACCION ANIMAL,2109,2,1,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14990,01,01,1,2,100131003,61.42817,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14990,01,01,1,2,100131003,61.42817,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14990,02,02,1,2,100131003,4.928315,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14990,02,02,1,2,100131003,4.928315,1,,1,1,0,2,MOTOFUMIGADORA,2056,2,5,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14990,02,02,1,2,100131003,4.928315,1,,1,1,0,3,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14990,03,03,1,2,100131003,60.82582,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14990,04,04,1,2,100131003,22.17235,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14991,01,01,1,2,100141002,41.08138,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14991,02,02,1,2,100141002,249.5755,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14991,03,03,1,2,100141002,185.4979,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14991,04,04,1,2,100141002,47.42322,1,,1,1,0,2,ARADO DE CHUZO CON TRACCION ANIMAL,2109,2,3,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14991,04,04,1,2,100141002,47.42322,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14991,05,05,1,2,100141002,143.9263,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14991,06,06,1,2,100141002,98.16501,1,,1,0,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14992,01,01,1,2,100154002,9.02477,1,,1,1,0,1,ARADO DE CHUZO CON TRACCION ANIMAL,2109,2,3,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14993,01,01,1,2,100144003,817.8624,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14994,01,01,1,2,100143005,1.159755,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14994,01,01,1,2,100143005,1.159755,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14994,02,02,1,2,100143005,7.416593,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14994,02,02,1,2,100143005,7.416593,1,,1,1,0,2,TRACTOR,1049,1,3,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14994,03,03,1,2,100143005,.2948062,1,,1,1,0,2,TRACTOR,1049,1,3,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14994,03,03,1,2,100143005,.2948062,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14994,06,06,1,2,100143005,3.475214,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14994,07,07,1,2,100143005,1.422032,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14994,07,07,1,2,100143005,1.422032,1,,1,1,0,2,TRACTOR,1049,1,3,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14994,08,08,1,2,100143005,25.11794,1,,1,1,0,3,BALANZA,2011,2,2,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14994,08,08,1,2,100143005,25.11794,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14994,08,08,1,2,100143005,25.11794,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14994,09,09,1,2,100143005,.2517566,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14994,10,10,1,2,100143005,4.288199,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14994,10,10,1,2,100143005,4.288199,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14994,11,11,1,2,100143005,6.067354,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14994,11,11,1,2,100143005,6.067354,1,,1,1,0,2,TRACTOR,1049,1,3,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14994,12,12,1,2,100143005,1.437492,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14994,13,13,1,2,100143005,.4081849,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14994,13,13,1,2,100143005,.4081849,1,,1,1,0,2,TRACTOR,1049,1,3,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14994,14,14,1,2,100143005,.8615283,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14994,14,14,1,2,100143005,.8615283,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14994,15,15,1,2,100143005,1.391902,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,14994,15,15,1,2,100143005,1.391902,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,10,HUANUCO,01,HUANUCO,07,SAN FRANCISCO DE CAYRAN,14995,01,01,1,2,100131003,129.3351,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,07,SAN FRANCISCO DE CAYRAN,14995,01,01,1,2,100131003,129.3351,1,,1,1,0,1,MOTOBOMBA,2055,2,1,
2024,10,HUANUCO,01,HUANUCO,07,SAN FRANCISCO DE CAYRAN,14995,02,02,1,2,100131003,107.5009,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,07,SAN FRANCISCO DE CAYRAN,14995,03,03,1,2,100131003,79.38644,1,,1,0,0,1,TRACTOR,1049,1,3,
2024,10,HUANUCO,01,HUANUCO,07,SAN FRANCISCO DE CAYRAN,14995,04,04,1,2,100131003,66.02557,1,,1,0,0,1,MOCHILA FUMIGADORA,2050,2,5,
2024,10,HUANUCO,01,HUANUCO,07,SAN FRANCISCO DE CAYRAN,14996,01,01,1,2,100134003,17.2877,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,07,SAN FRANCISCO DE CAYRAN,14996,02,02,1,2,100134003,1820.682,1,,1,0,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,07,SAN FRANCISCO DE CAYRAN,14997,01,01,1,2,100131002,16.27821,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,07,SAN FRANCISCO DE CAYRAN,14997,01,01,1,2,100131002,16.27821,1,,1,1,0,1,MOTOSIERRA,2059,2,1,
2024,10,HUANUCO,01,HUANUCO,07,SAN FRANCISCO DE CAYRAN,14997,02,02,1,2,100131002,96.43533,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,07,SAN FRANCISCO DE CAYRAN,14997,03,03,1,2,100131002,54.98574,1,,1,1,0,1,MOTOSIERRA,2059,2,1,
2024,10,HUANUCO,01,HUANUCO,07,SAN FRANCISCO DE CAYRAN,14997,03,03,1,2,100131002,54.98574,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,07,SAN FRANCISCO DE CAYRAN,14998,01,01,1,2,100171004,.2477189,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,07,SAN FRANCISCO DE CAYRAN,14998,02,02,1,2,100171004,1.360231,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,07,SAN FRANCISCO DE CAYRAN,14998,03,03,1,2,100171004,2.655512,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,5,
2024,10,HUANUCO,01,HUANUCO,07,SAN FRANCISCO DE CAYRAN,14998,05,05,1,2,100171004,.0392401,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,07,SAN FRANCISCO DE CAYRAN,14998,05,05,1,2,100171004,.0392401,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,10,HUANUCO,01,HUANUCO,07,SAN FRANCISCO DE CAYRAN,14998,06,06,1,2,100171004,.2352771,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,07,SAN FRANCISCO DE CAYRAN,14998,08,08,1,2,100171004,.5309205,1,,1,1,0,2,TRACTOR,1049,1,3,
2024,10,HUANUCO,01,HUANUCO,07,SAN FRANCISCO DE CAYRAN,14998,08,08,1,2,100171004,.5309205,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,07,SAN FRANCISCO DE CAYRAN,14998,09,09,1,2,100171004,.7592376,1,,1,0,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,07,SAN FRANCISCO DE CAYRAN,14998,10,10,1,2,100171004,.6653122,1,,1,0,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,07,SAN FRANCISCO DE CAYRAN,14998,11,11,1,2,100171004,3.955278,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,07,SAN FRANCISCO DE CAYRAN,14998,12,12,1,2,100171004,1.412015,1,,1,0,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,06,QUISQUI,14999,01,01,1,2,100143002,5.032957,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,06,QUISQUI,15000,04,04,1,2,100171003,105.0274,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,06,QUISQUI,15000,05,05,1,2,100171003,32.23798,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,06,QUISQUI,15001,02,02,1,2,100171003,336.8905,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,06,QUISQUI,15001,03,03,1,2,100171003,112.3199,1,,1,0,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,06,QUISQUI,15002,04,04,1,2,100131004,49.79202,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,10,HUANUCO,01,HUANUCO,06,QUISQUI,15004,02,02,1,2,100143004,23.85605,1,,1,1,0,1,ARADO DE CHUZO CON TRACCION ANIMAL,2109,2,1,
2024,10,HUANUCO,01,HUANUCO,06,QUISQUI,15004,06,06,1,2,100143004,6.295214,1,,1,1,0,1,ARADO DE CHUZO CON TRACCION ANIMAL,2109,2,1,
2024,10,HUANUCO,01,HUANUCO,06,QUISQUI,15004,07,07,1,2,100143004,3.481996,1,,1,1,0,1,ARADO DE CHUZO CON TRACCION ANIMAL,2109,2,3,
2024,10,HUANUCO,01,HUANUCO,06,QUISQUI,15005,01,01,1,2,100154003,68.44497,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,06,QUISQUI,15005,01,01,1,2,100154003,68.44497,1,,1,1,0,2,ARADO DE CHUZO CON TRACCION ANIMAL,2109,2,3,
2024,10,HUANUCO,01,HUANUCO,06,QUISQUI,15006,01,01,1,2,100142003,163.6227,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,06,QUISQUI,15006,02,02,1,2,100142003,53.43307,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,06,QUISQUI,15007,01,01,1,2,100142002,39.80878,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,06,QUISQUI,15008,02,02,1,2,100134004,742.6,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,06,QUISQUI,15008,03,03,1,2,100134004,36.23283,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,06,QUISQUI,15008,04,04,1,2,100134004,32.73479,1,,1,0,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,06,QUISQUI,15008,05,05,1,2,100134004,34.1946,1,,1,0,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,05,MARGOS,15009,01,01,1,2,100132003,32.50055,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,05,MARGOS,15009,01,01,1,2,100132003,32.50055,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,10,HUANUCO,01,HUANUCO,05,MARGOS,15009,02,02,1,2,100132003,67.47414,1,,1,0,0,2,TRACTOR,1049,1,3,
2024,10,HUANUCO,01,HUANUCO,05,MARGOS,15009,02,02,1,2,100132003,67.47414,1,,1,0,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,05,MARGOS,15009,04,04,1,2,100132003,267.8623,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,10,HUANUCO,01,HUANUCO,05,MARGOS,15009,04,04,1,2,100132003,267.8623,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,05,MARGOS,15009,05,05,1,2,100132003,1343.377,1,,1,1,0,2,TRACTOR,1049,1,3,
2024,10,HUANUCO,01,HUANUCO,05,MARGOS,15009,05,05,1,2,100132003,1343.377,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,05,MARGOS,15009,06,06,1,2,100132003,137.0053,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,10,HUANUCO,01,HUANUCO,05,MARGOS,15009,06,06,1,2,100132003,137.0053,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,05,MARGOS,15009,07,07,1,2,100132003,103.499,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,05,MARGOS,15009,07,07,1,2,100132003,103.499,1,,1,1,0,2,TRACTOR,1049,1,3,
2024,10,HUANUCO,01,HUANUCO,05,MARGOS,15009,08,08,1,2,100132003,59.74065,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,10,HUANUCO,01,HUANUCO,05,MARGOS,15009,08,08,1,2,100132003,59.74065,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,05,MARGOS,15009,09,09,1,2,100132003,11.45278,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,05,MARGOS,15009,09,09,1,2,100132003,11.45278,1,,1,1,0,2,TRACTOR,1049,1,3,
2024,10,HUANUCO,01,HUANUCO,05,MARGOS,15009,10,10,1,2,100132003,58.87385,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,10,HUANUCO,01,HUANUCO,05,MARGOS,15010,01,01,1,2,100141003,30.02324,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,05,MARGOS,15010,02,02,1,2,100141003,40.66645,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,05,MARGOS,15010,02,02,1,2,100141003,40.66645,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,10,HUANUCO,01,HUANUCO,05,MARGOS,15010,03,03,1,2,100141003,16.07063,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,05,MARGOS,15010,04,04,1,2,100141003,9.724663,1,,1,1,0,1,MOCHILA FUMIGADORA,2050,2,1,
2024,10,HUANUCO,01,HUANUCO,05,MARGOS,15010,05,05,1,2,100141003,18.58212,1,,1,1,0,1,TRACTOR,1049,1,3,
2024,10,HUANUCO,01,HUANUCO,05,MARGOS,15010,05,05,1,2,100141003,18.58212,1,,1,1,0,2,MOCHILA FUMIGADORA,2050,2,1,
