ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P142_3,P105,P147,P147_SUP_1,P147_SUP_2,P147_EQUIV_1,P147_EQUIV_2,P147_SUP_ha,P107,P148_DIA,P148_MES,P148_ANIO,P111_1,P111_2,P111_3,P111_4,P111_5,P112,P113_SUP_1,P113_SUP_2,P202,P224A,P224G_1,P224G_2,P224G_3,P224G_4,P224G_5,P224G_6,P224G_8,P224G_9,P224G_7,OMICAP100B_02
2024,08,CUSCO,12,QUISPICANCHI,11,OROPESA,15399,08,08,1,2,081232002,28.32439,1,,1,1,0,1,1,150,000,0,0150,.015,HUAYCCO PUNCO,,,,0,1,0,0,0,,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,11,OROPESA,15399,08,08,1,2,081232002,28.32439,1,,1,1,0,3,3,150,000,0,0150,.015,CACHI PUJIO,,,,0,1,0,0,0,,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,11,OROPESA,15399,08,08,1,2,081232002,28.32439,1,,1,1,0,2,2,2000,000,0,2000,.2,CULLI BAMBA,,,,1,1,0,0,0,2,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,11,OROPESA,15399,09,09,1,2,081232002,76.96061,1,,1,1,0,1,1,200,000,0,0200,.02,HUAYCCO PUNCO,,,,0,0,0,0,1,,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,11,OROPESA,15399,10,10,1,2,081232002,67.08929,1,,1,1,0,1,1,130,000,0,0130,.013,HUAYCCO PUNCO,,,,0,1,0,0,1,,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,11,OROPESA,15399,10,10,1,2,081232002,67.08929,1,,1,1,0,3,3,90,000,0,0090,.009,TUPOYOC,,,,1,1,0,0,0,2,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,11,OROPESA,15399,10,10,1,2,081232002,67.08929,1,,1,1,0,2,2,1200,000,0,1200,.12,PANTION PATA,,,,1,1,0,0,0,2,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,11,OROPESA,15399,11,11,1,2,081232002,32.78642,1,,1,1,0,1,1,1600,000,0,1600,.16,UCHUCCOLLO,,,,0,1,0,0,0,,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,11,OROPESA,15399,11,11,1,2,081232002,32.78642,1,,1,1,0,4,4,2500,000,0,2500,.25,ACUSPAMPA,,,,1,1,0,0,0,2,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,11,OROPESA,15399,11,11,1,2,081232002,32.78642,1,,1,1,0,3,3,1800,000,0,1800,.18,CCULI BAMBA,,,,0,1,0,0,0,,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,11,OROPESA,15399,11,11,1,2,081232002,32.78642,1,,1,1,0,2,2,1300,000,0,1300,.13,CERCADO,,,,0,1,0,0,0,,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,11,OROPESA,15399,12,12,1,2,081232002,867.111,1,,0,0,1,1,1,2300,000,0,2300,.23,UCHUCCOLLO,,,,1,1,0,0,0,2,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,08,CUSCO,12,QUISPICANCHI,11,OROPESA,15399,13,13,1,2,081232002,388.3178,1,,1,1,0,2,2,1300,000,0,1300,.13,MARKUPATA,,,,0,1,0,0,0,,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,11,OROPESA,15399,13,13,1,2,081232002,388.3178,1,,1,1,0,1,1,1400,000,0,1400,.14,UCHUCCOLLO,,,,1,1,0,0,0,2,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,11,OROPESA,15399,14,14,1,2,081232002,201.2055,1,,1,0,0,1,1,500,000,0,0500,.05,HUAYCCO PUNCO,,,,1,0,0,0,0,4,, ,2,2,0,0,0,0,0,0,0,0,1,
2024,08,CUSCO,12,QUISPICANCHI,11,OROPESA,15399,14,14,1,2,081232002,201.2055,1,,1,0,0,2,2,250,000,0,0250,.025,OCHOCCOLLO,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15400,01,01,1,2,081251003,1.038689,1,,1,1,0,1,1,0,920,0,9200,.92,PANTIPATA,,,,0,1,0,0,0,,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15400,01,01,1,2,081251003,1.038689,1,,1,1,0,3,3,1,400,1,4000,1.4,PAMPA LANCA,,,,0,1,0,0,0,,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15400,01,01,1,2,081251003,1.038689,1,,1,1,0,4,4,1,000,1,0000,1,CRUZ PATA,,,,0,1,0,0,0,,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15400,01,01,1,2,081251003,1.038689,1,,1,1,0,2,2,2,800,2,8000,2.8,CRUZ PATA,,,,0,1,0,0,0,,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15400,02,02,1,2,081251003,24.2637,1,,1,1,0,1,1,5,000,5,0000,5,PANTI PATA,,,,0,1,0,0,0,,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15400,02,02,1,2,081251003,24.2637,1,,1,1,0,2,2,0,500,0,5000,.5,QUELLO HUAYCCO,,,,0,1,0,0,0,,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15400,02,02,1,2,081251003,24.2637,1,,1,1,0,3,3,0,500,0,5000,.5,ATUN HUAYLLA,,,,0,1,0,0,0,,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15400,03,03,1,2,081251003,22.40924,1,,1,1,0,2,2,8,000,8,0000,8,PALLCA CHAHUANA,,,,0,1,0,0,0,,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15400,03,03,1,2,081251003,22.40924,1,,1,1,0,1,1,4,000,4,0000,4,PANTI PATA,,,,0,1,0,0,0,,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15400,03,03,1,2,081251003,22.40924,1,,1,1,0,3,3,2,000,2,0000,2,PANTEON URAY,,,,0,1,0,0,0,,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15400,04,04,1,2,081251003,2.150536,1,,1,1,0,4,4,5,000,5,0000,5,PICOTANI,,,,0,1,0,0,0,,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15400,04,04,1,2,081251003,2.150536,1,,1,1,0,2,2,1,000,1,0000,1,PANTI PATA,,,,0,1,0,0,0,,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15400,04,04,1,2,081251003,2.150536,1,,1,1,0,1,1,1,840,1,8400,1.84,RESERBRIO PATA,,,,0,1,0,0,0,,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15400,04,04,1,2,081251003,2.150536,1,,1,1,0,3,3,0,150,0,1500,.15,CCOLLPA PAMPA,,,,0,1,0,0,0,,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15401,01,01,1,2,081252003,16.10748,1,,1,1,0,1,1,18130,000,1,8130,1.813,PUKUTUNI,,,,1,1,0,0,1,4,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15401,01,01,1,2,081252003,16.10748,1,,1,1,0,2,2,500,000,0,0500,.05,HUILLCAPATA,,,,1,1,0,0,0,4,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15401,02,02,1,2,081252003,2.402102,1,,1,1,0,1,1,10700,000,1,0700,1.07,CENTRAL PUKUTUNI,,,,1,1,0,0,0,4,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15401,03,03,1,2,081252003,3.472307,1,,1,1,0,4,4,20000,000,2,0000,2,CCOMERSENCCA,,,,1,1,0,0,0,4,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15401,03,03,1,2,081252003,3.472307,1,,1,1,0,2,2,17000,000,1,7000,1.7,PUKUTUNI CENTRAL 2,,,,1,1,0,0,0,4,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15401,03,03,1,2,081252003,3.472307,1,,1,1,0,1,1,7300,000,0,7300,.73,PUKUTUNI CENTRAL,,,,1,1,0,0,0,4,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15401,03,03,1,2,081252003,3.472307,1,,1,1,0,3,3,5000,000,0,5000,.5,PUKUTUNI CENTRAL 3,,,,1,1,0,0,0,4,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15401,04,04,1,2,081252003,4.372482,1,,1,1,0,1,1,33640,000,3,3640,3.364,CENTRAL,,,,1,1,0,0,0,4,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15401,05,05,1,2,081252003,3.304563,1,,1,1,0,3,3,15000,000,1,5000,1.5,PUKUTUNI 3,,,,0,0,0,0,1,,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15401,05,05,1,2,081252003,3.304563,1,,1,1,0,1,1,17350,000,1,7350,1.735,PUKUTUNI,,,,0,0,0,0,1,,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15401,05,05,1,2,081252003,3.304563,1,,1,1,0,2,2,20000,000,2,0000,2,PUKUTUNI 2,,,,0,0,0,0,1,,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15402,01,01,1,2,081244002,17.17793,1,,1,1,0,3,3,30,000,30,0000,30,ESQUI PHAUSI,,,,1,1,0,0,0,4,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15402,01,01,1,2,081244002,17.17793,1,,1,1,0,1,1,16,000,16,0000,16,HUACAHUAÑUSCCA,,,,1,1,0,0,0,4,, ,1,1,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15402,01,01,1,2,081244002,17.17793,1,,1,1,0,2,2,4,000,4,0000,4,HUACAHUAÑUSCCA,,,,1,1,0,0,0,4,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15403,01,01,1,2,081241002,396.2306,1,,1,1,0,3,3,1,000,1,0000,1,PATABAMBA,,,,1,0,0,0,0,3,, ,2,2,0,0,0,0,0,0,0,0,1,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15403,01,01,1,2,081241002,396.2306,1,,1,1,0,1,1,1,200,1,2000,1.2,LLAULLIYUQ PATA,,,,0,0,0,0,1,,, ,2,2,0,0,0,0,0,0,0,0,1,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15403,01,01,1,2,081241002,396.2306,1,,1,1,0,2,2,1,500,1,5000,1.5,PATACCOCHA,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15403,02,02,1,2,081241002,253.2394,1,,1,1,0,4,4,1,000,1,0000,1,LLAULLIYUQ PATA,,,,0,0,0,0,1,,, ,2,2,0,0,0,0,0,0,0,0,1,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15403,02,02,1,2,081241002,253.2394,1,,1,1,0,3,3,1,500,1,5000,1.5,PALMA SUYACHINA,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15403,02,02,1,2,081241002,253.2394,1,,1,1,0,2,2,2,500,2,5000,2.5,PATABAMBA,,,,1,0,0,0,0,3,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15403,02,02,1,2,081241002,253.2394,1,,1,1,0,1,1,1,200,1,2000,1.2,PINCHIRMOCCO,,,,1,0,0,0,0,4,, ,2,2,0,0,0,0,0,1,0,0,1,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15403,03,03,1,2,081241002,2.983476,1,,1,1,0,1,1,1,650,1,6500,1.65,PATABAMBA,,,,0,0,0,0,1,,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15403,03,03,1,2,081241002,2.983476,1,,1,1,0,2,2,2,000,2,0000,2,PATABAMBA PATA,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15403,03,03,1,2,081241002,2.983476,1,,1,1,0,3,3,1,500,1,5000,1.5,PATABAMBA 2,,,,1,0,0,0,0,3,, ,2,2,0,0,0,0,0,1,0,0,0,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15404,01,01,1,2,081251002,184.6576,1,,1,1,0,2,2,11260,000,1,1260,1.126,CHACAPAMPA,,,,1,1,0,0,0,4,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15404,01,01,1,2,081251002,184.6576,1,,1,1,0,3,3,5000,000,0,5000,.5,CHAKAPAMPA,,,,0,1,0,0,0,,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15404,01,01,1,2,081251002,184.6576,1,,1,1,0,1,1,25100,000,2,5100,2.51,CHACAPAMPA,,,,1,1,0,0,0,4,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15404,02,02,1,2,081251002,36.90556,1,,1,1,0,1,1,3,830,3,8300,3.83,CHAKAPAMPA,,,,0,1,0,0,0,,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15404,02,02,1,2,081251002,36.90556,1,,1,1,0,2,2,2,170,2,1700,2.17,CHAKAPAMPA,,,,0,1,0,0,0,,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15405,01,01,1,2,081252002,34.43981,1,,1,1,0,3,3,15000,000,1,5000,1.5,CHONTICHILLIHUANI,,,,1,1,0,0,0,4,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15405,01,01,1,2,081252002,34.43981,1,,1,1,0,1,1,26600,000,2,6600,2.66,QUESPERUMI,,,,1,1,0,0,0,4,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15405,01,01,1,2,081252002,34.43981,1,,1,1,0,2,2,650,000,0,0650,.065,QUESPERUMI 2,,,,1,1,0,0,0,4,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15405,02,02,1,2,081252002,1.186962,1,,1,1,0,1,1,38400,000,3,8400,3.84,QUESPERUMI SANTOS,,,,1,1,0,0,0,4,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15405,03,03,1,2,081252002,6.48337,1,,1,1,0,2,2,30000,000,3,0000,3,SANJA SANJA,,,,1,1,0,0,0,4,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15405,03,03,1,2,081252002,6.48337,1,,1,1,0,3,3,80000,000,8,0000,8,CCOMERCOCHA,,,,1,1,0,0,0,4,, ,2,2,0,0,0,0,0,0,0,0,1,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15405,03,03,1,2,081252002,6.48337,1,,1,1,0,1,1,12000,000,1,2000,1.2,PICHUYACANA,,,,1,1,0,0,0,4,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15405,04,04,1,2,081252002,33.39752,1,,1,1,0,4,4,10000,000,1,0000,1,PILLI PILLI,,,,1,1,0,0,0,4,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15405,04,04,1,2,081252002,33.39752,1,,1,1,0,,6,1000,000,0,1000,.1,PICHUYACANA,30,6,2024,0,0,1,0,0,,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15405,04,04,1,2,081252002,33.39752,1,,1,1,0,2,2,26200,000,2,6200,2.62,PUKARUMI,,,,1,1,0,0,0,4,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15405,04,04,1,2,081252002,33.39752,1,,1,1,0,3,3,8000,000,0,8000,.8,MOJONPATA,,,,1,1,0,0,0,4,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15405,04,04,1,2,081252002,33.39752,1,,1,1,0,1,1,3300,000,0,3300,.33,QUESPERUMI JANCCO CHILLIHUANI,,,,1,1,0,0,0,4,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15405,04,04,1,2,081252002,33.39752,1,,1,1,0,5,5,10000,000,1,0000,1,COLLAPATA,,,,1,1,0,0,0,4,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15406,01,01,1,2,081241002,226.8684,1,,1,1,0,9,9,0,200,0,2000,.2,HUARPHIÑA,,,,0,1,0,0,0,,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15406,01,01,1,2,081241002,226.8684,1,,1,1,0,1,1,2,000,2,0000,2,MAYU WAYCCO PATA,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15406,01,01,1,2,081241002,226.8684,1,,1,1,0,4,4,1,000,1,0000,1,VELA PAMPA,,,,0,1,0,0,0,,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15406,01,01,1,2,081241002,226.8684,1,,1,1,0,12,12,0,050,0,0500,.05,WASICANCHA1,,,,1,0,0,0,0,4,, ,2,2,0,0,0,0,0,1,0,0,0,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15406,01,01,1,2,081241002,226.8684,1,,1,1,0,11,11,0,080,0,0800,.08,WASI CANCHA,,,,1,0,0,0,0,4,, ,2,2,0,0,0,0,0,1,0,0,0,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15406,01,01,1,2,081241002,226.8684,1,,1,1,0,8,8,0,250,0,2500,.25,HUARPIÑA,,,,1,0,0,0,0,4,, ,2,2,0,0,0,0,0,0,0,0,1,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15406,01,01,1,2,081241002,226.8684,1,,1,1,0,3,3,2,000,2,0000,2,CCASAPUNCO,,,,0,1,0,0,0,,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15406,01,01,1,2,081241002,226.8684,1,,1,1,0,2,2,3,000,3,0000,3,LLAULLIPATA,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15406,01,01,1,2,081241002,226.8684,1,,1,1,0,7,7,0,250,0,2500,.25,ESTANCIA,,,,0,1,0,0,0,,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15406,01,01,1,2,081241002,226.8684,1,,1,1,0,10,10,0,150,0,1500,.15,WARAYPUMA,,,,0,1,0,0,0,,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15406,01,01,1,2,081241002,226.8684,1,,1,1,0,6,6,0,350,0,3500,.35,ESTANCIA,,,,0,1,0,0,0,,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15406,01,01,1,2,081241002,226.8684,1,,1,1,0,5,5,0,450,0,4500,.45,URINHUAYLLA,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15406,02,02,1,2,081241002,43.1443,1,,1,1,0,3,3,0,350,0,3500,.35,MAYU UHU,,,,1,0,0,0,0,3,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15406,02,02,1,2,081241002,43.1443,1,,1,1,0,2,2,0,500,0,5000,.5,PAMPA RYE GRAS,,,,0,1,0,0,0,,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15406,02,02,1,2,081241002,43.1443,1,,1,1,0,1,1,0,800,0,8000,.8,MAYUPATA,,,,1,0,0,0,0,3,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15407,01,01,1,2,081254002,437.4789,1,,1,1,0,2,2,10000,000,1,0000,1,ALLPAQOYO RODRIGUEZ 2,,,,1,1,0,0,0,4,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15407,01,01,1,2,081254002,437.4789,1,,1,1,0,1,1,53500,000,5,3500,5.35,ALPAQOYO RODRIGUEZ,,,,1,1,0,0,0,4,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15407,02,02,1,2,081254002,24.141,1,,1,1,0,2,2,1000,000,0,1000,.1,ALLPAQOYO 2,,,,1,1,0,0,0,4,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15407,02,02,1,2,081254002,24.141,1,,1,1,0,1,1,6250,000,0,6250,.625,ALLPAQOYO,,,,1,1,0,0,0,4,, ,2,2,0,0,0,0,0,0,0,0,1,
2024,08,CUSCO,12,QUISPICANCHI,07,HUARO,15408,01,01,1,2,081251002,10.84103,1,,1,1,0,1,1,820,000,0,0820,.082,PHUYUCUNCA,,,,1,0,0,0,0,4,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,08,CUSCO,12,QUISPICANCHI,07,HUARO,15408,01,01,1,2,081251002,10.84103,1,,1,1,0,4,4,500,000,0,0500,.05,CUNCARAPUNKU,,,,0,1,0,0,0,,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,08,CUSCO,12,QUISPICANCHI,07,HUARO,15408,01,01,1,2,081251002,10.84103,1,,1,1,0,3,3,570,000,0,0570,.057,MACHAYPATA,,,,0,1,0,0,0,,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,07,HUARO,15408,01,01,1,2,081251002,10.84103,1,,1,1,0,2,2,1000,000,0,1000,.1,HUASIPATA,,,,0,1,0,0,0,,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,07,HUARO,15408,02,02,1,2,081251002,397.2674,1,,1,1,0,6,6,300,000,0,0300,.03,URPICANCHA,,,,0,1,0,0,0,,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,08,CUSCO,12,QUISPICANCHI,07,HUARO,15408,02,02,1,2,081251002,397.2674,1,,1,1,0,4,4,100,000,0,0100,.01,LLASQUILLO,,,,0,1,0,0,0,,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,07,HUARO,15408,02,02,1,2,081251002,397.2674,1,,1,1,0,2,2,500,000,0,0500,.05,TALLANCA,,,,0,1,0,0,0,,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,07,HUARO,15408,02,02,1,2,081251002,397.2674,1,,1,1,0,1,1,3700,000,0,3700,.37,PHUYUCUNCA,,,,0,1,0,0,0,,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,07,HUARO,15408,02,02,1,2,081251002,397.2674,1,,1,1,0,5,5,500,000,0,0500,.05,HUILLCA,,,,0,1,0,0,0,,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,08,CUSCO,12,QUISPICANCHI,07,HUARO,15408,02,02,1,2,081251002,397.2674,1,,1,1,0,3,3,500,000,0,0500,.05,HATUNMAYO,,,,0,1,0,0,0,,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,07,HUARO,15408,03,03,1,2,081251002,13.10453,1,,1,1,0,2,2,1000,000,0,1000,.1,CCARCACHANCHA,,,,0,0,1,0,0,,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,07,HUARO,15408,03,03,1,2,081251002,13.10453,1,,1,1,0,6,6,500,000,0,0500,.05,PUYUCUNCA 1,,,,0,1,0,0,0,,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,08,CUSCO,12,QUISPICANCHI,07,HUARO,15408,03,03,1,2,081251002,13.10453,1,,1,1,0,7,7,500,000,0,0500,.05,PUYUCUNCA 2,,,,0,1,0,0,0,,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,08,CUSCO,12,QUISPICANCHI,07,HUARO,15408,03,03,1,2,081251002,13.10453,1,,1,1,0,5,5,500,000,0,0500,.05,MACHAYSIKI,,,,1,0,0,0,0,4,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,08,CUSCO,12,QUISPICANCHI,07,HUARO,15408,03,03,1,2,081251002,13.10453,1,,1,1,0,8,8,500,000,0,0500,.05,HUILLCA,,,,1,0,0,0,0,4,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,08,CUSCO,12,QUISPICANCHI,07,HUARO,15408,03,03,1,2,081251002,13.10453,1,,1,1,0,3,3,600,000,0,0600,.06,PUJICCASA,,,,0,1,0,0,0,,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,08,CUSCO,12,QUISPICANCHI,07,HUARO,15408,03,03,1,2,081251002,13.10453,1,,1,1,0,10,10,500,000,0,0500,.05,HUASIPUNKU,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,07,HUARO,15408,03,03,1,2,081251002,13.10453,1,,1,1,0,1,1,600,000,0,0600,.06,PHUYUCUNCA,,,,1,0,0,0,0,4,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,08,CUSCO,12,QUISPICANCHI,07,HUARO,15408,03,03,1,2,081251002,13.10453,1,,1,1,0,9,9,500,000,0,0500,.05,QUISA,,,,1,0,0,0,0,4,, ,2,2,0,0,0,0,0,0,1,0,0,
2024,08,CUSCO,12,QUISPICANCHI,07,HUARO,15408,03,03,1,2,081251002,13.10453,1,,1,1,0,4,4,600,000,0,0600,.06,CONCURCHAYOC,,,,1,0,0,0,0,4,, ,1,2,,,,,,,,,,
2024,08,CUSCO,12,QUISPICANCHI,07,HUARO,15409,01,01,1,2,081241002,16.20196,1,,1,1,0,1,1,2460,000,0,2460,.246,ACOCCALLA,,,,0,0,0,0,1,,, ,2,2,0,0,0,0,0,0,1,0,0,
