ANIO,NSEGM,ID_PROD,UA,RESFIN,REGION,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P404AA_1,P404AA_2,P404AA_3,P404AA_4,P404AA_5,P404AA_6,P410AA,P410AB1,P410AB2,P410AC_CANT_1,P410AC_CANT_2,P410AD,P410AD1,P410AD2,P410AD3,P410AE,OMICAP400_02
2024,96057,01,01,1,1,1,2,1,0,1,0,0,1,0,0,0,3,4,0,0,400,580,2,1,2,4, 
2024,96058,01,01,1,1,1,2,1,0,1,0,0,1,0,0,0,3,3,3,0,100,30,2,1,1,1, 
2024,96060,01,01,1,1,1,2,1,1,1,0,0,0,1,0,0,4,1,0,0,010,500,2,1,1,1, 
2024,96061,01,01,1,1,1,2,1,1,1,0,0,0,1,0,0,4,1,0,0,050,2500,2,1,1,2, 
2024,96063,01,01,1,1,1,2,1,1,1,0,0,0,1,0,0,4,4,2,0,012,150,2,1,1,1, 
2024,96064,01,01,1,1,1,2,1,1,1,0,0,0,1,0,0,4,1,0,0,022,300,2,1,1,1, 
2024,96065,01,01,1,1,1,2,1,1,1,0,0,0,1,0,0,4,0,1,0,200,2500,2,1,1,4, 
2024,96068,01,01,1,1,1,2,1,1,1,1,0,0,0,0,0,1,3,1,0,019,40,2,1,2,4, 
2024,96069,01,01,1,1,1,2,1,0,1,1,0,0,0,0,0,9,2,2,0,100,40,2,1,2,2, 
2024,96069,01,01,1,1,1,2,1,0,1,0,0,0,0,1,0,1,12,2,0,760,180,2,1,2,2, 
2024,96071,01,01,1,1,1,2,1,0,1,0,0,0,0,1,0,9,4,2,0,160,100,2,1,2,2, 
2024,96071,01,01,1,1,1,2,1,0,1,1,0,0,0,0,0,1,8,2,0,020,60,2,1,2,2, 
2024,96076,01,01,1,1,1,2,1,1,1,0,0,0,1,0,0,4,15,0,0,050,500,2,2,,2, 
2024,96077,01,01,1,1,1,2,1,1,1,1,0,0,0,0,0,1,6,2,1,000,200,2,1,2,4, 
2024,96078,01,01,1,1,1,2,1,1,1,1,0,0,0,0,0,1,9,2,0,600,120,2,1,2,4, 
2024,96080,01,01,1,1,1,2,1,1,1,0,0,0,1,0,0,2,1,1,0,150,20,2,1,2,4, 
2024,96080,01,01,1,1,1,2,1,1,1,0,1,0,0,0,0,4,10,2,0,200,380,2,1,2,4, 
2024,96081,01,01,1,1,1,2,1,1,1,1,0,0,0,0,0,1,9,1,0,500,120,2,1,1,1, 
2024,96082,01,01,1,1,1,2,1,0,1,1,0,0,0,0,0,1,1,0,0,195,50,1,1,2,1, 
2024,96083,01,01,1,1,1,2,1,0,1,1,0,0,0,0,0,1,2,0,0,190,60,2,1,1,1, 
2024,96084,01,01,1,1,1,2,1,0,1,1,0,0,0,0,0,1,3,1,0,470,60,2,1,1,1, 
2024,96087,01,01,1,1,1,2,2,1,1,1,0,0,0,0,0,1,20,0,4,000,580,1,1,1,4, 
2024,96106,01,01,1,1,1,2,2,0,1,1,0,0,0,0,0,1,10,0,6,300,150,2,1,1,2, 
2024,96148,01,01,1,1,1,2,1,1,1,0,0,0,1,0,0,4,1,0,0,600,8000,2,1,1,5, 
2024,96149,01,01,1,1,1,2,1,0,1,0,1,0,0,0,0,2,4,0,0,300,100,2,1,2,2, 
2024,96151,01,01,1,1,1,2,7,1,1,0,0,1,0,0,0,8,157,0,37,000,1413000,2,1,2,3, 
2024,96151,01,01,1,1,1,2,7,1,1,0,0,0,0,1,0,10,80,31,20,200,1266000,2,1,2,3, 
2024,96151,01,01,1,1,1,2,7,1,1,0,0,0,0,1,0,11,30,11,6,900,735835,2,1,2,3, 
2024,96151,01,01,1,1,1,2,7,1,1,0,0,0,0,1,0,3,40,12,3,200,11948,2,1,2,3, 
2024,96151,01,01,1,1,1,2,7,1,1,0,0,0,0,1,0,5,36,0,8,200,2113681,1,1,2,3, 
2024,96151,01,01,1,1,1,2,7,1,1,0,0,0,0,1,0,6,31,9,4,200,1123644,2,1,2,3, 
2024,96154,01,01,1,1,1,2,1,1,1,0,0,0,1,0,0,4,2,0,0,050,2000,2,1,2,2, 
2024,96155,01,01,1,1,1,2,2,0,1,0,0,1,0,0,0,3,23,4,2,240,7620,2,1,2,2, 
2024,96157,01,01,1,1,1,2,1,0,1,0,1,0,0,0,0,3,12,1,0,139,150,2,1,2,2, 
2024,96157,01,01,1,1,1,2,1,0,1,0,0,1,0,0,0,2,1,0,0,050,15,2,1,1,2, 
2024,96159,01,01,1,1,1,2,2,0,1,0,0,1,0,0,0,3,11,2,2,600,4500,2,1,2,2, 
2024,96160,01,01,1,1,1,2,2,0,1,0,0,1,0,0,0,3,650,150,5,280,14000,2,1,1,2, 
2024,96161,01,01,1,1,1,2,1,1,1,0,1,0,0,0,0,2,6,8,3,200,800,1,1,2,2, 
2024,96162,01,01,1,1,1,2,1,0,1,0,1,0,0,0,0,2,13,0,1,156,250,2,1,1,2, 
2024,96163,01,01,1,1,1,2,1,1,1,1,0,0,0,0,0,1,6,0,0,639,68,1,1,1,2, 
2024,96166,01,01,1,1,1,2,8,1,1,0,0,0,1,0,0,1,8,2,1,500,300,2,1,2,2, 
2024,96166,01,01,1,1,1,2,8,1,1,1,0,0,0,0,0,3,5,1,1,000,300,2,1,2,2, 
2024,96166,01,01,1,1,1,2,8,1,1,0,0,1,0,0,0,4,4,1,0,600,1500,2,1,2,2, 
2024,96171,01,01,1,1,1,2,1,1,1,1,0,0,0,0,0,1,3,1,0,420,80,2,1,2,2, 
2024,96173,01,01,1,1,1,2,1,0,1,0,1,0,0,0,0,3,6,2,0,600,400,2,1,2,2, 
2024,96173,01,01,1,1,1,2,1,0,1,0,0,1,0,0,0,2,24,2,1,500,900,2,1,2,2, 
2024,96175,01,01,1,1,1,2,2,0,1,1,0,0,0,0,0,1,19,8,4,000,700,2,1,2,2, 
2024,96179,01,01,1,1,1,2,1,0,1,0,1,0,0,0,0,2,1,4,0,900,120,2,1,2,2, 
2024,96180,01,01,1,1,1,2,1,0,1,0,1,0,0,0,0,2,2,5,0,800,150,2,1,2,1, 
2024,96181,01,01,1,1,1,2,8,1,1,0,0,0,1,0,0,4,2,0,0,040,2000,2,1,2,2, 
2024,96183,01,01,1,1,1,2,1,0,1,0,0,1,0,0,0,3,15,25,1,000,800,2,1,2,5, 
2024,96185,01,01,1,1,1,2,4,0,1,0,0,1,0,0,0,3,52,8,2,453,7000,2,1,2,2, 
2024,96187,01,01,1,1,1,2,1,0,1,0,0,0,0,1,0,6,1,4,1,500,6000,2,1,2,2, 
2024,96188,01,01,1,1,1,2,1,1,1,1,0,0,0,0,0,1,7,1,2,000,600,2,1,2,2, 
2024,96189,01,01,1,1,1,2,2,0,1,0,0,1,0,0,0,3,24,6,3,000,10000,2,1,2,2, 
2024,96190,01,01,1,1,1,2,1,1,1,0,0,1,0,0,0,3,2,1,0,050,120,2,1,2,2, 
2024,96190,01,01,1,1,1,2,1,1,1,1,0,0,0,0,0,1,4,1,0,300,100,2,1,2,2, 
2024,96192,01,01,1,1,1,2,2,0,1,0,0,0,0,1,0,6,4,2,5,200,80000,2,1,2,2, 
2024,96193,01,01,1,1,1,2,2,0,1,0,0,1,0,0,0,3,38,6,6,000,14600,2,1,2,2, 
2024,96194,01,01,1,1,1,2,1,0,1,0,0,1,0,0,0,3,6,6,0,090,60,2,1,1,4, 
2024,96195,01,01,1,1,1,2,1,1,1,0,0,0,1,0,0,6,1,0,0,020,800,2,1,2,2, 
2024,96195,01,01,1,1,1,2,1,1,1,0,0,0,0,1,0,4,1,1,0,040,1600,2,1,2,2, 
2024,96196,01,01,1,1,1,2,1,1,1,0,0,1,0,0,0,3,4,1,0,460,300,2,1,2,2, 
2024,96198,01,01,1,1,1,2,1,1,1,1,0,0,0,0,0,6,1,1,0,020,500,2,1,2,2, 
2024,96198,01,01,1,1,1,2,1,1,1,0,0,0,0,1,0,1,6,0,0,250,71,2,1,2,5, 
2024,96199,01,01,1,1,1,2,1,0,1,1,0,0,0,0,0,1,1,0,0,150,50,2,1,2,2, 
2024,96201,01,01,1,1,1,2,4,0,1,0,0,0,0,1,0,6,40,5,66,600,846720,2,1,2,2, 
2024,96202,01,01,1,1,1,2,2,1,1,0,0,1,0,0,0,3,4,3,2,500,10000,2,1,1,2, 
2024,96204,01,01,1,1,1,2,1,1,1,0,0,0,1,0,0,4,10,0,0,050,2000,2,1,1,2, 
2024,96205,01,01,1,1,1,2,2,0,1,0,0,1,0,0,0,3,179,35,3,600,3500,2,1,1,2, 
2024,96206,01,01,1,1,1,2,2,0,1,0,0,1,0,0,0,2,1,0,1,000,350,2,1,2,2, 
2024,96206,01,01,1,1,1,2,2,0,1,0,1,0,0,0,0,3,13,1,1,400,3000,2,1,2,2, 
2024,96208,01,01,1,1,1,2,1,0,1,1,0,0,0,0,0,3,1,1,0,100,40,2,1,2,5, 
2024,96208,01,01,1,1,1,2,1,0,1,0,0,1,0,0,0,1,4,2,0,800,200,2,1,2,5, 
2024,96209,01,01,1,1,1,2,2,1,1,0,1,0,0,0,0,2,5,3,0,300,100,2,1,2,2, 
2024,96210,01,01,1,1,1,2,5,0,1,0,0,1,0,0,0,3,8,3,1,000,650,2,1,2,2, 
2024,96212,01,01,1,1,1,2,1,0,1,0,0,1,0,0,0,3,2,0,0,200,300,2,1,2,2, 
2024,96214,01,01,1,1,1,2,1,1,1,0,0,0,1,0,0,4,46,4,0,250,90,2,2,,3, 
2024,96215,01,01,1,1,1,2,1,1,1,1,0,0,0,0,0,1,12,0,1,000,120,2,1,2,2, 
2024,96216,01,01,1,1,1,2,1,1,1,0,0,0,0,1,0,6,1,0,0,035,30,2,1,1,2, 
2024,96216,01,01,1,1,1,2,1,1,1,0,0,0,1,0,0,4,1,1,0,060,5000,2,1,1,2, 
2024,96217,01,01,1,1,1,2,1,1,1,0,0,0,1,0,0,4,6,1,0,100,6000,2,1,2,1, 
2024,96218,01,01,1,1,1,2,1,1,1,0,0,0,1,0,0,4,3,5,0,020,80,2,1,1,1, 
2024,96219,01,01,1,1,1,2,4,1,1,1,0,0,0,0,0,1,10,0,1,200,614,2,1,1,2, 
2024,96220,01,01,1,1,1,2,1,0,1,0,0,0,1,0,0,4,3,7,0,050,600,2,1,1,3, 
2024,96222,01,01,1,1,1,2,2,0,1,1,0,0,0,0,0,1,48,0,10,000,2100,1,1,2,2, 
2024,96223,01,01,1,1,1,2,1,0,1,0,0,0,1,0,0,4,30,35,0,063,4500,2,1,1,3, 
2024,96225,01,01,1,1,1,2,1,1,1,1,0,0,0,0,0,1,9,0,0,300,62,2,1,1,2, 
2024,96227,01,01,1,1,1,2,1,0,1,1,0,0,0,0,0,1,3,0,0,100,70,2,1,1,4, 
2024,96228,01,01,1,1,1,2,7,1,1,1,0,0,0,0,0,1,36,0,5,800,1350,1,1,2,2, 
2024,96230,01,01,1,1,1,2,7,1,1,1,0,0,0,0,0,1,24,10,3,000,634,1,1,2,2, 
2024,96231,01,01,1,1,1,2,5,0,1,0,0,1,0,0,0,3,16,0,1,800,5000,2,1,2,2, 
2024,96232,01,01,1,1,1,2,1,0,1,0,0,1,0,0,0,3,3,0,0,200,6000,1,1,2,2, 
2024,96239,01,01,1,1,1,2,2,1,1,1,0,0,0,0,0,1,40,0,14,000,2200,1,1,2,4, 
2024,96247,01,01,1,1,1,2,7,1,1,0,0,0,0,1,0,5,16,0,5,700,570000,2,1,2,2, 
2024,96250,01,01,1,1,1,2,3,1,1,1,0,0,0,0,0,1,19,2,4,000,1000,2,1,2,4, 
2024,96263,01,01,1,1,1,2,2,1,1,0,0,0,0,1,0,6,4,1,0,660,40000,2,1,2,2, 
2024,96268,01,01,1,1,1,2,8,1,1,1,0,0,0,0,0,1,40,0,16,000,2320,1,1,2,4, 
2024,96270,01,01,1,3,1,2,1,0,1,0,0,1,0,0,0,3,2,0,0,078,100,2,2,,2, 
2024,96270,01,01,1,3,1,2,1,0,1,1,0,0,0,0,0,1,1,0,0,208,50,2,1,1,2, 
2024,96271,01,01,2,3,1,2,2,0,1,0,0,0,0,1,0,5,2,3,0,600,25000,2,1,2,2, 
2024,96272,01,01,1,3,1,2,1,0,1,1,0,0,0,0,0,1,1,0,0,045,40,2,1,1,2, 
2024,96274,01,01,1,3,1,2,1,0,1,0,0,1,0,0,0,2,1,0,0,137,30,2,2,,4, 
2024,96274,01,01,1,3,1,2,1,0,1,0,1,0,0,0,0,3,1,0,0,040,8,2,1,1,4, 
2024,96277,01,01,1,3,1,2,5,1,1,0,0,1,0,0,0,3,3,0,0,200,700,2,1,2,4, 
2024,96283,01,01,1,3,1,2,5,0,1,0,0,0,0,1,0,5,2,4,0,444,36000,2,1,2,2, 
2024,96284,01,01,1,3,1,2,1,1,1,0,0,0,0,1,0,6,2,2,1,220,10000,2,1,2,4, 
2024,96286,01,01,1,3,1,2,1,1,1,0,0,0,0,1,0,6,1,2,0,250,9000,2,1,2,2, 
2024,96287,01,01,1,3,1,2,5,1,1,0,0,0,0,1,0,6,8,1,2,000,104000,2,1,2,4, 
2024,96289,01,01,1,3,1,2,1,0,1,0,0,0,0,1,0,5,3,2,0,789,6000,2,1,1,2, 
2024,96291,01,01,1,3,1,2,1,1,1,0,1,0,0,0,0,6,3,1,0,118,7960,2,1,2,2, 
2024,96291,01,01,1,3,1,2,1,1,1,0,0,1,0,0,0,3,4,0,0,600,500,2,1,2,2, 
2024,96291,01,01,1,3,1,2,1,1,1,0,0,0,0,1,0,2,4,0,0,300,30,2,1,2,2, 
2024,96292,01,01,1,3,1,2,5,0,1,0,0,0,0,1,0,6,3,1,0,120,6000,2,1,2,2, 
2024,96298,01,01,1,3,1,2,1,1,1,0,0,0,0,1,0,7,1,0,0,074,500,2,1,1,1, 
2024,96300,01,01,1,3,1,2,5,0,1,0,0,0,0,1,0,5,6,0,0,350,24000,2,1,2,2, 
2024,96303,01,01,1,3,1,2,4,1,1,1,0,0,0,0,0,1,1,1,1,000,50,2,1,2,2, 
2024,96303,01,01,1,3,1,2,4,1,1,0,0,1,0,0,0,3,147,0,1,500,2200,2,1,2,2, 
2024,96304,01,01,1,3,1,2,2,0,1,0,0,0,0,1,0,5,69,6,21,302,1964308,1,1,2,2, 
2024,96307,01,01,1,3,1,2,1,0,1,0,0,1,0,0,0,3,8,0,0,512,800,2,1,2,2, 
2024,96308,01,01,1,3,1,2,4,1,1,0,0,0,0,1,0,3,10,0,0,508,100,2,1,2,2, 
2024,96308,01,01,1,3,1,2,4,1,1,0,0,1,0,0,0,5,1,2,1,500,6000,2,1,2,2, 
2024,96309,01,01,1,3,1,2,4,0,1,0,0,0,0,1,0,6,11,11,3,000,272000,2,1,2,2, 
2024,96311,01,01,1,3,1,2,5,0,1,0,0,0,0,1,0,6,12,6,1,280,110900,2,1,2,2, 
2024,96314,01,01,1,3,1,2,5,0,1,0,0,0,0,1,0,6,3,3,0,540,30000,2,1,2,2, 
2024,96317,01,01,2,3,1,2,5,0,1,0,0,0,0,1,0,5,4,0,1,750,38290,2,1,2,2, 
2024,96318,01,01,1,3,1,2,2,0,1,0,0,1,0,0,0,3,25,0,1,936,5300,2,1,2,2, 
2024,96318,01,01,1,3,1,2,2,0,1,0,0,0,0,1,0,10,1,0,0,168,5000,2,1,2,2, 
2024,96318,01,01,1,3,1,2,2,0,1,0,0,0,0,1,0,6,12,2,1,728,156000,1,1,2,2, 
2024,96318,01,01,1,3,1,2,2,0,1,0,0,0,0,1,0,5,19,30,5,051,942200,2,1,2,2, 
2024,96319,01,01,2,3,1,2,5,0,1,0,0,0,0,1,0,5,5,1,2,020,25400,2,1,2,2, 
2024,96320,01,01,1,3,1,2,5,0,1,0,0,0,0,1,0,5,10,2,0,936,30000,2,1,2,2, 
2024,96321,01,01,1,1,1,2,1,1,1,1,0,0,0,0,0,7,1,0,0,001,50,2,1,1,4, 
2024,96321,01,01,1,1,1,2,1,1,1,0,0,0,0,1,0,8,1,0,0,001,50,2,1,1,4, 
2024,96321,01,01,1,1,1,2,1,1,1,0,0,0,0,1,0,1,1,0,0,025,20,2,1,1,4, 
2024,96321,01,01,1,1,1,2,1,1,1,0,0,0,0,1,0,6,1,1,0,001,50,2,1,1,4, 
2024,96321,01,01,1,1,1,2,1,1,1,0,0,0,0,1,0,9,1,0,1,000,50,2,1,1,4, 
2024,96322,01,01,1,1,1,2,5,0,1,0,0,0,0,1,0,6,1,4,0,120,4500,2,1,1,4, 
2024,96323,01,01,1,1,1,2,1,1,1,0,0,0,0,1,0,7,1,0,0,010,500,2,1,1,4, 
2024,96323,01,01,1,1,1,2,1,1,1,1,0,0,0,0,0,8,1,0,0,010,500,2,1,2,4, 
2024,96323,01,01,1,1,1,2,1,1,1,1,0,0,0,0,0,1,1,0,0,014,14,2,1,2,4, 
2024,96323,01,01,1,1,1,2,1,1,1,1,0,0,0,0,0,6,1,1,0,030,1500,2,1,1,4, 
2024,96323,01,01,1,1,1,2,1,1,1,1,0,0,0,0,0,9,1,0,0,030,1500,2,1,1,4, 
2024,96325,01,01,1,1,1,2,1,1,1,0,0,0,0,1,0,8,1,1,0,100,14000,1,2,,4, 
2024,96325,01,01,1,1,1,2,1,1,1,0,0,0,0,1,0,7,1,0,0,100,14000,2,1,1,4, 
2024,96325,01,01,1,1,1,2,1,1,1,0,0,0,0,1,0,9,1,1,0,130,14000,2,1,1,4, 
2024,96325,01,01,1,1,1,2,1,1,1,0,0,0,0,1,0,6,3,1,0,130,14000,2,2,,4, 
2024,96326,01,01,1,1,1,2,1,1,1,1,0,0,0,0,0,9,1,1,0,010,20,2,2,,4, 
2024,96326,01,01,1,1,1,2,1,1,1,0,0,0,1,0,0,6,1,1,0,020,50,2,2,,4, 
2024,96326,01,01,1,1,1,2,1,1,1,0,0,0,0,1,0,8,1,0,0,010,20,2,2,,4, 
2024,96326,01,01,1,1,1,2,1,1,1,0,0,0,0,1,0,7,1,1,0,010,20,2,2,,4, 
2024,96326,01,01,1,1,1,2,1,1,1,0,0,0,0,1,0,4,2,1,0,040,2000,2,2,,4, 
2024,96326,01,01,1,1,1,2,1,1,1,0,0,0,0,1,0,1,1,2,0,020,20,2,1,1,4, 
2024,96329,01,01,1,1,1,2,4,0,1,0,0,0,0,1,0,6,2,0,0,100,8000,2,1,1,4, 
2024,96331,01,01,1,3,1,2,1,0,1,0,0,1,0,0,0,3,0,1,0,020,80,2,1,1,1, 
2024,96334,01,01,1,3,1,2,1,1,1,1,0,0,0,0,0,1,1,0,0,050,60,2,1,1,4, 
2024,96418,01,01,1,1,1,2,8,1,1,0,0,0,0,1,0,4,1,0,0,020,140,2,1,2,1, 
2024,96418,01,01,1,1,1,2,8,1,1,0,0,1,0,0,0,6,2,1,0,096,3100,2,1,2,1, 
2024,96418,01,01,1,1,1,2,8,1,1,1,0,0,0,0,0,1,15,0,0,065,43,2,1,2,1, 
2024,96418,01,01,1,1,1,2,8,1,1,0,0,0,1,0,0,3,32,0,0,500,140,2,1,2,1, 
2024,96418,01,01,1,1,1,2,8,1,1,0,0,0,0,1,0,10,1,0,0,010,33,2,1,2,1, 
2024,96419,01,01,1,1,1,2,2,1,1,1,1,0,0,0,0,1,3,0,2,000,1100,2,2,,6, 
2024,96419,01,01,1,1,1,2,2,1,1,1,1,0,0,0,0,2,6,0,3,000,1042,2,2,,6, 
2024,96444,01,01,2,1,1,2,7,0,1,0,0,0,0,1,0,5,52,0,12,480,1876300,1,1,2,3, 
2024,96445,01,01,1,1,1,2,2,0,1,0,0,0,0,1,0,5,16,0,0,260,341750,2,1,2,3, 
2024,96447,01,01,1,1,1,2,2,0,1,0,0,0,0,1,0,5,18,0,5,148,450000,2,1,1,3, 
2024,96488,01,01,1,2,1,2,2,1,1,1,0,0,0,0,0,1,2,0,0,200,349,2,1,2,5, 
2024,96489,01,01,1,2,1,2,2,1,1,1,0,0,0,0,0,1,2,0,900,000,90,2,1,1,5, 
2024,96492,01,01,1,2,1,2,5,1,1,1,0,0,0,0,0,1,1,0,0,090,40,2,2,,4, 
2024,96493,01,01,1,2,1,2,5,1,1,1,0,0,0,0,0,1,1,0,0,300,300,2,1,1,4, 
2024,96494,01,01,1,2,1,2,8,1,1,0,0,0,1,0,0,4,2,0,150,000,900,2,1,1,5, 
2024,96498,01,01,1,2,1,2,2,1,1,1,0,0,0,0,0,1,1,0,0,050,50,2,1,1,2, 
2024,96500,01,01,1,3,1,2,2,0,1,0,0,0,0,1,0,6,7,0,0,634,70000,1,1,2,2, 
2024,96502,01,01,1,3,1,2,2,1,1,1,0,0,0,0,0,1,1,0,0,150,291,2,1,1,2, 
2024,96504,01,01,1,3,1,2,2,0,1,0,0,1,0,0,0,3,24,2,0,640,15000,1,1,2,4, 
2024,96504,01,01,1,3,1,2,2,0,1,0,0,0,0,1,0,5,90,0,50,000,4000000,1,1,2,4, 
2024,96516,01,01,1,3,1,2,1,1,1,0,0,1,0,0,0,3,1,0,0,018,60,2,1,2,1, 
2024,96517,01,01,1,3,1,2,1,1,1,0,0,1,0,0,0,3,4,4,0,016,120,2,1,2,4, 
2024,96518,01,01,1,3,1,2,1,1,1,0,0,0,0,1,0,5,4,0,0,080,6400,2,1,2,4, 
2024,96519,01,01,1,3,1,2,1,1,1,1,0,0,0,0,0,1,1,0,0,010,35,2,1,2,4, 
2024,96520,01,01,1,3,1,2,1,1,1,1,0,0,0,0,0,1,1,0,0,009,120,2,1,2,2, 
2024,96521,01,01,1,3,1,2,2,0,1,0,0,0,0,1,0,6,8,2,1,800,132000,2,1,2,5, 
2024,96523,01,01,1,3,1,2,1,0,1,0,0,0,0,1,0,6,2,2,0,120,15000,2,1,2,2, 
2024,96523,01,01,1,3,1,2,1,0,1,0,0,1,0,0,0,3,1,0,0,003,30,2,1,2,2, 
2024,96524,01,01,1,3,1,2,1,0,1,0,0,0,0,1,0,6,4,2,0,185,17200,2,1,2,5, 
2024,96528,01,01,1,3,1,2,1,1,1,1,0,0,0,0,0,6,2,0,0,500,5000,2,1,1,4, 
2024,96528,01,01,1,3,1,2,1,1,1,0,0,0,0,1,0,1,1,0,0,100,80,2,1,1,4, 
2024,96529,01,01,1,3,1,2,1,1,1,1,0,0,0,0,0,1,1,0,0,010,35,2,1,1,4, 
2024,96531,01,01,1,3,1,2,1,1,1,1,0,0,0,0,0,1,1,0,0,080,12,2,1,1,4, 
2024,96532,01,01,1,3,1,2,1,1,1,1,0,0,0,0,0,1,1,0,0,020,30,2,1,1,4, 
2024,96533,01,01,1,3,1,2,1,1,1,1,0,0,0,0,0,1,5,3,0,080,40,2,1,1,4, 
2024,96534,01,01,1,3,1,2,1,0,1,0,0,0,0,1,0,6,6,4,1,200,85000,2,1,2,1, 
2024,96535,01,01,1,3,1,2,1,1,1,1,0,0,0,0,0,1,1,0,0,080,14,2,1,1,4, 
2024,96537,01,01,1,3,1,2,1,1,1,0,1,0,0,0,0,2,1,0,0,410,107,2,2,,4, 
2024,96538,01,01,1,3,1,2,5,1,1,0,0,0,0,1,0,5,6,1,0,400,25000,2,1,2,4, 
2024,96541,01,01,1,3,1,2,1,1,1,1,0,0,0,0,0,1,1,0,0,980,120,2,1,2,4, 
2024,96542,01,01,1,3,1,2,1,1,1,0,0,1,0,0,0,3,36,0,0,333,285,2,1,1,2, 
2024,96544,01,01,1,3,1,2,8,1,1,0,0,1,0,0,0,3,1,0,0,020,50,2,1,2,1, 
2024,96545,01,01,1,3,1,2,1,1,1,0,0,0,1,0,0,4,1,0,0,001,36,2,2,,4, 
2024,96547,01,01,1,3,1,2,1,0,1,0,0,0,0,1,0,5,0,6,0,432,36000,2,1,1,2, 
2024,96548,01,01,1,3,1,2,1,0,1,0,0,0,0,1,0,6,2,2,0,280,30000,1,1,2,5, 
2024,96549,01,01,1,3,1,2,8,1,1,1,0,0,0,0,0,1,6,0,1,000,300,2,1,1,4, 
2024,96550,01,01,1,3,1,2,8,1,1,1,0,0,0,0,0,1,2,1,0,400,87,2,1,2,2, 
2024,96551,01,01,1,3,1,2,8,1,1,0,0,0,1,0,0,1,9,0,0,500,150,2,1,2,2, 
2024,96551,01,01,1,3,1,2,8,1,1,0,0,0,0,1,0,4,14,0,0,050,140,2,1,2,2, 
2024,96551,01,01,1,3,1,2,8,1,1,1,0,0,0,0,0,3,3,1,0,500,500,1,1,2,2, 
2024,96551,01,01,1,3,1,2,8,1,1,0,0,1,0,0,0,5,3,0,0,150,500,2,1,2,2, 
2024,96552,01,01,1,3,1,2,2,1,1,0,0,1,0,0,0,3,5,4,0,500,7200,1,1,2,2, 
2024,96553,01,01,1,3,1,2,2,0,1,0,0,0,0,1,0,6,7,0,5,500,90000,2,1,2,2, 
2024,96554,01,01,1,3,1,2,5,1,1,0,0,0,0,1,0,6,2,0,0,100,20000,1,1,2,2, 
2024,96554,01,01,1,3,1,2,5,1,1,0,1,0,0,0,0,2,4,0,0,550,15,2,1,2,2, 
2024,96555,01,01,1,3,1,2,2,1,1,0,0,0,0,1,0,6,4,1,0,500,172000,1,1,2,2, 
2024,96556,01,01,1,3,1,2,2,0,1,0,0,0,0,1,0,6,13,0,3,000,110695,1,1,2,2, 
2024,96557,01,01,1,3,1,2,8,1,1,1,0,0,0,0,0,1,2,0,0,250,58,2,1,1,4, 
2024,96558,01,01,2,3,1,2,5,0,1,0,0,0,0,1,0,6,6,0,0,500,54840,1,1,2,1, 
2024,96559,01,01,1,3,1,2,5,1,1,0,0,0,0,1,0,6,3,3,1,200,41286,1,1,2,2, 
2024,96560,01,01,1,3,1,2,2,0,1,0,0,0,0,1,0,6,3,2,0,668,112500,2,1,2,5, 
2024,96562,01,01,1,3,1,2,2,0,1,0,0,0,0,1,0,5,18,0,3,240,594000,1,1,2,2, 
2024,96563,01,01,1,1,1,2,3,1,1,0,0,0,0,1,0,8,6,0,1,080,30000,2,1,2,4, 
2024,96563,01,01,1,1,1,2,3,1,1,0,0,0,0,1,0,5,26,0,6,240,150000,2,1,2,4, 
2024,96563,01,01,1,1,1,2,3,1,1,0,0,0,0,1,0,6,2,0,0,240,10000,2,1,2,4, 
2024,96565,01,01,1,1,1,2,1,1,1,1,0,0,0,0,0,1,1,1,0,100,50,2,1,1,4, 
2024,96566,01,01,1,1,1,2,1,1,1,1,0,0,0,0,0,1,1,0,0,100,50,2,1,1,4, 
2024,96567,01,01,1,1,1,2,1,1,1,1,0,0,0,0,0,1,1,0,0,100,80,2,1,1,4, 
2024,96568,01,01,1,1,1,2,1,1,1,1,0,0,0,0,0,1,1,0,0,500,60,2,1,1,4, 
2024,96570,01,01,1,1,1,2,1,1,1,1,0,0,0,0,0,1,1,1,0,200,60,2,1,1,4, 
2024,96571,01,01,1,1,1,2,1,1,1,1,0,0,0,0,0,1,1,0,0,500,100,2,1,1,4, 
2024,96575,01,01,1,1,1,2,1,0,1,0,0,0,0,1,0,10,0,1,0,030,150,2,1,2,4, 
2024,96575,01,01,1,1,1,2,1,0,1,0,0,0,0,1,0,5,2,0,0,210,5000,2,1,2,4, 
2024,96582,01,01,1,1,1,2,1,1,1,1,0,0,0,0,0,1,1,0,0,100,200,2,1,1,1, 
2024,96583,01,01,1,1,1,2,1,1,1,1,0,0,0,0,0,1,1,0,0,150,50,2,1,1,4, 
2024,96584,01,01,1,1,1,2,4,1,1,1,0,0,0,0,0,1,1,0,0,016,100,2,1,2,2, 
2024,96586,01,01,1,1,1,2,1,1,1,1,0,0,0,0,0,1,1,0,0,300,80,2,1,2,4, 
2024,96587,01,01,1,1,1,2,4,0,1,0,0,0,0,1,0,5,8,0,0,704,48000,2,2,,4, 
2024,96587,01,01,1,1,1,2,4,0,1,0,0,0,0,1,0,6,6,0,0,576,36000,2,1,2,4, 
2024,96588,01,01,1,1,1,2,5,0,1,0,0,0,0,1,0,10,0,5,0,500,5000,2,1,2,1, 
