ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P419_N,P419_NOM,P419_COD,P420_CANT_ENT,P420_CANT_DEC,P420_UM,P420_UM_COD,P420_EQUIV,P421_1_CANT_ENT,P421_1_CANT_DEC,P421_1_PREC_ENT,P421_1_PREC_DEC,P421_1_VAL,P421_1_PRE_KG,P421_2_CANT_ENT,P421_2_CANT_DEC,P421_3_CANT_ENT,P421_3_CANT_DEC,OMICAP400_04
2024,09,HUANCAVELICA,02,ACOBAMBA,05,MARCAS,15287,07,07,1,2,090231003,15.79378,1,,1,1,2,QUESO DE VACA,4216,19,00,KILOGRAMO,12,1,0,00,, ,,,15,00,4,00, 
2024,09,HUANCAVELICA,02,ACOBAMBA,05,MARCAS,15287,08,08,1,2,090231003,.58785,1,,1,1,1,QUESO DE VACA,4216,13,00,KILOGRAMO,12,1,0,00,, ,,,8,00,5,00, 
2024,09,HUANCAVELICA,02,ACOBAMBA,05,MARCAS,15288,01,01,1,2,090274003,5.302407,1,,1,1,1,QUESO DE CABRA,4218,40,00,KILOGRAMO,12,1,20,00,30,00,600,30,20,00,0,00, 
2024,09,HUANCAVELICA,02,ACOBAMBA,05,MARCAS,15288,03,03,1,2,090274003,17.49996,1,,1,1,1,QUESO DE VACA,4216,130,00,KILOGRAMO,12,1,100,00,25,00,2500,25,20,00,10,00, 
2024,09,HUANCAVELICA,02,ACOBAMBA,05,MARCAS,15291,03,03,1,2,090234004,337.1113,1,,1,1,1,CHARQUI,4211,6,00,KILOGRAMO,12,1,0,00,, ,,,6,00,0,00, 
2024,09,HUANCAVELICA,02,ACOBAMBA,05,MARCAS,15291,04,04,1,2,090234004,77.80298,1,,1,1,2,QUESO DE VACA,4216,30,00,KILOGRAMO,12,1,0,00,, ,,,20,00,10,00, 
2024,09,HUANCAVELICA,02,ACOBAMBA,05,MARCAS,15291,04,04,1,2,090234004,77.80298,1,,1,1,1,CHARQUI,4211,4,00,KILOGRAMO,12,1,0,00,, ,,,4,00,0,00, 
2024,09,HUANCAVELICA,02,ACOBAMBA,05,MARCAS,15291,05,05,1,2,090234004,102.8632,1,,1,1,1,QUESO DE VACA,4216,6,00,KILOGRAMO,12,1,0,00,, ,,,6,00,0,00, 
2024,09,HUANCAVELICA,02,ACOBAMBA,05,MARCAS,15294,01,01,1,2,090231003,30.10341,1,,1,1,1,QUESO DE VACA,4216,20,00,KILOGRAMO,12,1,0,00,, ,,,10,00,10,00, 
2024,09,HUANCAVELICA,02,ACOBAMBA,05,MARCAS,15294,01,01,1,2,090231003,30.10341,1,,1,1,2,CHARQUI,4211,5,00,KILOGRAMO,12,1,0,00,, ,,,5,00,0,00, 
2024,09,HUANCAVELICA,02,ACOBAMBA,05,MARCAS,15294,02,02,1,2,090231003,36.70238,1,,1,1,1,CHARQUI,4211,5,00,KILOGRAMO,12,1,0,00,, ,,,5,00,0,00, 
2024,09,HUANCAVELICA,02,ACOBAMBA,05,MARCAS,15294,03,03,1,2,090231003,18.98824,1,,1,1,2,QUESO DE VACA,4216,16,00,KILOGRAMO,12,1,0,00,, ,,,9,00,7,00, 
2024,09,HUANCAVELICA,02,ACOBAMBA,05,MARCAS,15294,03,03,1,2,090231003,18.98824,1,,1,1,1,CHARQUI,4211,6,00,KILOGRAMO,12,1,0,00,, ,,,6,00,0,00, 
2024,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,15295,01,01,1,2,090231003,22.39769,1,,1,1,1,CHARQUI,4211,6,00,KILOGRAMO,12,1,0,00,, ,,,6,00,0,00, 
2024,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,15295,01,01,1,2,090231003,22.39769,1,,1,1,2,QUESO DE VACA,4216,5,00,KILOGRAMO,12,1,4,00,15,00,60,15,1,00,0,00, 
2024,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,15295,05,05,1,2,090231003,10.28627,1,,1,1,2,QUESO DE VACA,4216,30,00,KILOGRAMO,12,1,10,00,20,00,200,20,5,00,15,00, 
2024,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,15295,05,05,1,2,090231003,10.28627,1,,1,1,1,CHARQUI,4211,5,00,KILOGRAMO,12,1,0,00,, ,,,3,00,2,00, 
2024,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,15295,06,06,1,2,090231003,20.07723,1,,1,1,1,QUESO DE VACA,4216,25,00,KILOGRAMO,12,1,0,00,, ,,,15,00,10,00, 
2024,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,15295,07,07,1,2,090231003,12.42231,1,,1,1,1,QUESO DE VACA,4216,12,50,KILOGRAMO,12,1,0,00,, ,,,10,00,2,50, 
2024,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,15296,01,01,1,2,090231003,20.90533,1,,1,1,1,QUESO DE VACA,4216,25,00,KILOGRAMO,12,1,20,00,20,00,400,20,3,00,2,00, 
2024,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,15296,04,04,1,2,090231003,14.93104,1,,1,1,1,CHARQUI,4211,5,00,KILOGRAMO,12,1,0,00,, ,,,5,00,0,00, 
2024,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,15296,04,04,1,2,090231003,14.93104,1,,1,1,2,QUESO DE VACA,4216,6,00,KILOGRAMO,12,1,0,00,, ,,,5,00,1,00, 
2024,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,15296,05,05,1,2,090231003,77.35799,1,,1,1,1,QUESO DE VACA,4216,15,00,KILOGRAMO,12,1,5,00,15,00,75,15,3,00,7,00, 
2024,09,HUANCAVELICA,02,ACOBAMBA,02,ANDABAMBA,15300,08,08,1,2,090231003,14.80793,1,,1,1,1,QUESO DE CABRA,4218,71,00,KILOGRAMO,12,1,50,00,20,00,1000,20,21,00,0,00, 
2024,09,HUANCAVELICA,02,ACOBAMBA,02,ANDABAMBA,15302,05,05,1,2,090251002,15.55674,1,,1,1,1,QUESO DE VACA,4216,12,00,KILOGRAMO,12,1,0,00,, ,,,12,00,0,00, 
2024,09,HUANCAVELICA,02,ACOBAMBA,02,ANDABAMBA,15303,01,01,1,2,090234003,16.11732,1,,1,1,1,QUESO DE VACA,4216,62,00,KILOGRAMO,12,1,40,00,18,00,720,18,10,00,12,00, 
2024,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,15307,01,01,1,2,090231003,29.5974,1,,1,1,1,CHARQUI,4211,7,00,KILOGRAMO,12,1,0,00,, ,,,5,00,2,00, 
2024,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,15307,09,09,1,2,090231003,6.872042,1,,1,1,1,QUESO DE VACA,4216,27,00,KILOGRAMO,12,1,17,00,20,00,340,20,5,00,5,00, 
2024,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,15308,07,07,1,2,090241003,42.51109,1,,1,1,1,QUESO DE VACA,4216,20,00,KILOGRAMO,12,1,0,00,, ,,,15,00,5,00, 
2024,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,15308,08,08,1,2,090241003,39.41789,1,,1,1,1,QUESO DE VACA,4216,50,00,KILOGRAMO,12,1,25,00,20,00,500,20,20,00,5,00, 
2024,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,15309,03,03,1,2,090231003,59.59646,1,,1,1,1,QUESO DE VACA,4216,40,00,KILOGRAMO,12,1,0,00,, ,,,20,00,20,00, 
2024,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,15310,06,06,1,2,090241003,20.22205,1,,1,1,1,QUESO DE VACA,4216,22,00,KILOGRAMO,12,1,0,00,, ,,,10,00,12,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,19,HUANDO,15313,02,02,1,2,090131002,49.66899,1,,1,1,1,QUESO DE VACA,4216,90,00,KILOGRAMO,12,1,30,00,20,00,600,20,50,00,10,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,19,HUANDO,15313,04,04,1,2,090131002,16.33694,1,,1,1,1,QUESO DE VACA,4216,60,00,KILOGRAMO,12,1,0,00,, ,,,50,00,10,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,19,HUANDO,15313,06,06,1,2,090131002,68.19276,1,,1,1,1,QUESO DE VACA,4216,50,00,KILOGRAMO,12,1,0,00,, ,,,50,00,0,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,19,HUANDO,15314,02,02,1,2,090142002,10.9921,1,,1,1,1,QUESO DE VACA,4216,30,00,KILOGRAMO,12,1,15,00,20,00,300,20,15,00,0,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,19,HUANDO,15314,03,03,1,2,090142002,139.4601,1,,1,1,1,CHARQUI,4211,5,00,KILOGRAMO,12,1,0,00,, ,,,4,00,1,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,19,HUANDO,15315,02,02,1,2,090143002,44.96382,1,,1,1,1,QUESO DE VACA,4216,130,00,KILOGRAMO,12,1,60,00,20,00,1200,20,50,00,20,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,19,HUANDO,15315,03,03,1,2,090143002,114.4006,1,,1,1,1,QUESO DE VACA,4216,70,00,KILOGRAMO,12,1,50,00,20,00,1000,20,15,00,5,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,17,YAULI,15316,01,01,1,2,090142002,9.984414,1,,1,1,1,QUESO DE VACA,4216,340,00,KILOGRAMO,12,1,300,00,20,00,6000,20,40,00,0,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,17,YAULI,15317,03,03,1,2,090153002,353.153,1,,1,1,1,QUESO DE VACA,4216,40,00,KILOGRAMO,12,1,20,00,20,00,400,20,10,00,10,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,15,PILCHACA,15320,01,01,1,2,090133002,1.164213,1,,1,1,1,CHARQUI,4211,5,00,KILOGRAMO,12,1,0,00,, ,,,5,00,0,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,14,PALCA,15322,03,03,1,2,090142002,50.78932,1,,1,1,1,CHARQUI,4211,4,00,KILOGRAMO,12,1,0,00,, ,,,4,00,0,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,14,PALCA,15322,05,05,1,2,090142002,39.15564,1,,1,1,1,CHARQUI,4211,4,00,KILOGRAMO,12,1,0,00,, ,,,4,00,0,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,12,MOYA,15323,02,02,1,2,090152002,32.39285,1,,1,1,1,QUESO DE VACA,4216,236,00,KILOGRAMO,12,1,0,00,, ,,,200,00,36,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,12,MOYA,15323,05,05,1,2,090152002,64.45565,1,,1,1,1,QUESO DE VACA,4216,100,00,KILOGRAMO,12,1,80,00,25,00,2000,25,10,00,10,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,10,MANTA,15324,01,01,1,2,090142002,48.29667,1,,1,1,1,QUESO DE VACA,4216,80,00,KILOGRAMO,12,1,40,00,25,00,1000,25,25,00,15,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,10,MANTA,15324,03,03,1,2,090142002,2.4956,1,,1,1,2,CHARQUI,4211,50,00,KILOGRAMO,12,1,0,00,, ,,,30,00,20,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,10,MANTA,15324,03,03,1,2,090142002,2.4956,1,,1,1,1,QUESO DE VACA,4216,400,00,KILOGRAMO,12,1,300,00,20,00,6000,20,50,00,50,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,10,MANTA,15325,01,01,1,2,090142002,389.9764,1,,1,1,1,QUESO DE VACA,4216,140,00,KILOGRAMO,12,1,100,00,25,00,2500,25,40,00,0,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,10,MANTA,15326,02,02,1,2,090144002,19.98882,1,,1,1,2,QUESO DE VACA,4216,44,00,KILOGRAMO,12,1,0,00,, ,,,20,00,24,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,10,MANTA,15326,02,02,1,2,090144002,19.98882,1,,1,1,1,CHARQUI,4211,15,00,KILOGRAMO,12,1,0,00,, ,,,10,00,5,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,10,MANTA,15326,03,03,1,2,090144002,40.03102,1,,1,1,1,QUESO DE VACA,4216,100,00,KILOGRAMO,12,1,50,00,18,00,900,18,30,00,20,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,10,MANTA,15326,03,03,1,2,090144002,40.03102,1,,1,1,2,CHARQUI,4211,6,00,KILOGRAMO,12,1,0,00,, ,,,4,00,2,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,10,MANTA,15327,01,01,1,2,090144003,62.48434,1,,1,1,1,CHARQUI,4211,40,00,KILOGRAMO,12,1,0,00,, ,,,30,00,10,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,10,MANTA,15327,01,01,1,2,090144003,62.48434,1,,1,1,2,QUESO DE VACA,4216,143,00,KILOGRAMO,12,1,0,00,, ,,,50,00,93,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,05,CUENCA,15332,01,01,1,2,090142003,155.7545,1,,1,1,1,QUESO DE VACA,4216,100,00,KILOGRAMO,12,1,0,00,, ,,,80,00,20,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,05,CUENCA,15332,01,01,1,2,090142003,155.7545,1,,1,1,2,CHARQUI,4211,80,00,KILOGRAMO,12,1,0,00,, ,,,30,00,50,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,05,CUENCA,15332,06,06,1,2,090142003,1.398336,1,,1,1,1,CHARQUI,4211,4,00,KILOGRAMO,12,1,0,00,, ,,,4,00,0,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,04,CONAYCA,15333,01,01,1,2,090142002,11.98972,1,,1,1,1,QUESO DE VACA,4216,13,00,KILOGRAMO,12,1,8,00,15,00,120,15,3,00,2,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,04,CONAYCA,15333,02,02,1,2,090142002,18.10484,1,,1,1,1,CHARQUI,4211,5,00,KILOGRAMO,12,1,0,00,, ,,,5,00,0,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,04,CONAYCA,15333,02,02,1,2,090142002,18.10484,1,,1,1,2,QUESO DE VACA,4216,110,00,KILOGRAMO,12,1,80,00,20,00,1600,20,30,00,0,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,04,CONAYCA,15333,03,03,1,2,090142002,68.76237,1,,1,1,1,CHARQUI,4211,5,00,KILOGRAMO,12,1,0,00,, ,,,5,00,0,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,04,CONAYCA,15333,04,04,1,2,090142002,2.837683,1,,1,1,1,QUESO DE VACA,4216,100,00,KILOGRAMO,12,1,80,00,20,00,1600,20,10,00,10,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,15334,10,10,1,2,090142002,21.98074,1,,1,1,1,QUESO DE VACA,4216,20,00,KILOGRAMO,12,1,10,00,20,00,200,20,10,00,0,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,15335,01,01,1,2,090132002,102.3864,1,,1,1,1,CHARQUI,4211,8,00,KILOGRAMO,12,1,0,00,, ,,,8,00,0,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,15336,01,01,1,2,090142002,61.1344,1,,1,1,1,QUESO DE VACA,4216,70,00,KILOGRAMO,12,1,60,00,15,00,900,15,10,00,0,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,15337,08,08,1,2,090134004,20.06989,1,,1,1,1,QUESO DE VACA,4216,25,00,KILOGRAMO,12,1,0,00,, ,,,25,00,0,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,15339,01,01,1,2,090154003,788.8602,1,,1,1,1,QUESO DE VACA,4216,70,00,KILOGRAMO,12,1,50,00,20,00,1000,20,20,00,0,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,15339,02,02,1,2,090154003,2682.114,1,,1,1,1,QUESO DE VACA,4216,80,00,KILOGRAMO,12,1,40,00,20,00,800,20,40,00,0,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,15340,01,01,1,2,090142002,9.467207,1,,1,1,2,CHARQUI,4211,30,00,KILOGRAMO,12,1,0,00,, ,,,30,00,0,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,15340,01,01,1,2,090142002,9.467207,1,,1,1,1,QUESO DE VACA,4216,60,00,KILOGRAMO,12,1,30,00,20,00,600,20,30,00,0,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,15342,01,01,1,2,090132003,22.51557,1,,1,1,1,QUESO DE VACA,4216,70,00,KILOGRAMO,12,1,0,00,, ,,,50,00,20,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,15342,02,02,1,2,090132003,7.281732,1,,1,1,1,QUESO DE VACA,4216,80,00,KILOGRAMO,12,1,40,00,20,00,800,20,20,00,20,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,15342,03,03,1,2,090132003,14.6561,1,,1,1,1,QUESO DE VACA,4216,60,00,KILOGRAMO,12,1,15,00,25,00,375,25,30,00,15,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,15342,04,04,1,2,090132003,.2925078,1,,1,1,1,QUESO DE VACA,4216,80,00,KILOGRAMO,12,1,40,00,15,00,600,15,20,00,20,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,15343,01,01,1,2,090152003,.389423,1,,1,1,1,QUESO DE VACA,4216,169,00,KILOGRAMO,12,1,135,00,20,00,2700,20,34,00,0,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,15343,03,03,1,2,090152003,1.342952,1,,1,1,1,QUESO DE VACA,4216,500,00,KILOGRAMO,12,1,400,00,20,00,8000,20,100,00,0,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,15343,04,04,1,2,090152003,.9969981,1,,1,1,1,QUESO DE VACA,4216,100,00,KILOGRAMO,12,1,50,00,20,00,1000,20,50,00,0,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,15343,06,06,1,2,090152003,.0295836,1,,1,1,1,QUESO DE VACA,4216,40,00,KILOGRAMO,12,1,20,00,20,00,400,20,15,00,5,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,15343,08,08,1,2,090152003,.0002905,1,,1,1,1,QUESO DE VACA,4216,90,00,KILOGRAMO,12,1,80,00,20,00,1600,20,10,00,0,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,15343,09,09,1,2,090152003,.5302048,1,,1,1,1,QUESO DE VACA,4216,75,00,KILOGRAMO,12,1,50,00,18,00,900,18,10,00,15,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,15345,05,05,1,2,090132002,56.78431,1,,1,1,1,QUESO DE VACA,4216,20,00,KILOGRAMO,12,1,10,00,12,50,125,12.5,8,00,2,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,15345,06,06,1,2,090132002,100.6779,1,,1,1,1,QUESO DE VACA,4216,25,00,KILOGRAMO,12,1,15,00,12,50,188,12.5,8,00,2,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,15348,01,01,1,2,090142002,7.563125,1,,1,1,1,CHARQUI,4211,20,00,KILOGRAMO,12,1,0,00,, ,,,20,00,0,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,15348,05,05,1,2,090142002,63.86073,1,,1,1,1,CHARQUI,4211,6,00,KILOGRAMO,12,1,0,00,, ,,,6,00,0,00, 
2024,09,HUANCAVELICA,01,HUANCAVELICA,01,HUANCAVELICA,15349,01,01,1,2,090154005,99.22275,1,,1,1,1,CHARQUI,4211,8,00,KILOGRAMO,12,1,0,00,, ,,,8,00,0,00, 
2024,08,CUSCO,13,URUBAMBA,06,OLLANTAYTAMBO,15351,01,01,1,2,081342002,77.56168,1,,1,1,1,QUESO DE VACA,4216,30,00,UNIDAD,24,.5,10,00,7,00,70,14,15,00,5,00, 
2024,08,CUSCO,13,URUBAMBA,06,OLLANTAYTAMBO,15351,06,06,1,2,081342002,4.111069,1,,1,1,1,QUESO DE VACA,4216,4,00,UNIDAD,24,.5,0,00,, ,,,4,00,0,00, 
2024,08,CUSCO,13,URUBAMBA,06,OLLANTAYTAMBO,15353,03,03,1,2,081331002,20.64606,1,,1,1,1,QUESO DE VACA,4216,20,00,UNIDAD,24,.5,10,00,10,00,100,20,10,00,0,00, 
2024,08,CUSCO,13,URUBAMBA,06,OLLANTAYTAMBO,15354,06,06,1,2,081342004,1.969124,1,,1,1,1,QUESO DE VACA,4216,14,00,UNIDAD,24,.5,0,00,, ,,,10,00,4,00, 
2024,08,CUSCO,13,URUBAMBA,06,OLLANTAYTAMBO,15360,01,01,1,2,081352003,.3406433,1,,1,1,1,QUESO DE VACA,4216,60,00,UNIDAD,24,.5,55,00,8,00,440,16,4,00,1,00, 
2024,08,CUSCO,13,URUBAMBA,06,OLLANTAYTAMBO,15360,02,02,1,2,081352003,1.566879,1,,1,1,1,CHARQUI,4211,6,00,KILOGRAMO,12,1,0,00,, ,,,5,00,1,00, 
2024,08,CUSCO,13,URUBAMBA,06,OLLANTAYTAMBO,15360,03,03,1,2,081352003,4.492133,1,,1,1,1,CHARQUI,4211,8,00,KILOGRAMO,12,1,0,00,, ,,,7,00,1,00, 
2024,08,CUSCO,13,URUBAMBA,06,OLLANTAYTAMBO,15364,03,03,1,2,081352004,20.89999,1,,1,1,1,CHARQUI,4211,13,00,KILOGRAMO,12,1,0,00,, ,,,10,00,3,00, 
2024,08,CUSCO,13,URUBAMBA,06,OLLANTAYTAMBO,15364,04,04,1,2,081352004,33.97166,1,,1,1,1,CHARQUI,4211,6,00,KILOGRAMO,12,1,0,00,, ,,,5,50,0,50, 
2024,08,CUSCO,13,URUBAMBA,06,OLLANTAYTAMBO,15364,05,05,1,2,081352004,.5259049,1,,1,1,1,CHARQUI,4211,6,00,KILOGRAMO,12,1,0,00,, ,,,5,50,0,50, 
2024,08,CUSCO,13,URUBAMBA,05,MARAS,15367,01,01,1,2,081341002,42.02396,1,,1,1,1,CHARQUI,4211,16,00,KILOGRAMO,12,1,0,00,, ,,,16,00,0,00, 
2024,08,CUSCO,13,URUBAMBA,05,MARAS,15367,02,02,1,2,081341002,16.03108,1,,1,1,1,CHARQUI,4211,14,00,KILOGRAMO,12,1,0,00,, ,,,14,00,0,00, 
2024,08,CUSCO,13,URUBAMBA,05,MARAS,15367,03,03,1,2,081341002,265.6335,1,,1,1,1,CHARQUI,4211,8,00,KILOGRAMO,12,1,0,00,, ,,,8,00,0,00, 
2024,08,CUSCO,13,URUBAMBA,05,MARAS,15367,04,04,1,2,081341002,272.0359,1,,1,1,1,CHARQUI,4211,14,00,KILOGRAMO,12,1,0,00,, ,,,14,00,0,00, 
2024,08,CUSCO,13,URUBAMBA,05,MARAS,15368,03,03,1,2,081341002,57.02069,1,,1,1,2,CHARQUI,4211,18,00,KILOGRAMO,12,1,0,00,, ,,,18,00,0,00, 
2024,08,CUSCO,13,URUBAMBA,05,MARAS,15368,03,03,1,2,081341002,57.02069,1,,1,1,1,QUESO DE VACA,4216,30,00,KILOGRAMO,12,1,0,00,, ,,,25,00,5,00, 
2024,08,CUSCO,13,URUBAMBA,05,MARAS,15368,06,06,1,2,081341002,40.1892,1,,1,1,1,CHARQUI,4211,7,00,KILOGRAMO,12,1,0,00,, ,,,7,00,0,00, 
2024,08,CUSCO,13,URUBAMBA,05,MARAS,15368,08,08,1,2,081341002,14.99445,1,,1,1,1,CHARQUI,4211,15,00,KILOGRAMO,12,1,0,00,, ,,,10,00,5,00, 
2024,08,CUSCO,13,URUBAMBA,05,MARAS,15370,01,01,1,2,081331002,12.71018,1,,1,1,1,CHARQUI,4211,7,00,KILOGRAMO,12,1,0,00,, ,,,7,00,0,00, 
2024,08,CUSCO,13,URUBAMBA,05,MARAS,15376,03,03,1,2,081342003,5.842406,1,,1,1,1,QUESO DE VACA,4216,40,00,UNIDAD,24,.5,0,00,, ,,,30,00,10,00, 
2024,08,CUSCO,13,URUBAMBA,05,MARAS,15376,04,04,1,2,081342003,62.11235,1,,1,1,1,QUESO DE VACA,4216,8,00,UNIDAD,24,.25,0,00,, ,,,8,00,0,00, 
2024,08,CUSCO,13,URUBAMBA,05,MARAS,15376,05,05,1,2,081342003,52.95613,1,,1,1,1,QUESO DE VACA,4216,20,00,UNIDAD,24,.25,0,00,, ,,,20,00,0,00, 
2024,08,CUSCO,13,URUBAMBA,05,MARAS,15377,02,02,1,2,081341005,2.765213,1,,1,1,1,QUESO DE VACA,4216,150,00,UNIDAD,24,.4,0,00,, ,,,50,00,100,00, 
2024,08,CUSCO,13,URUBAMBA,05,MARAS,15378,03,03,1,2,081343002,1.909593,1,,1,1,1,CHARQUI,4211,9,00,KILOGRAMO,12,1,0,00,, ,,,9,00,0,00, 
2024,08,CUSCO,13,URUBAMBA,05,MARAS,15378,06,06,1,2,081343002,.4880465,1,,1,1,1,CHARQUI,4211,9,00,KILOGRAMO,12,1,0,00,, ,,,9,00,0,00, 
2024,08,CUSCO,13,URUBAMBA,03,HUAYLLABAMBA,15383,01,01,1,2,081341002,1.635583,1,,1,1,1,CHARQUI,4211,8,00,KILOGRAMO,12,1,0,00,, ,,,8,00,0,00, 
2024,08,CUSCO,13,URUBAMBA,02,CHINCHERO,15389,01,01,1,2,081342002,15.90447,1,,1,1,1,CHARQUI,4211,6,00,KILOGRAMO,12,1,0,00,, ,,,6,00,0,00, 
2024,08,CUSCO,12,QUISPICANCHI,12,QUIQUIJANA,15394,01,01,1,2,081241002,8.289594,1,,1,1,1,CHARQUI,4211,50,00,KILOGRAMO,12,1,0,00,, ,,,50,00,0,00, 
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15400,01,01,1,2,081251003,1.038689,1,,1,1,1,QUESO DE VACA,4216,16,00,UNIDAD,24,.5,0,00,, ,,,12,00,4,00, 
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15400,03,03,1,2,081251003,22.40924,1,,1,1,1,QUESO DE VACA,4216,20,00,UNIDAD,24,.5,0,00,, ,,,15,00,5,00, 
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15400,04,04,1,2,081251003,2.150536,1,,1,1,1,QUESO DE VACA,4216,20,00,UNIDAD,24,.5,0,00,, ,,,15,00,5,00, 
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15401,01,01,1,2,081252003,16.10748,1,,1,1,1,CHARQUI,4211,12,00,KILOGRAMO,12,1,0,00,, ,,,12,00,0,00, 
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15401,02,02,1,2,081252003,2.402102,1,,1,1,1,QUESO DE VACA,4216,10,00,KILOGRAMO,12,1,0,00,, ,,,10,00,0,00, 
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15401,03,03,1,2,081252003,3.472307,1,,1,1,1,CHARQUI,4211,40,00,KILOGRAMO,12,1,0,00,, ,,,40,00,0,00, 
2024,08,CUSCO,12,QUISPICANCHI,10,OCONGATE,15401,04,04,1,2,081252003,4.372482,1,,1,1,2,CHARQUI,4211,15,00,KILOGRAMO,12,1,0,00,, ,,,15,00,0,00, 
