ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P229G_N,P204_NOM_200D,P204_COD_200D,P229G_NOM,P229G_COD,P229H_CANT_ENT,P229H_CANT_DEC,P229H_UM,P229H_UM_COD,P229H_EQUIV,P229I_1_CANT_ENT,P229I_1_CANT_DEC,P229I_PREC_ENT,P229I_PREC_DEC,P229I_VAL,P229I_1_PRE_KG,P229I_2_ENT,P229I_2_DEC,P229I_3_ENT,P229I_3_DEC,OMICAP200_03
2024,02,ANCASH,19,SIHUAS,10,SICSIBAMBA,18138,03,03,1,2,021931004,17.95225,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,20,000,TERCIO,20,15,0,000,, ,,,20,000,0,000, 
2024,02,ANCASH,19,SIHUAS,10,SICSIBAMBA,18138,03,03,1,2,021931004,17.95225,1,,1,1,2,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,15,000,TERCIO,20,15,0,000,, ,,,15,000,0,000, 
2024,02,ANCASH,19,SIHUAS,10,SICSIBAMBA,18138,04,04,1,2,021931004,11.93525,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,20,000,MANTADA,15,30,0,000,, ,,,20,000,0,000, 
2024,02,ANCASH,19,SIHUAS,10,SICSIBAMBA,18138,04,04,1,2,021931004,11.93525,1,,1,1,2,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,10,000,MANTADA,15,20,0,000,, ,,,10,000,0,000, 
2024,02,ANCASH,19,SIHUAS,10,SICSIBAMBA,18138,05,05,1,2,021931004,86.77849,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,8,000,TERCIO,20,15,0,000,, ,,,0,000,8,000, 
2024,02,ANCASH,19,SIHUAS,10,SICSIBAMBA,18138,05,05,1,2,021931004,86.77849,1,,1,1,2,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,10,000,TERCIO,20,15,0,000,, ,,,0,000,10,000, 
2024,02,ANCASH,19,SIHUAS,10,SICSIBAMBA,18138,07,07,1,2,021931004,.1049044,1,,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,20,000,MANTADA,15,20,0,000,, ,,,20,000,0,000, 
2024,02,ANCASH,19,SIHUAS,10,SICSIBAMBA,18138,07,07,1,2,021931004,.1049044,1,,1,1,2,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,30,000,MANTADA,15,30,0,000,, ,,,30,000,0,000, 
2024,02,ANCASH,19,SIHUAS,10,SICSIBAMBA,18139,01,01,1,2,021931004,71.15217,1,,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,20,000,MANTADA,15,6,0,000,, ,,,20,000,0,000, 
2024,02,ANCASH,19,SIHUAS,10,SICSIBAMBA,18139,01,01,1,2,021931004,71.15217,1,,1,1,2,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,5,000,TERCIO,20,12,0,000,, ,,,5,000,0,000, 
2024,02,ANCASH,19,SIHUAS,10,SICSIBAMBA,18139,02,02,1,2,021931004,8.484619,1,,1,0,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,7,000,MANTADA,15,10,0,000,, ,,,0,000,7,000, 
2024,02,ANCASH,19,SIHUAS,10,SICSIBAMBA,18139,03,03,1,2,021931004,11.73379,1,,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,10,000,MANTADA,15,10,0,000,, ,,,10,000,0,000, 
2024,02,ANCASH,19,SIHUAS,10,SICSIBAMBA,18139,04,04,1,2,021931004,7.99154,1,,1,1,1,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,20,000,MANTADA,15,8,0,000,, ,,,20,000,0,000, 
2024,02,ANCASH,19,SIHUAS,10,SICSIBAMBA,18139,05,05,1,2,021931004,.4254445,1,,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,4,000,MANTADA,15,7,0,000,, ,,,4,000,0,000, 
2024,02,ANCASH,19,SIHUAS,09,SAN JUAN,18140,01,01,1,2,021941004,30.89629,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,30,000,TERCIO,20,15,0,000,, ,,,15,000,15,000, 
2024,02,ANCASH,19,SIHUAS,09,SAN JUAN,18140,01,01,1,2,021941004,30.89629,1,,1,1,2,PAPA NATIVA,2615,RASTROJO DE PAPA,4130,5,000,MANTADA,15,15,0,000,, ,,,5,000,0,000, 
2024,02,ANCASH,19,SIHUAS,09,SAN JUAN,18140,02,02,1,2,021941004,39.24809,1,,1,1,1,PAPA BLANCA,2612,RASTROJO DE PAPA,4130,15,000,CARGA,09,18,0,000,, ,,,15,000,0,000, 
2024,02,ANCASH,19,SIHUAS,09,SAN JUAN,18140,02,02,1,2,021941004,39.24809,1,,1,1,2,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,6,000,MALLA,38,12,0,000,, ,,,0,000,6,000, 
2024,02,ANCASH,19,SIHUAS,09,SAN JUAN,18142,02,02,1,2,021932003,126.1032,1,,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,10,000,MANTADA,15,6,0,000,, ,,,10,000,0,000, 
2024,02,ANCASH,19,SIHUAS,09,SAN JUAN,18142,03,03,1,2,021932003,83.58485,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,MANTADA,15,6,0,000,, ,,,10,000,0,000, 
2024,02,ANCASH,19,SIHUAS,09,SAN JUAN,18143,01,01,1,2,021931004,15.09684,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,20,000,TERCIO,20,25,0,000,, ,,,10,000,10,000, 
2024,02,ANCASH,19,SIHUAS,09,SAN JUAN,18143,02,02,1,2,021931004,56.12166,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,5,000,TERCIO,20,25,0,000,, ,,,5,000,0,000, 
2024,02,ANCASH,19,SIHUAS,09,SAN JUAN,18146,05,05,1,2,021931004,5.846208,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,100,000,KILOGRAMO,12,1,0,000,, ,,,100,000,0,000, 
2024,02,ANCASH,19,SIHUAS,08,RAGASH,18149,02,02,1,2,021931004,44.05786,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,40,000,KILOGRAMO,12,1,0,000,, ,,,40,000,0,000, 
2024,02,ANCASH,19,SIHUAS,08,RAGASH,18149,03,03,1,2,021931004,10.28008,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,CARGA,09,45,0,000,, ,,,10,000,0,000, 
2024,02,ANCASH,19,SIHUAS,08,RAGASH,18150,01,01,1,2,021941004,24.71087,1,,1,1,1,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,20,000,KILOGRAMO,12,1,0,000,, ,,,20,000,0,000, 
2024,02,ANCASH,19,SIHUAS,08,RAGASH,18151,01,01,1,2,021931002,48.73533,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,24,000,CARGA,09,50,0,000,, ,,,24,000,0,000, 
2024,02,ANCASH,19,SIHUAS,08,RAGASH,18151,02,02,1,2,021931002,256.0992,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,70,000,CARGA,09,50,0,000,, ,,,70,000,0,000, 
2024,02,ANCASH,19,SIHUAS,08,RAGASH,18151,02,02,1,2,021931002,256.0992,1,,1,1,2,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,20,000,MANTADA,15,20,0,000,, ,,,20,000,0,000, 
2024,02,ANCASH,19,SIHUAS,08,RAGASH,18151,03,03,1,2,021931002,.5142364,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,20,000,CARGA,09,50,0,000,, ,,,20,000,0,000, 
2024,02,ANCASH,19,SIHUAS,08,RAGASH,18151,04,04,1,2,021931002,.2569801,1,,1,1,1,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,10,000,MANTADA,15,10,0,000,, ,,,10,000,0,000, 
2024,02,ANCASH,19,SIHUAS,08,RAGASH,18152,01,01,1,2,021931003,1.530042,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,5,000,CARGA,09,50,0,000,, ,,,5,000,0,000, 
2024,02,ANCASH,19,SIHUAS,08,RAGASH,18152,03,03,1,2,021931003,27.52738,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,CARGA,09,50,0,000,, ,,,10,000,0,000, 
2024,02,ANCASH,19,SIHUAS,08,RAGASH,18152,04,04,1,2,021931003,72.49863,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,CARGA,09,50,0,000,, ,,,10,000,0,000, 
2024,02,ANCASH,19,SIHUAS,06,HUAYLLABAMBA,18157,01,01,1,2,021941004,.594514,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,6,000,CARGA,09,18,0,000,, ,,,6,000,0,000, 
2024,02,ANCASH,19,SIHUAS,06,HUAYLLABAMBA,18157,02,02,1,2,021941004,6.391852,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,7,000,CARGA,09,15,0,000,, ,,,7,000,0,000, 
2024,02,ANCASH,19,SIHUAS,06,HUAYLLABAMBA,18157,03,03,1,2,021941004,3.578795,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,6,000,CARGA,09,16,0,000,, ,,,6,000,0,000, 
2024,02,ANCASH,19,SIHUAS,06,HUAYLLABAMBA,18157,04,04,1,2,021941004,6.836591,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,5,000,TERCIO,20,18,0,000,, ,,,5,000,0,000, 
2024,02,ANCASH,19,SIHUAS,06,HUAYLLABAMBA,18157,05,05,1,2,021941004,6.46705,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,6,000,TERCIO,20,15,0,000,, ,,,6,000,0,000, 
2024,02,ANCASH,19,SIHUAS,06,HUAYLLABAMBA,18157,06,06,1,2,021941004,14.36588,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,9,000,CARGA,09,20,0,000,, ,,,9,000,0,000, 
2024,02,ANCASH,19,SIHUAS,06,HUAYLLABAMBA,18157,07,07,1,2,021941004,44.42055,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,5,000,TERCIO,20,25,0,000,, ,,,5,000,0,000, 
2024,02,ANCASH,19,SIHUAS,06,HUAYLLABAMBA,18157,08,08,1,2,021941004,2.859372,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,8,000,CARGA,09,16,0,000,, ,,,8,000,0,000, 
2024,02,ANCASH,19,SIHUAS,06,HUAYLLABAMBA,18158,02,02,1,2,021941003,15.62127,1,,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,30,000,MANTADA,15,30,0,000,, ,,,30,000,0,000, 
2024,02,ANCASH,19,SIHUAS,06,HUAYLLABAMBA,18158,03,03,1,2,021941003,10.75517,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,MANTADA,15,30,0,000,, ,,,10,000,0,000, 
2024,02,ANCASH,19,SIHUAS,06,HUAYLLABAMBA,18159,01,01,1,2,021932003,76.4881,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,350,000,MANTADA,15,30,0,000,, ,,,350,000,0,000, 
2024,02,ANCASH,19,SIHUAS,06,HUAYLLABAMBA,18159,02,02,1,2,021932003,16.40226,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,530,000,MANTADA,15,30,0,000,, ,,,530,000,0,000, 
2024,02,ANCASH,19,SIHUAS,06,HUAYLLABAMBA,18159,02,02,1,2,021932003,16.40226,1,,1,1,2,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,150,000,MANTADA,15,30,0,000,, ,,,150,000,0,000, 
2024,02,ANCASH,19,SIHUAS,06,HUAYLLABAMBA,18159,03,03,1,2,021932003,.244546,1,,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,250,000,MANTADA,15,30,0,000,, ,,,250,000,0,000, 
2024,02,ANCASH,19,SIHUAS,06,HUAYLLABAMBA,18160,01,01,1,2,021931003,81.42877,1,,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,50,000,TERCIO,20,12,0,000,, ,,,50,000,0,000, 
2024,02,ANCASH,19,SIHUAS,06,HUAYLLABAMBA,18160,01,01,1,2,021931003,81.42877,1,,1,1,2,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,TERCIO,20,12,0,000,, ,,,10,000,0,000, 
2024,02,ANCASH,19,SIHUAS,06,HUAYLLABAMBA,18160,02,02,1,2,021931003,57.74245,1,,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,15,000,TERCIO,20,15,0,000,, ,,,15,000,0,000, 
2024,02,ANCASH,19,SIHUAS,06,HUAYLLABAMBA,18160,02,02,1,2,021931003,57.74245,1,,1,1,2,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,CARGA,09,20,0,000,, ,,,10,000,0,000, 
2024,02,ANCASH,19,SIHUAS,06,HUAYLLABAMBA,18161,01,01,1,2,021931002,63.99134,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,35,000,MANTADA,15,30,0,000,, ,,,35,000,0,000, 
2024,02,ANCASH,19,SIHUAS,06,HUAYLLABAMBA,18161,01,01,1,2,021931002,63.99134,1,,1,1,2,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,40,000,MANTADA,15,30,0,000,, ,,,40,000,0,000, 
2024,02,ANCASH,19,SIHUAS,06,HUAYLLABAMBA,18161,02,02,1,2,021931002,9.577404,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,1200,000,MANTADA,15,30,0,000,, ,,,1200,000,0,000, 
2024,02,ANCASH,19,SIHUAS,06,HUAYLLABAMBA,18161,03,03,1,2,021931002,25.57342,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,200,000,MANTADA,15,30,0,000,, ,,,200,000,0,000, 
2024,02,ANCASH,19,SIHUAS,06,HUAYLLABAMBA,18161,03,03,1,2,021931002,25.57342,1,,1,1,2,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,80,000,MANTADA,15,30,0,000,, ,,,80,000,0,000, 
2024,02,ANCASH,19,SIHUAS,06,HUAYLLABAMBA,18161,04,04,1,2,021931002,51.64629,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,700,000,MANTADA,15,30,0,000,, ,,,700,000,0,000, 
2024,02,ANCASH,19,SIHUAS,06,HUAYLLABAMBA,18161,04,04,1,2,021931002,51.64629,1,,1,1,2,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,350,000,MANTADA,15,30,0,000,, ,,,350,000,0,000, 
2024,02,ANCASH,19,SIHUAS,06,HUAYLLABAMBA,18162,01,01,1,2,021941003,7.898915,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,7,000,CARGA,09,22,0,000,, ,,,7,000,0,000, 
2024,02,ANCASH,19,SIHUAS,05,CHINGALPO,18163,01,01,1,2,021942004,100.2165,1,,1,1,1,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,15,000,KILOGRAMO,12,1,0,000,, ,,,15,000,0,000, 
2024,02,ANCASH,19,SIHUAS,05,CHINGALPO,18163,01,01,1,2,021942004,100.2165,1,,1,1,2,HABA GRANO SECO,2505,RASTROJO DE HABAS,4135,10,000,KILOGRAMO,12,1,0,000,, ,,,10,000,0,000, 
2024,02,ANCASH,19,SIHUAS,05,CHINGALPO,18164,02,02,1,2,021942003,4.823558,1,,1,1,1,PAPA BLANCA,2612,RASTROJO DE PAPA,4130,40,000,KILOGRAMO,12,1,0,000,, ,,,40,000,0,000, 
2024,02,ANCASH,19,SIHUAS,05,CHINGALPO,18164,02,02,1,2,021942003,4.823558,1,,1,1,2,HABA GRANO SECO,2505,RASTROJO DE HABAS,4135,30,000,KILOGRAMO,12,1,0,000,, ,,,30,000,0,000, 
2024,02,ANCASH,19,SIHUAS,05,CHINGALPO,18164,02,02,1,2,021942003,4.823558,1,,1,1,3,ARVEJA GRANO SECO,2501,RASTROJO DE ARVEJA,4132,45,000,KILOGRAMO,12,1,0,000,, ,,,45,000,0,000, 
2024,02,ANCASH,19,SIHUAS,05,CHINGALPO,18164,02,02,1,2,021942003,4.823558,1,,1,1,4,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,10,000,KILOGRAMO,12,1,0,000,, ,,,10,000,0,000, 
2024,02,ANCASH,19,SIHUAS,05,CHINGALPO,18164,03,03,1,2,021942003,32.94855,1,,1,1,1,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,30,000,KILOGRAMO,12,1,0,000,, ,,,30,000,0,000, 
2024,02,ANCASH,19,SIHUAS,05,CHINGALPO,18164,03,03,1,2,021942003,32.94855,1,,1,1,2,ARVEJA GRANO SECO,2501,RASTROJO DE ARVEJA,4132,15,000,KILOGRAMO,12,1,0,000,, ,,,0,000,15,000, 
2024,02,ANCASH,19,SIHUAS,05,CHINGALPO,18164,03,03,1,2,021942003,32.94855,1,,1,1,3,HABA GRANO SECO,2505,RASTROJO DE HABAS,4135,35,000,KILOGRAMO,12,1,0,000,, ,,,35,000,0,000, 
2024,02,ANCASH,19,SIHUAS,05,CHINGALPO,18164,03,03,1,2,021942003,32.94855,1,,1,1,4,PAPA BLANCA,2612,RASTROJO DE PAPA,4130,25,000,KILOGRAMO,12,1,0,000,, ,,,25,000,0,000, 
2024,02,ANCASH,19,SIHUAS,05,CHINGALPO,18165,02,02,1,2,021934003,.4222243,1,,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,80,000,CARGA,09,50,0,000,, ,,,80,000,0,000, 
2024,02,ANCASH,19,SIHUAS,05,CHINGALPO,18166,01,01,1,2,021942002,.3337122,1,,1,1,1,PAPA BLANCA,2612,RASTROJO DE PAPA,4130,15,000,KILOGRAMO,12,1,0,000,, ,,,15,000,0,000, 
2024,02,ANCASH,19,SIHUAS,05,CHINGALPO,18166,01,01,1,2,021942002,.3337122,1,,1,1,2,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,25,000,KILOGRAMO,12,1,0,000,, ,,,25,000,0,000, 
2024,02,ANCASH,19,SIHUAS,05,CHINGALPO,18166,01,01,1,2,021942002,.3337122,1,,1,1,3,HABA GRANO SECO,2505,RASTROJO DE HABAS,4135,15,000,KILOGRAMO,12,1,0,000,, ,,,15,000,0,000, 
2024,02,ANCASH,19,SIHUAS,05,CHINGALPO,18166,02,02,1,2,021942002,2.399232,1,,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,70,000,KILOGRAMO,12,1,0,000,, ,,,70,000,0,000, 
2024,02,ANCASH,19,SIHUAS,05,CHINGALPO,18166,02,02,1,2,021942002,2.399232,1,,1,1,2,PAPA BLANCA,2612,RASTROJO DE PAPA,4130,80,000,KILOGRAMO,12,1,0,000,, ,,,80,000,0,000, 
2024,02,ANCASH,19,SIHUAS,05,CHINGALPO,18166,02,02,1,2,021942002,2.399232,1,,1,1,3,HABA GRANO SECO,2505,RASTROJO DE HABAS,4135,70,000,KILOGRAMO,12,1,0,000,, ,,,70,000,0,000, 
2024,02,ANCASH,19,SIHUAS,04,CASHAPAMPA,18167,01,01,1,2,021931002,8.699393,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,20,000,CARGA,09,50,0,000,, ,,,20,000,0,000, 
2024,02,ANCASH,19,SIHUAS,04,CASHAPAMPA,18167,01,01,1,2,021931002,8.699393,1,,1,1,2,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,10,000,MANTADA,15,10,0,000,, ,,,10,000,0,000, 
2024,02,ANCASH,19,SIHUAS,04,CASHAPAMPA,18167,02,02,1,2,021931002,14.29053,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,30,000,CARGA,09,50,0,000,, ,,,0,000,30,000, 
2024,02,ANCASH,19,SIHUAS,04,CASHAPAMPA,18167,02,02,1,2,021931002,14.29053,1,,1,1,2,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,5,000,MANTADA,15,10,0,000,, ,,,0,000,5,000, 
2024,02,ANCASH,19,SIHUAS,04,CASHAPAMPA,18167,03,03,1,2,021931002,61.35371,1,,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,10,000,CARGA,09,30,0,000,, ,,,10,000,0,000, 
2024,02,ANCASH,19,SIHUAS,04,CASHAPAMPA,18167,04,04,1,2,021931002,58.64108,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,70,000,CARGA,09,50,0,000,, ,,,20,000,50,000, 
2024,02,ANCASH,19,SIHUAS,04,CASHAPAMPA,18167,05,05,1,2,021931002,16.13282,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,CARGA,09,50,0,000,, ,,,0,000,10,000, 
2024,02,ANCASH,19,SIHUAS,04,CASHAPAMPA,18167,06,06,1,2,021931002,17.84229,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,12,000,CARGA,09,50,0,000,, ,,,6,000,6,000, 
2024,02,ANCASH,19,SIHUAS,02,ACOBAMBA,18169,04,04,1,2,021933003,.8276353,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,4,000,CARGA,09,80,0,000,, ,,,4,000,0,000, 
2024,02,ANCASH,19,SIHUAS,02,ACOBAMBA,18169,04,04,1,2,021933003,.8276353,1,,1,1,2,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,8,000,CARGA,09,80,0,000,, ,,,8,000,0,000, 
2024,02,ANCASH,19,SIHUAS,02,ACOBAMBA,18171,01,01,1,2,021943002,1.857293,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,30,000,CARGA,09,30,0,000,, ,,,30,000,0,000, 
2024,02,ANCASH,19,SIHUAS,02,ACOBAMBA,18173,01,01,1,2,021973004,2.624398,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,30,000,MANTADA,15,30,0,000,, ,,,30,000,0,000, 
2024,02,ANCASH,19,SIHUAS,02,ACOBAMBA,18174,01,01,1,2,021931003,.0427493,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,200,000,CARGA,09,45,0,000,, ,,,200,000,0,000, 
2024,02,ANCASH,19,SIHUAS,02,ACOBAMBA,18174,02,02,1,2,021931003,3.665131,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,40,000,CARGA,09,30,0,000,, ,,,40,000,0,000, 
2024,02,ANCASH,19,SIHUAS,02,ACOBAMBA,18174,05,05,1,2,021931003,19.73513,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,50,000,CARGA,09,40,0,000,, ,,,50,000,0,000, 
2024,02,ANCASH,19,SIHUAS,02,ACOBAMBA,18174,06,06,1,2,021931003,18.14908,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,70,000,CARGA,09,45,0,000,, ,,,70,000,0,000, 
2024,02,ANCASH,19,SIHUAS,02,ACOBAMBA,18174,07,07,1,2,021931003,26.39874,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,80,000,CARGA,09,50,60,000,5,00,300,.1,20,000,0,000, 
2024,02,ANCASH,19,SIHUAS,02,ACOBAMBA,18174,08,08,1,2,021931003,19.81484,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,40,000,CARGA,09,45,0,000,, ,,,40,000,0,000, 
2024,02,ANCASH,19,SIHUAS,02,ACOBAMBA,18175,02,02,1,2,021943003,7.693004,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,20,000,CARGA,09,40,0,000,, ,,,20,000,0,000, 
2024,02,ANCASH,19,SIHUAS,02,ACOBAMBA,18175,03,03,1,2,021943003,4.431575,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,CARGA,09,30,0,000,, ,,,10,000,0,000, 
2024,02,ANCASH,19,SIHUAS,02,ACOBAMBA,18176,01,01,1,2,021943004,1.873027,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,15,000,CARGA,09,60,0,000,, ,,,15,000,0,000, 
2024,02,ANCASH,19,SIHUAS,02,ACOBAMBA,18177,01,01,1,2,021933004,3.236834,1,,1,1,1,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,3,000,CARGA,09,100,0,000,, ,,,3,000,0,000, 
2024,02,ANCASH,19,SIHUAS,02,ACOBAMBA,18177,01,01,1,2,021933004,3.236834,1,,1,1,2,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,3,000,CARGA,09,80,0,000,, ,,,3,000,0,000, 
2024,02,ANCASH,19,SIHUAS,02,ACOBAMBA,18177,02,02,1,2,021933004,1.728829,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,1,000,CARGA,09,60,0,000,, ,,,1,000,0,000, 
2024,02,ANCASH,19,SIHUAS,02,ACOBAMBA,18177,03,03,1,2,021933004,1.60453,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,300,000,KILOGRAMO,12,1,0,000,, ,,,300,000,0,000, 
2024,02,ANCASH,19,SIHUAS,02,ACOBAMBA,18177,03,03,1,2,021933004,1.60453,1,,1,1,2,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,300,000,KILOGRAMO,12,1,0,000,, ,,,0,000,300,000, 
2024,02,ANCASH,19,SIHUAS,02,ACOBAMBA,18177,04,04,1,2,021933004,1.387669,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,3,000,CARGA,09,90,0,000,, ,,,3,000,0,000, 
2024,02,ANCASH,19,SIHUAS,02,ACOBAMBA,18177,05,05,1,2,021933004,1.592277,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,6,000,CARGA,09,100,0,000,, ,,,6,000,0,000, 
2024,02,ANCASH,19,SIHUAS,02,ACOBAMBA,18177,05,05,1,2,021933004,1.592277,1,,1,1,2,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,6,000,CARGA,09,100,0,000,, ,,,6,000,0,000, 
2024,02,ANCASH,19,SIHUAS,02,ACOBAMBA,18177,06,06,1,2,021933004,2.637285,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,CARGA,09,30,10,000,5,00,50,.1667,0,000,0,000, 
