"anio","ccdd","ccpp","ccdi","psu","id_prod","ua","te"
2024,6,13,3,15914,9,9,0.549134698103839
2024,6,13,3,15915,1,1,0.790904729601562
2024,6,13,3,15915,2,2,0.540515668162035
2024,6,13,3,15915,3,3,0.827849085268561
2024,6,13,3,15916,1,1,0.591819566021317
2024,6,13,3,15916,6,6,0.569344702796153
2024,6,13,3,15917,1,1,0.164520469088418
2024,6,13,3,15917,2,2,0.619973742292973
2024,6,13,3,15917,3,3,0.386131700776185
2024,6,13,3,15917,4,4,0.537188471328145
2024,6,13,3,15918,1,1,0.0120175052407673
2024,6,13,3,15918,2,2,0.175918314987193
2024,6,13,3,15918,3,3,0.596299678553961
2024,6,13,3,15919,1,1,0.109356191579166
2024,6,13,3,15919,2,2,0.689786411873658
2024,6,13,3,15920,1,1,0.517696322761966
2024,6,13,3,15920,2,2,0.270345890602757
2024,6,13,3,15920,6,6,0.506378056889997
2024,6,13,3,15921,1,1,0.558377606224905
2024,6,13,3,15921,2,2,0.599455200627607
2024,6,13,3,15921,4,4,0.361650047141417
2024,6,13,3,15921,5,5,0.722574991765464
2024,6,13,3,15921,6,6,0.468941373097792
2024,6,13,3,15921,7,7,0.508922103814184
2024,6,13,3,15921,8,8,0.500482738062843
2024,6,13,3,15921,9,9,0.586380706726365
2024,6,13,3,15922,1,1,0.558331094917342
2024,6,13,3,15922,4,4,0.589134755364758
2024,6,13,3,15923,1,1,0.0131502510563067
2024,6,13,3,15923,2,2,0.162778619621291
2024,6,13,3,15923,3,3,0.0947521974176525
2024,6,13,2,15924,1,1,0.575126972267997
2024,6,13,2,15924,2,2,0.241816663711511
2024,6,13,2,15924,3,3,0.647673566518084
2024,6,13,1,15925,1,1,0.772821348353505
2024,6,13,1,15926,1,1,0.307069416994347
2024,6,13,1,15926,2,2,0.580053555101044
2024,6,13,1,15926,3,3,0.445538260301585
2024,6,13,1,15926,4,4,0.0999394928037577
2024,6,13,1,15926,5,5,0.676352814732612
2024,6,13,1,15926,6,6,0.352249837720921
2024,6,13,1,15926,7,7,0.629617218465128
2024,6,13,1,15926,8,8,0.668208543445945
2024,6,13,1,15927,1,1,0.298368471487266
2024,6,13,1,15927,3,3,0.714127681813263
2024,6,12,4,15928,1,1,0.0628817800553426
2024,6,12,4,15928,2,2,0.753681382744719
2024,6,12,4,15928,3,3,0.633657739664569
2024,6,12,4,15929,1,1,0.00978593099947673
2024,6,12,4,15929,2,2,0.18909143889762
2024,6,12,4,15929,3,3,0.0185402097204022
2024,6,12,4,15929,4,4,0.0187877529606338
2024,6,12,4,15929,6,6,0.654996239758809
2024,6,12,4,15929,8,8,0.0250477678802936
2024,6,12,4,15930,1,1,0.0942447315939771
2024,6,12,4,15930,2,2,0.0203315655221094
2024,6,12,4,15930,3,3,0.022068775877494
2024,6,12,4,15933,1,1,0.0807667638373693
2024,6,12,4,15936,1,1,0.0439873616498546
2024,6,12,4,15936,2,2,0.0278747340306209
2024,6,12,4,15936,3,3,0.0216774657274206
2024,6,12,4,15936,4,4,0.101088124632452
2024,6,12,4,15937,1,1,0.0305792144463508
2024,6,12,4,15937,2,2,0.0180778796512384
2024,6,12,4,15937,3,3,0.0293337181727614
2024,6,12,4,15938,1,1,0.0912515383559604
2024,6,12,4,15938,2,2,0.07945654093246
2024,6,12,4,15938,3,3,0.185844373108499
2024,6,12,4,15938,4,4,0.150198160818956
2024,6,12,4,15938,5,5,0.133590853453837
2024,6,12,4,15939,7,7,0.0909147681590715
2024,6,12,4,15940,2,2,0.00598205282089194
2024,6,12,4,15940,3,3,0.00194006884136623
2024,6,12,4,15941,1,1,0.0796014971312567
2024,6,12,4,15941,3,3,0.0603113238263821
2024,6,12,4,15941,4,4,0.107881481417539
2024,6,12,4,15941,5,5,0.0923457332385279
2024,6,12,3,15942,1,1,0.0513555794466192
2024,6,12,3,15943,1,1,0.311203261987916
2024,6,12,3,15943,2,2,0.592874842373218
2024,6,12,3,15944,1,1,0.577307164545646
2024,6,12,3,15944,2,2,0.56017480485189
2024,6,12,3,15944,4,4,0.385472427419124
2024,6,12,3,15944,5,5,0.217156695080316
2024,6,12,3,15944,6,6,0.300512590457104
2024,6,12,2,15945,1,1,0.727187990253344
2024,6,12,2,15945,2,2,0.731888769955763
2024,6,12,2,15945,3,3,0.544660110600754
2024,6,12,2,15945,4,4,0.607011528951393
2024,6,12,2,15945,5,5,0.72652420440475
2024,6,12,2,15946,1,1,0.0692711888897883
2024,6,12,2,15947,1,1,0.404637318181517
2024,6,12,2,15947,2,2,0.262385270979221
2024,6,12,2,15947,3,3,0.0789481345095937
2024,6,12,2,15947,4,4,0.613842321055158
2024,6,12,2,15947,5,5,0.705227401895461
2024,6,12,2,15947,6,6,0.402412790945366
2024,6,12,2,15947,7,7,0.404840960407207
2024,6,12,2,15947,8,8,0.415548890291827
2024,6,12,2,15947,9,9,0.54648494851562
2024,6,12,2,15947,10,10,0.256639817495016
2024,6,12,2,15948,1,1,0.390982949866945
2024,6,12,2,15948,2,2,0.276932212232148
2024,6,12,2,15948,3,3,0.460510272794345
2024,6,12,2,15948,4,4,0.556404680003878
2024,6,12,2,15949,1,1,0.648508039642583
2024,6,12,2,15949,2,2,0.0694706002685462
2024,6,12,2,15949,3,3,0.452939811599766
2024,6,12,2,15950,1,1,0.838709060889529
2024,6,12,2,15950,2,2,0.6666419869667
2024,6,12,2,15950,3,3,0.663322601578178
2024,6,12,2,15950,4,4,0.77142099338697
2024,6,12,2,15951,1,1,0.242772323615042
2024,6,12,2,15951,2,2,0.196944565479239
2024,6,12,2,15951,3,3,0.425200994281625
2024,6,12,2,15951,4,4,0.337229801268258
2024,6,12,2,15951,5,5,0.520306430098465
2024,6,12,2,15951,6,6,0.431559579108535
2024,6,12,2,15951,7,7,0.532543593413581
2024,6,12,1,15952,1,1,0.633366127905181
2024,6,12,1,15952,2,2,0.612598967867132
2024,6,12,1,15952,3,3,0.654085896236723
2024,6,12,1,15953,1,1,0.458855993168528
2024,6,12,1,15953,2,2,0.357739555276474
2024,6,12,1,15953,3,3,0.139885607657732
2024,6,12,1,15953,4,4,0.256478278726206
2024,6,12,1,15953,5,5,0.58563744541269
2024,6,12,1,15954,1,1,0.0269696426312807
2024,6,12,1,15955,1,1,0.0395696548234993
2024,6,12,1,15955,2,2,0.630294077492295
2024,6,12,1,15956,1,1,0.654865280754443
2024,6,12,1,15956,2,2,0.721665858515942
2024,6,12,1,15956,3,3,0.218457856778895
2024,6,12,1,15957,1,1,0.0911003210693337
2024,6,12,1,15957,2,2,0.00431772248658454
2024,6,12,1,15958,1,1,0.595158481598705
2024,6,12,1,15958,2,2,0.724932173215367
2024,6,12,1,15958,3,3,0.329243866182961
2024,6,12,1,15959,1,1,0.116110232250352
2024,6,12,1,15960,1,1,0.488562144899888
2024,6,12,1,15960,2,2,0.401653879200693
2024,6,12,1,15960,3,3,0.355396875207408
2024,6,12,1,15960,5,5,0.76602886334443
2024,6,11,13,15961,1,1,0.354088616932826
2024,6,11,13,15961,2,2,0.188313311090809
2024,6,11,13,15961,3,3,0.684420756569636
2024,6,11,13,15961,4,4,0.463301040184254
2024,6,11,13,15962,1,1,0.62950898828967
2024,6,11,13,15962,3,3,0.722190113357718
2024,6,11,13,15962,4,4,0.730274935362881
2024,6,11,12,15963,1,1,0.268706344898954
2024,6,11,12,15963,2,2,0.35698099292389
2024,6,11,12,15963,3,3,0.401984963211537
2024,6,11,12,15964,2,2,0.432184141602085
2024,6,11,12,15964,4,4,0.0553715251713419
2024,6,11,12,15964,5,5,0.149486006036206
2024,6,11,11,15965,2,2,0.192569598023949
2024,6,11,11,15965,4,4,0.280473229605101
2024,6,11,11,15966,1,1,0.102459846817505
2024,6,11,11,15966,2,2,0.026180062606743
2024,6,11,11,15966,3,3,0.0391434140596709
2024,6,11,11,15966,5,5,0.0772393251851802
2024,6,11,11,15967,1,1,0.0353361511920464
2024,6,11,11,15967,2,2,0.0472680013802553
2024,6,11,11,15968,2,2,0.619210739162909
2024,6,11,11,15968,3,3,0.726551333424038
2024,6,11,11,15969,2,2,0.00375797478691423
2024,6,11,10,15970,1,1,0.553946126632266
2024,6,11,10,15971,1,1,0.647604436933065
2024,6,11,10,15971,2,2,0.361954705122868
2024,6,11,10,15971,3,3,0.565081342120467
2024,6,11,10,15972,1,1,0.232869326106937
2024,6,11,10,15972,4,4,0.457597891146876
2024,6,11,10,15973,1,1,0.286519379396015
2024,6,11,10,15973,2,2,0.392559425871094
2024,6,11,10,15973,3,3,0.456339813372773
2024,6,11,10,15974,2,2,0.42833523516117
2024,6,11,10,15975,1,1,0.298681674288936
2024,6,11,10,15976,1,1,0.507892814690839
2024,6,11,10,15977,2,2,0.313133082395364
2024,6,11,10,15977,3,3,0.580680912987728
2024,6,11,10,15978,2,2,0.550925739654867
2024,6,11,10,15978,3,3,0.667535736799551
2024,6,11,10,15979,1,1,0.455870176040982
2024,6,11,10,15979,3,3,0.613582164513744
2024,6,11,9,15980,1,1,0.714728027236699
2024,6,11,9,15980,4,4,0.738791019787069
2024,6,11,8,15982,2,2,0.520022465902297
2024,6,11,8,15983,1,1,0.70123663198903
2024,6,11,8,15984,1,1,0.667078120458522
2024,6,11,8,15984,2,2,0.567715349552639
2024,6,11,8,15984,3,3,0.49879553463344
2024,6,11,8,15985,1,1,0.542058757255817
2024,6,11,8,15986,1,1,0.679636596798909
2024,6,11,8,15986,2,2,0.406904394354854
2024,6,11,8,15986,4,4,0.464957427131582
2024,6,11,8,15987,1,1,0.233131977621631
2024,6,11,8,15988,1,1,0.330775001000047
2024,6,11,8,15988,2,2,0.326795718735904
2024,6,11,8,15988,3,3,0.691965348023562
2024,6,11,7,15989,1,1,0.0487988814036596
2024,6,11,7,15989,2,2,0.247059937080022
2024,6,11,7,15989,3,3,0.0335138464914522
2024,6,11,7,15989,4,4,0.521798317452967
2024,6,11,7,15989,5,5,0.0457660105567342
2024,6,11,7,15989,6,6,0.297861580742699
2024,6,11,7,15991,1,1,0.13160466818274
2024,6,11,7,15991,2,2,0.242422682366334
2024,6,11,7,15993,1,1,0.814067902050832
2024,6,11,7,15994,1,1,0.145597754390514
2024,6,11,7,15994,2,2,0.113614034463052
2024,6,11,7,15994,3,3,0.114388363659751
2024,6,11,7,15994,4,4,0.30732615544999
2024,6,11,6,15995,4,4,0.301132292358045
2024,6,11,6,15995,5,5,0.816473112942409
2024,6,11,6,15996,1,1,0.650910073795617
2024,6,11,6,15996,4,4,0.676348481201801
2024,6,11,6,15996,6,6,0.475240406806832
2024,6,11,6,15997,1,1,0.631081409401425
2024,6,11,6,15997,2,2,0.520041729050969
2024,6,11,6,15997,3,3,0.428893502714956
2024,6,11,5,15998,1,1,0.554426034308297
2024,6,11,5,15998,2,2,0.546779124253687
2024,6,11,5,15998,3,3,0.426468221425615
2024,6,11,5,15999,1,1,0.566768231901961
2024,6,11,5,15999,2,2,0.086734049665668
2024,6,11,4,16000,1,1,0.0673904283343403
2024,6,11,4,16000,5,5,0.160972891816394
2024,6,11,4,16000,6,6,0.084545189670856
2024,6,11,4,16000,7,7,0.0380661211991104
2024,6,11,4,16000,8,8,0.376038734862122
2024,6,11,4,16000,9,9,0.503203550303591
2024,6,11,4,16001,1,1,0.474462801484481
2024,6,11,4,16001,2,2,0.389674878784668
2024,6,11,4,16001,3,3,0.602910290630779
2024,6,11,4,16001,4,4,0.494829848454281
2024,6,11,4,16001,6,6,0.434401419653082
2024,6,11,4,16002,1,1,0.0814529978840586
2024,6,11,4,16002,3,3,0.226586434843696
2024,6,11,4,16003,1,1,0.121292102587814
2024,6,11,4,16005,1,1,0.0931666984899643
2024,6,11,4,16006,1,1,0.188227608320212
2024,6,11,4,16006,2,2,0.776319888995635
2024,6,11,4,16006,3,3,0.260576207008187
2024,6,11,4,16006,4,4,0.685441674874802
2024,6,11,3,16007,1,1,0.605142594224005
2024,6,11,3,16007,2,2,0.621634398760098
2024,6,11,3,16007,3,3,0.573678762118448
2024,6,11,3,16008,1,1,0.201442434582738
2024,6,11,3,16009,1,1,0.0886229007554816
2024,6,11,3,16009,2,2,0.028384582256997
2024,6,11,3,16009,3,3,0.025733536572869
2024,6,11,3,16009,5,5,0.304425550675487
2024,6,11,3,16010,1,1,0.399424356027081
2024,6,11,3,16010,2,2,0.603669196122207
2024,6,11,3,16010,3,3,0.310542824539324
2024,6,11,3,16010,4,4,0.0736163562622632
2024,6,11,3,16010,5,5,0.106634640645709
2024,6,11,3,16011,1,1,0.0742838519807573
2024,6,11,3,16011,2,2,0.222169724886507
2024,6,11,2,16012,1,1,0.577605979976114
2024,6,11,2,16013,1,1,0.580775296168293
2024,6,11,1,16014,1,1,0.0104517601951888
2024,6,11,1,16014,2,2,0.770356453041537
2024,6,11,1,16014,3,3,0.777024939792766
2024,6,11,1,16014,4,4,0.119984816927889
2024,6,11,1,16014,5,5,0.777454268035885
2024,6,11,1,16014,6,6,0.0881249181562558
2024,6,11,1,16015,1,1,0.149538274180244
2024,6,11,1,16015,2,2,0.217147094111084
2024,6,11,1,16015,4,4,0.386108601466482
2024,6,11,1,16016,1,1,0.276947585145973
2024,6,11,1,16016,2,2,0.528888750446108
2024,6,11,1,16016,3,3,0.141657823604726
2024,6,11,1,16016,4,4,0.458918602656477
2024,6,11,1,16017,2,2,0.497066521069344
2024,6,10,7,16018,1,1,0.682406678266373
2024,6,10,7,16018,2,2,0.496021462786871
2024,6,10,7,16018,3,3,0.67339807377465
2024,6,10,7,16018,4,4,0.597553548035401
2024,6,10,7,16018,5,5,0.724615402678845
2024,6,10,7,16018,6,6,0.397684768478201
2024,6,10,7,16019,1,1,0.23822122868059
2024,6,10,7,16019,3,3,0.360239807783744
2024,6,10,7,16020,1,1,0.537245023273365
2024,6,10,7,16021,1,1,0.52023865691679
2024,6,10,7,16021,2,2,0.563679761154218
2024,6,10,7,16021,3,3,0.451258488359144
2024,6,10,7,16022,1,1,0.503054119773848
2024,6,10,7,16022,2,2,0.839045676879069
2024,6,10,7,16022,3,3,0.626265766958646
2024,6,10,7,16022,4,4,0.469598290161054
2024,6,10,7,16022,5,5,0.118342953612903
2024,6,10,7,16022,6,6,0.673205112449749
2024,6,10,7,16023,1,1,0.696998375664539
2024,6,10,7,16023,2,2,0.668184024329249
2024,6,10,7,16023,3,3,0.762113863122794
2024,6,10,7,16024,1,1,0.071810236228019
2024,6,10,7,16024,2,2,0.0982769307107312
2024,6,10,7,16025,4,4,0.496888716870639
2024,6,10,7,16026,1,1,0.205320779097889
2024,6,10,7,16026,2,2,0.0727035477709511
2024,6,10,7,16026,3,3,0.0723881069810338
2024,6,10,7,16026,4,4,0.122532452710944
2024,6,10,7,16026,5,5,0.397954200975384
2024,6,10,7,16026,6,6,0.0834656961728423
2024,6,10,7,16026,7,7,0.241373065443859
2024,6,10,6,16027,1,1,0.77562402366714
2024,6,10,6,16027,2,2,0.138534729077021
2024,6,10,6,16027,3,3,0.367006295165393
2024,6,10,6,16027,4,4,0.581036225013383
2024,6,10,6,16027,5,5,0.0602947229982853
2024,6,10,6,16028,1,1,0.403425324153415
2024,6,10,6,16028,2,2,0.0854213060244788
2024,6,10,6,16028,3,3,0.100888867607859
2024,6,10,5,16029,1,1,0.687209735779423
2024,6,10,5,16029,2,2,0.633455317541656
2024,6,10,5,16030,1,1,0.62044798297029
2024,6,10,5,16030,2,2,0.691582488318775
2024,6,10,5,16030,4,4,0.603968873595485
2024,6,10,4,16031,1,1,0.229183444077084
2024,6,10,4,16031,3,3,0.117042620914567
2024,6,10,4,16032,1,1,0.39771532911588
2024,6,10,4,16032,3,3,0.577761156714883
2024,6,10,4,16032,4,4,0.570143113890943
2024,6,10,4,16033,1,1,0.21282378592128
2024,6,10,4,16033,4,4,0.0681310857283757
2024,6,10,4,16034,1,1,0.635142671340263
2024,6,10,4,16034,2,2,0.699503838429519
2024,6,10,4,16034,3,3,0.684292253284818
2024,6,10,4,16035,1,1,0.658161300264382
2024,6,10,4,16036,1,1,0.0872114961249057
2024,6,10,4,16036,2,2,0.724953914278966
2024,6,10,4,16036,3,3,0.794353410816892
2024,6,10,4,16037,1,1,0.0831196396263174
2024,6,10,4,16037,2,2,0.118406405891743
2024,6,10,4,16038,1,1,0.848079566753743
2024,6,10,4,16038,2,2,0.408880704503861
2024,6,10,3,16039,1,1,0.463626850089473
2024,6,10,3,16039,2,2,0.0837839462507715
2024,6,10,3,16039,4,4,0.0712296918837728
2024,6,10,3,16039,5,5,0.796791071733075
2024,6,10,3,16040,1,1,0.387226070851372
2024,6,10,3,16040,2,2,0.584431514462813
2024,6,10,3,16040,3,3,0.577685933806457
2024,6,10,3,16040,4,4,0.143261815777977
2024,6,10,3,16040,5,5,0.0128060197513195
2024,6,10,3,16041,1,1,0.4080294410648
2024,6,10,3,16041,2,2,0.225768700545496
2024,6,10,2,16042,1,1,0.362954324425219
2024,6,10,2,16042,2,2,0.631886744869122
2024,6,10,2,16042,3,3,0.601518103496765
2024,6,10,2,16042,4,4,0.726439212487437
2024,6,10,2,16042,5,5,0.578403031041864
2024,6,10,2,16042,6,6,0.650257216814026
2024,6,10,2,16043,1,1,0.212093015010371
2024,6,10,2,16043,2,2,0.489947102320573
2024,6,10,2,16043,3,3,0.445695368049605
2024,6,10,2,16043,4,4,0.490302670181081
2024,6,10,2,16043,5,5,0.205474804589714
2024,6,10,1,16044,1,1,0.227729288952882
2024,6,10,1,16044,3,3,0.793793928920647
2024,6,10,1,16044,4,4,0.604615433967061
2024,6,10,1,16045,1,1,0.532970883704684
2024,6,10,1,16045,2,2,0.623300115183119
2024,6,10,1,16045,3,3,0.585373618449707
2024,6,10,1,16045,4,4,0.556811162969589
2024,6,10,1,16045,5,5,0.49796827623639
2024,6,10,1,16045,6,6,0.545593524211384
2024,6,10,1,16046,1,1,0.830103243334626
2024,6,10,1,16046,4,4,0.830089373308102
2024,6,10,1,16046,5,5,0.829081709890754
2024,6,10,1,16047,1,1,0.761612911241993
2024,6,10,1,16047,2,2,0.428483991472053
2024,6,10,1,16047,4,4,0.618812888689656
2024,6,10,1,16048,1,1,0.76736260879937
2024,6,10,1,16048,2,2,0.38740624379362
2024,6,10,1,16048,3,3,0.753641414120642
2024,6,10,1,16048,4,4,0.209323700673822
2024,6,10,1,16049,1,1,0.733263723454844
2024,6,10,1,16049,2,2,0.608172660896984
2024,6,10,1,16049,3,3,0.808623679197076
2024,6,10,1,16049,4,4,0.78245755569943
2024,6,10,1,16049,5,5,0.721933244898761
2024,6,10,1,16049,6,6,0.513858681104373
2024,6,10,1,16049,8,8,0.758028118244934
2024,6,10,1,16049,12,12,0.789447219536252
2024,6,10,1,16050,1,1,0.425276987479849
2024,6,10,1,16050,2,2,0.596606626377059
2024,6,10,1,16050,3,3,0.591794506266083
2024,6,10,1,16050,4,4,0.745876882308137
2024,6,10,1,16051,1,1,0.534904225454619
2024,6,10,1,16051,2,2,0.618292944186987
2024,6,10,1,16051,3,3,0.491544206964616
2024,6,10,1,16052,1,1,0.671067187168581
2024,6,10,1,16052,2,2,0.593032358742725
2024,6,10,1,16052,3,3,0.516350735821687
2024,6,10,1,16052,4,4,0.653281783237817
2024,6,10,1,16052,5,5,0.586085436502834
2024,6,10,1,16052,6,6,0.750331476758307
2024,6,10,1,16052,7,7,0.687667298472094
2024,6,10,1,16052,8,8,0.447404867605217
2024,6,10,1,16052,10,10,0.601310902236441
2024,6,10,1,16052,11,11,0.617454975629778
2024,6,10,1,16053,1,1,0.353263440234602
2024,6,10,1,16053,2,2,0.569861283382746
2024,6,10,1,16053,3,3,0.57010247228992
2024,6,10,1,16053,4,4,0.551813051681154
2024,6,10,1,16054,1,1,0.219672272651542
2024,6,10,1,16054,2,2,0.350211864729307
2024,6,9,7,16055,1,1,0.701914160359976
2024,6,9,7,16055,2,2,0.684361957470194
2024,6,9,7,16055,3,3,0.654480433771488
2024,6,9,7,16055,4,4,0.652611207994451
2024,6,9,7,16055,5,5,0.265981673151713
2024,6,9,7,16055,6,6,0.715478406444312
2024,6,9,7,16055,7,7,0.684801332447846
2024,6,9,7,16056,1,1,0.614011191886929
2024,6,9,7,16056,2,2,0.663341263630017
2024,6,9,7,16057,1,1,0.223832130050339
2024,6,9,7,16057,2,2,0.221194859000678
2024,6,9,7,16057,3,3,0.464459935345843
2024,6,9,7,16057,4,4,0.334594985525886
2024,6,9,7,16057,5,5,0.54178726073146
2024,6,9,7,16057,6,6,0.498147600471048
2024,6,9,7,16057,7,7,0.481500214563274
2024,6,9,7,16057,8,8,0.481593664214802
2024,6,9,7,16058,1,1,0.642951041849219
2024,6,9,7,16058,2,2,0.40954296795335
2024,6,9,7,16058,3,3,0.467479316177553
2024,6,9,7,16058,4,4,0.354520390304942
2024,6,9,7,16059,1,1,0.445309299811224
2024,6,9,7,16059,2,2,0.425008054915438
2024,6,9,7,16060,1,1,0.573434608146328
2024,6,9,6,16061,1,1,0.0206840790902089
2024,6,9,6,16061,3,3,0.692525559513922
2024,6,9,6,16061,4,4,0.665162778325653
2024,6,9,6,16061,5,5,0.688926305032832
2024,6,9,6,16061,6,6,0.563749616372046
2024,6,9,6,16061,7,7,0.731679299669155
2024,6,9,6,16061,8,8,0.397328032583083
2024,6,9,6,16061,9,9,0.465205552904746
2024,6,9,6,16061,10,10,0.764990652242452
2024,6,9,6,16061,11,11,0.283838059745431
2024,6,9,6,16061,12,12,0.126654145707926
2024,6,9,6,16062,1,1,0.000826081883681947
2024,6,9,6,16062,2,2,0.685011772517787
2024,6,9,6,16062,4,4,0.0516241871064807
2024,6,9,6,16062,5,5,0.378459026351518
2024,6,9,6,16062,6,6,0.396379101324203
2024,6,9,6,16063,1,1,0.532023061451644
2024,6,9,6,16063,2,2,0.757127444493504
2024,6,9,6,16063,3,3,0.628638370144119
2024,6,9,6,16063,4,4,0.562903318582759
2024,6,9,6,16064,1,1,0.717576247360373
2024,6,9,6,16064,2,2,0.111549606110468
2024,6,9,6,16064,3,3,0.655659915858686
2024,6,9,6,16064,4,4,0.65984770967892
2024,6,9,6,16064,5,5,0.693104356621708
2024,6,9,6,16064,7,7,0.522356089648821
2024,6,9,6,16065,1,1,0.23458634650108
2024,6,9,6,16065,2,2,0.561360580742441
2024,6,9,6,16066,1,1,0.753253525364007
2024,6,9,6,16067,2,2,0.754165735154872
2024,6,9,6,16068,1,1,0.69209883983797
2024,6,9,6,16069,1,1,0.404962800178254
2024,6,9,6,16069,3,3,0.319405230848264
2024,6,9,6,16069,4,4,0.181412238033314
2024,6,9,6,16069,5,5,0.00337597704675873
2024,6,9,6,16070,1,1,0.305367422003069
2024,6,9,6,16070,2,2,0.236244955206998
2024,6,9,6,16071,1,1,0.739022351004811
2024,6,9,6,16071,2,2,0.546395550563835
2024,6,9,6,16072,1,1,0.394930661126721
2024,6,9,6,16072,2,2,0.585145323248497
2024,6,9,6,16072,3,3,0.89092334405059
2024,6,9,5,16073,1,1,0.29685295072982
2024,6,9,5,16073,2,2,0.321911171553711
2024,6,9,5,16073,3,3,0.721189498821428
2024,6,9,5,16073,4,4,0.615774168669189
2024,6,9,5,16074,1,1,0.690406469047964
2024,6,9,5,16074,2,2,0.722354042291989
2024,6,9,5,16074,3,3,0.69741087715449
2024,6,9,5,16074,4,4,0.72160616926023
2024,6,9,5,16074,5,5,0.465125397991221
2024,6,9,5,16074,6,6,0.720666585012863
2024,6,9,5,16074,7,7,0.59131817711043
2024,6,9,5,16075,1,1,0.022425013204902
2024,6,9,5,16075,2,2,0.491513132154485
2024,6,9,5,16076,3,3,0.717324284741125
2024,6,9,5,16077,1,1,0.268540581212149
2024,6,9,5,16078,1,1,0.47796961119993
2024,6,9,5,16078,2,2,0.650354321689626
2024,6,9,5,16078,3,3,0.688968380705563
2024,6,9,5,16078,4,4,0.111620758380485
2024,6,9,5,16078,5,5,0.441941783589555
2024,6,9,5,16079,1,1,0.50446387547357
2024,6,9,5,16079,2,2,0.732166030920762
2024,6,9,5,16079,3,3,0.692332381117505
2024,6,9,5,16080,1,1,0.762812655282185
2024,6,9,5,16081,1,1,0.516800165936784
2024,6,9,5,16082,1,1,0.151854741480689
2024,6,9,5,16083,1,1,0.678109203264524
2024,6,9,5,16083,2,2,0.582587254553873
2024,6,9,5,16083,3,3,0.556101512147146
2024,6,9,5,16083,4,4,0.448785690243135
2024,6,9,5,16083,5,5,0.471686332203463
2024,6,9,5,16083,6,6,0.410371337141219
2024,6,9,5,16083,8,8,0.654963980733681
2024,6,9,5,16084,1,1,0.854706889071722
2024,6,9,5,16084,2,2,0.120659755311358
2024,6,9,5,16085,1,1,0.621678522166358
2024,6,9,5,16086,1,1,0.815915957761633
2024,6,9,5,16086,2,2,0.473765202742581
2024,6,9,5,16087,1,1,0.30747167535182
2024,6,9,4,16088,1,1,0.672067726139675
2024,6,9,4,16088,2,2,0.696282761965079
2024,6,9,4,16089,1,1,0.629568150651282
2024,6,9,4,16089,2,2,0.641826349948531
2024,6,9,4,16089,3,3,0.631013998774059
2024,6,9,4,16089,4,4,0.693294607574263
2024,6,9,4,16089,5,5,0.665049358253027
2024,6,9,4,16089,6,6,0.590153716334053
2024,6,9,4,16089,7,7,0.681607590689489
2024,6,9,4,16090,1,1,0.684443998993702
2024,6,9,4,16090,2,2,0.645937892845007
2024,6,9,4,16091,1,1,0.691614522377341
2024,6,9,4,16092,1,1,0.60717169910909
2024,6,9,4,16092,2,2,0.671020212523737
2024,6,9,4,16092,3,3,0.704026869982023
2024,6,9,4,16092,4,4,0.729471746335428
2024,6,9,4,16092,5,5,0.550092543749098
2024,6,9,4,16092,6,6,0.527543783548153
2024,6,9,4,16093,1,1,0.729069738976026
2024,6,9,4,16093,2,2,0.633650290276115
2024,6,9,4,16093,3,3,0.71407324393526
2024,6,9,4,16094,1,1,0.600460430087598
2024,6,9,4,16094,2,2,0.728557253777146
2024,6,9,4,16094,3,3,0.613287168844997
2024,6,9,4,16094,4,4,0.5984605767609
2024,6,9,4,16095,1,1,0.678433066209315
2024,6,9,4,16095,2,2,0.691604485714918
2024,6,9,4,16095,3,3,0.608548647657185
2024,6,9,4,16095,4,4,0.641867229039248
2024,6,9,4,16095,5,5,0.53679075276294
2024,6,9,4,16095,6,6,0.541598956173991
2024,6,9,3,16096,1,1,0.163009723123826
2024,6,9,3,16096,2,2,0.503503233117118
2024,6,9,3,16096,3,3,0.169004698516354
2024,6,9,3,16096,4,4,0.453254088343483
2024,6,9,3,16097,1,1,0.686224412689625
2024,6,9,3,16097,2,2,0.456888506759117
2024,6,9,3,16097,3,3,0.599970273142401
2024,6,9,3,16097,4,4,0.577381521183862
2024,6,9,3,16098,1,1,0.556547346598441
2024,6,9,3,16098,3,3,0.164714383729311
2024,6,9,3,16099,2,2,0.086747850514242
2024,6,9,3,16100,2,2,0.717783398529373
2024,6,9,3,16101,1,1,0.588292362231264
2024,6,9,2,16102,1,1,0.336200066943841
2024,6,9,2,16102,2,2,0.0127694511441237
2024,6,9,2,16103,2,2,0.325593034930396
2024,6,9,2,16103,3,3,0.564801080956389
2024,6,9,2,16103,4,4,0.475907400021086
2024,6,9,2,16105,1,1,0.583976101688689
2024,6,9,2,16105,2,2,0.521165207438353
2024,6,9,2,16105,3,3,0.516076802879042
2024,6,9,2,16105,4,4,0.512399549212494
2024,6,9,2,16107,1,1,0.611152239250207
2024,6,9,2,16107,2,2,0.538535609985632
2024,6,9,2,16107,3,3,0.571515393786363
2024,6,9,2,16108,1,1,0.503142767542005
2024,6,9,2,16108,2,2,0.430176316671437
2024,6,9,2,16108,3,3,0.208302884439623
2024,6,9,2,16109,1,1,0.688964338867348
2024,6,9,2,16109,2,2,0.379850127024906
2024,6,9,2,16109,3,3,0.571708613768366
2024,6,9,2,16109,4,4,0.566326296115671
2024,6,9,2,16109,5,5,0.368063200611408
