anio,ccdd,ccpp,ccdi,psu,id_prod,ua,region_natural,estrato,weight,departamento,provincia,distrito,latitud,longitud,hhi_area,diversificacion_area,shannon_area,num_crops_area,area_total_ha,hhi_valor,diversificacion_valor,shannon_valor,num_crops_valor,valor_total,jornaleros_perm_h,jornaleros_perm_m,jornaleros_event_h,jornaleros_event_m,gasto_agricola_total,costo_total_agropecuario,gasto_abono,gasto_fertilizantes,gasto_plaguicidas,practice_any,num_practices,labor_total,input_costs,size_cat
2024,6.0,7.0,1.0,16258,4,4,2,60732004.0,1.825631,CAJAMARCA,HUALGAYOC,BAMBAMARCA,-6.71653060066,-78.5435132682,0.19597620335316393,0.8040237966468361,1.8408847134978592,6.0,2.15,0.4305358787635144,0.5694641212364856,1.170975600395548,4.0,2226.0,,,3.0,,2680.0,4422.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,mediano_2_5ha
2024,6.0,7.0,1.0,16258,5,5,2,60732004.0,4.342543,CAJAMARCA,HUALGAYOC,BAMBAMARCA,-6.71653060066,-78.5435132682,0.2931164692663339,0.706883530733666,1.3952606831680263,6.0,9.32,0.2880865640356036,0.7119134359643964,1.3878499288347184,3.0,987.0,,,2.0,,1650.0,4100.0,750.0,0.0,80.0,1.0,3.0,2.0,830.0,grande_>5ha
2024,6.0,7.0,1.0,16259,1,1,2,60743004.0,6.788739,CAJAMARCA,HUALGAYOC,BAMBAMARCA,-6.75001332488,-78.4064584162,0.24942989975460478,0.7505701002453953,1.6754924900425234,6.0,1.131,0.22386455253963988,0.7761354474603601,1.5488178441764926,4.0,1220.0,,,3.0,,940.0,4256.0,150.0,80.0,150.0,1.0,7.0,3.0,380.0,pequeno_<2ha
2024,6.0,7.0,1.0,16259,2,2,2,60743004.0,11.80193,CAJAMARCA,HUALGAYOC,BAMBAMARCA,-6.75001332488,-78.4064584162,0.5486576541376091,0.45134234586239086,0.978526995131831,6.0,3.439,0.4512233445566779,0.5487766554433221,1.02508544409654,4.0,2475.0,,,2.0,,1010.0,4935.0,25.0,30.0,40.0,1.0,7.0,2.0,95.0,mediano_2_5ha
2024,6.0,7.0,1.0,16259,3,3,2,60743004.0,2.166137,CAJAMARCA,HUALGAYOC,BAMBAMARCA,-6.75001332488,-78.4064584162,0.3356705151098178,0.6643294848901822,1.3651948897896073,7.0,1.601,0.314404432132964,0.685595567867036,1.2270348868017802,4.0,380.0,,,2.0,,840.0,2865.0,25.0,25.0,30.0,1.0,7.0,2.0,80.0,pequeno_<2ha
2024,6.0,7.0,1.0,16259,4,4,2,60743004.0,26.50068,CAJAMARCA,HUALGAYOC,BAMBAMARCA,-6.75001332488,-78.4064584162,0.5353421227933964,0.46465787720660356,0.9982799989820864,6.0,7.014,0.5291716956856215,0.4708283043143785,1.0724054164440373,6.0,20964.0,,,4.0,,1340.0,1500.0,50.0,80.0,40.0,1.0,7.0,4.0,170.0,grande_>5ha
2024,6.0,7.0,1.0,16260,1,1,2,60772004.0,0.457776,CAJAMARCA,HUALGAYOC,BAMBAMARCA,-6.59078731055,-78.4487028052,0.32989767204457815,0.6701023279554219,1.5613975879331838,14.0,2.322,0.7451016914516093,0.2548983085483907,0.5482578714388965,9.0,13701.0,,,2.0,,555.0,3375.0,20.0,0.0,0.0,1.0,8.0,2.0,20.0,mediano_2_5ha
2024,6.0,7.0,1.0,16260,2,2,2,60772004.0,1.857073,CAJAMARCA,HUALGAYOC,BAMBAMARCA,-6.59078731055,-78.4487028052,0.19560861936829166,0.8043913806317083,1.8905802340563889,11.0,2.535,0.642431790510686,0.357568209489314,0.7620667535131121,6.0,8398.0,,,20.0,,12800.0,16700.0,50.0,0.0,0.0,1.0,7.0,20.0,50.0,mediano_2_5ha
2024,6.0,7.0,1.0,16260,3,3,2,60772004.0,2.430359,CAJAMARCA,HUALGAYOC,BAMBAMARCA,-6.59078731055,-78.4487028052,0.7478714550097704,0.25212854499022963,0.4872871835232102,5.0,2.488,0.9857350143087992,0.014264985691200827,0.04598668305909554,4.0,25634.0,,,5.0,,610.0,1455.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,mediano_2_5ha
2024,6.0,7.0,1.0,16261,1,1,2,60771003.0,2.730315,CAJAMARCA,HUALGAYOC,BAMBAMARCA,-6.58627873721,-78.4477686298,0.5665294924554184,0.4334705075445816,0.9227432158399035,5.0,0.135,0.7662503359193894,0.2337496640806106,0.5253361688034138,5.0,1262.0,,,,,40.0,1060.0,20.0,0.0,0.0,1.0,2.0,0.0,20.0,pequeno_<2ha
2024,6.0,7.0,1.0,16261,2,2,2,60771003.0,65.82399,CAJAMARCA,HUALGAYOC,BAMBAMARCA,-6.58627873721,-78.4477686298,0.5360908994516346,0.4639091005483654,0.9719403493817733,11.0,1.414,0.5940994352731859,0.40590056472681413,0.8167779397889168,9.0,4768.0,,,2.0,,530.0,1550.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0,pequeno_<2ha
2024,6.0,7.0,1.0,16261,3,3,2,60771003.0,10.00457,CAJAMARCA,HUALGAYOC,BAMBAMARCA,-6.58627873721,-78.4477686298,0.2791423141740471,0.7208576858259529,1.5230245659428716,5.0,0.835,0.319323633395429,0.680676366604571,1.2980565947255545,4.0,6192.0,,,2.0,,100.0,100.0,10.0,0.0,0.0,1.0,4.0,2.0,10.0,pequeno_<2ha
2024,6.0,7.0,1.0,16261,4,4,2,60771003.0,0.0869623,CAJAMARCA,HUALGAYOC,BAMBAMARCA,-6.58627873721,-78.4477686298,0.8489853935888638,0.15101460641113618,0.4157696005175249,7.0,1.01,0.7071576517465148,0.2928423482534852,0.687997102502905,7.0,7123.0,,,2.0,,200.0,2230.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,pequeno_<2ha
2024,6.0,7.0,1.0,16261,6,6,2,60771003.0,2.723166,CAJAMARCA,HUALGAYOC,BAMBAMARCA,-6.58627873721,-78.4477686298,0.13486800249273995,0.86513199750726,2.3686654837090524,16.0,2.509,0.37264562823354047,0.6273543717664596,1.4471038742135633,11.0,21825.0,,,15.0,,1450.0,3828.0,0.0,0.0,0.0,1.0,6.0,15.0,0.0,mediano_2_5ha
2024,6.0,7.0,1.0,16261,7,7,2,60771003.0,6.86166,CAJAMARCA,HUALGAYOC,BAMBAMARCA,-6.58627873721,-78.4477686298,0.6899549079219105,0.3100450920780895,0.607361094625905,6.0,0.551,0.8570916166311259,0.14290838336887413,0.35754202471091323,5.0,1276.0,,,5.0,,250.0,2198.0,0.0,0.0,0.0,1.0,7.0,5.0,0.0,pequeno_<2ha
2024,6.0,7.0,1.0,16261,8,8,2,60771003.0,3.392814,CAJAMARCA,HUALGAYOC,BAMBAMARCA,-6.58627873721,-78.4477686298,0.9542236328125,0.0457763671875,0.11113140431967991,2.0,0.256,0.8448721631715024,0.15512783682849762,0.29020984938637506,2.0,1180.0,,,,,80.0,1140.0,36.0,80.0,70.0,1.0,8.0,0.0,186.0,pequeno_<2ha
2024,6.0,7.0,1.0,16261,9,9,2,60771003.0,3.895355,CAJAMARCA,HUALGAYOC,BAMBAMARCA,-6.58627873721,-78.4477686298,0.07665941572575478,0.9233405842742453,2.7100162543852995,19.0,2.442,0.125976710216916,0.874023289783084,2.3421677266209544,17.0,19684.0,,,25.0,,3660.0,4720.0,185.0,100.0,80.0,1.0,9.0,25.0,365.0,mediano_2_5ha
2024,6.0,6.0,15.0,16262,1,1,3,60682002.0,67.68453,CAJAMARCA,CUTERVO,TORIBIO CASANOVA,-5.97865795615,-78.6408228609,0.5642209065699961,0.43577909343000387,0.8003037061343,7.0,4.466,0.3083056984955437,0.6916943015044563,1.2954297704606925,7.0,13287.0,,,30.0,,31650.0,31650.0,500.0,5005.0,682.0,1.0,8.0,30.0,6187.0,mediano_2_5ha
2024,6.0,6.0,14.0,16263,1,1,2,60672003.0,43.94538,CAJAMARCA,CUTERVO,SOCOTA,-6.31015635531,-78.6823294816,0.29100041960127476,0.7089995803987252,1.3944955514687407,11.0,1.074,0.2164597029461894,0.7835402970538106,1.7942962449725162,9.0,333.0,,,2.0,,235.0,2594.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,pequeno_<2ha
2024,6.0,6.0,14.0,16263,2,2,2,60672003.0,379.8086,CAJAMARCA,CUTERVO,SOCOTA,-6.31015635531,-78.6823294816,0.19518983631384534,0.8048101636861547,1.8761505287919458,14.0,1.214,0.8293874570396944,0.1706125429603056,0.486747141601058,13.0,16485.0,,,3.0,,710.0,2756.0,45.0,0.0,50.0,1.0,6.0,3.0,95.0,pequeno_<2ha
2024,6.0,6.0,14.0,16263,3,3,2,60672003.0,86.83726,CAJAMARCA,CUTERVO,SOCOTA,-6.31015635531,-78.6823294816,0.5425137154125949,0.45748628458740515,1.0077343353538837,6.0,1.381,0.4679149751697972,0.5320850248302028,0.8866625115296829,3.0,2358.0,,,,2.0,280.0,1561.0,44.0,120.0,60.0,1.0,6.0,2.0,224.0,pequeno_<2ha
2024,6.0,6.0,14.0,16263,4,4,2,60672003.0,160.3495,CAJAMARCA,CUTERVO,SOCOTA,-6.31015635531,-78.6823294816,0.2635542381326768,0.7364457618673232,1.6527552304986088,9.0,2.621,0.22735524532327278,0.7726447546767272,1.5806286229085356,5.0,783.0,,,3.0,,710.0,3926.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,mediano_2_5ha
2024,6.0,6.0,14.0,16263,5,5,2,60672003.0,106.7246,CAJAMARCA,CUTERVO,SOCOTA,-6.31015635531,-78.6823294816,0.9695069337624777,0.030493066237522348,0.09034324769412348,3.0,3.047,0.5029585798816568,0.4970414201183432,0.6901856760188042,2.0,130.0,,,,,136.0,136.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,mediano_2_5ha
2024,6.0,6.0,14.0,16263,6,6,2,60672003.0,102.8474,CAJAMARCA,CUTERVO,SOCOTA,-6.31015635531,-78.6823294816,0.890818108755624,0.10918189124437605,0.2914733521365183,7.0,2.611,0.38644628099173556,0.6135537190082645,1.079349693783654,4.0,275.0,,,,,230.0,1500.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,mediano_2_5ha
2024,6.0,6.0,14.0,16263,7,7,2,60672003.0,401.9561,CAJAMARCA,CUTERVO,SOCOTA,-6.31015635531,-78.6823294816,0.3948713399418512,0.6051286600581488,1.3135885952658295,6.0,0.836,0.27951538279939936,0.7204846172006006,1.525924440815218,6.0,3205.0,,,2.0,,520.0,520.0,0.0,200.0,100.0,1.0,6.0,2.0,300.0,pequeno_<2ha
2024,6.0,6.0,14.0,16263,8,8,2,60672003.0,7.54072,CAJAMARCA,CUTERVO,SOCOTA,-6.31015635531,-78.6823294816,0.5510204081632654,0.44897959183673464,0.7963116401738131,3.0,0.014,0.5555555555555556,0.4444444444444444,0.6365141682948128,2.0,30.0,,,,,150.0,150.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,pequeno_<2ha
2024,6.0,6.0,14.0,16264,1,1,2,60632002.0,14.02568,CAJAMARCA,CUTERVO,SOCOTA,-6.3556190364,-78.7002479545,0.24842507553364626,0.7515749244663538,1.4969035283723222,9.0,2.893,0.3452893726995067,0.6547106273004932,1.3589054944397463,7.0,226.0,,,8.0,,560.0,18485.0,237.0,13.0,1.0,1.0,10.0,8.0,251.0,mediano_2_5ha
2024,6.0,6.0,14.0,16264,2,2,2,60632002.0,5.374311,CAJAMARCA,CUTERVO,SOCOTA,-6.3556190364,-78.7002479545,0.7717241119766886,0.22827588802331145,0.4253712224403031,4.0,0.747,0.6370510396975426,0.3629489603024574,0.6698932216137069,3.0,345.0,,,1.0,,240.0,4313.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,pequeno_<2ha
2024,6.0,6.0,14.0,16264,3,3,2,60632002.0,23.15392,CAJAMARCA,CUTERVO,SOCOTA,-6.3556190364,-78.7002479545,0.11414861131307256,0.8858513886869275,2.227591153278587,4.0,1.495,1.0,0.0,-0.0,1.0,720.0,,,2.0,,100.0,3040.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,pequeno_<2ha
2024,6.0,6.0,14.0,16264,4,4,2,60632002.0,0.6021686,CAJAMARCA,CUTERVO,SOCOTA,-6.3556190364,-78.7002479545,0.2173227948789172,0.7826772051210829,1.6905798128357092,11.0,0.995,0.3436635755423919,0.6563364244576081,1.3535249393236106,9.0,1324.0,,,,,250.0,1769.0,100.0,0.0,0.0,1.0,7.0,0.0,100.0,pequeno_<2ha
2024,6.0,6.0,14.0,16264,5,5,2,60632002.0,0.8232607,CAJAMARCA,CUTERVO,SOCOTA,-6.3556190364,-78.7002479545,0.20282186948853623,0.7971781305114638,1.7081451462016672,6.0,0.63,0.595417781969009,0.40458221803099104,0.6538622408196444,3.0,2468.0,,,3.0,,420.0,2637.0,191.0,160.0,200.0,1.0,6.0,3.0,551.0,pequeno_<2ha
2024,6.0,6.0,14.0,16265,1,1,2,60631003.0,44.85983,CAJAMARCA,CUTERVO,SOCOTA,-6.28504440855,-78.6586937949,0.1592506858710562,0.8407493141289438,2.028566555807339,6.0,2.16,0.6347997157224449,0.36520028427755513,0.8248108762940173,6.0,10328.0,,,,5.0,1180.0,3760.0,0.0,0.0,0.0,1.0,8.0,5.0,0.0,mediano_2_5ha
2024,6.0,6.0,14.0,16265,2,2,2,60631003.0,135.2326,CAJAMARCA,CUTERVO,SOCOTA,-6.28504440855,-78.6586937949,0.263101431059161,0.7368985689408389,1.5253831626000698,5.0,1.202,0.4880362218256329,0.5119637781743671,0.7505467377995689,2.0,2460.0,,,,15.0,1200.0,3791.0,2860.0,560.0,400.0,1.0,8.0,15.0,3820.0,pequeno_<2ha
2024,6.0,6.0,14.0,16265,3,3,2,60631003.0,116.7976,CAJAMARCA,CUTERVO,SOCOTA,-6.28504440855,-78.6586937949,0.2698369762106026,0.7301630237893975,1.5430486735343636,6.0,0.455,0.5291319857312724,0.4708680142687276,0.8169151695570782,3.0,145.0,,,2.0,,350.0,1786.0,110.0,60.0,59.0,1.0,8.0,2.0,229.0,pequeno_<2ha
2024,6.0,6.0,14.0,16265,4,4,2,60631003.0,36.38616,CAJAMARCA,CUTERVO,SOCOTA,-6.28504440855,-78.6586937949,0.22954547072617107,0.770454529273829,1.797875343722072,8.0,1.243,0.44000000000000006,0.5599999999999999,0.9502705392332347,3.0,150.0,,,7.0,,780.0,4950.0,0.0,0.0,0.0,1.0,6.0,7.0,0.0,pequeno_<2ha
2024,6.0,6.0,14.0,16265,5,5,2,60631003.0,33.37893,CAJAMARCA,CUTERVO,SOCOTA,-6.28504440855,-78.6586937949,0.1542620803340852,0.8457379196659148,2.038391333673798,6.0,4.871,0.39864112274448654,0.6013588772555134,0.9840317110737677,3.0,1340.0,,,15.0,,800.0,8145.0,250.0,140.0,120.0,1.0,7.0,15.0,510.0,mediano_2_5ha
2024,6.0,6.0,14.0,16265,6,6,2,60631003.0,601.6255,CAJAMARCA,CUTERVO,SOCOTA,-6.28504440855,-78.6586937949,0.41382654908393635,0.5861734509160637,1.0654763849124453,5.0,4.73,0.73082288748009,0.26917711251990994,0.5696329120480593,5.0,24044.0,,,5.0,,800.0,14930.0,132.0,140.0,75.0,1.0,8.0,5.0,347.0,mediano_2_5ha
2024,6.0,6.0,14.0,16266,1,1,2,60631004.0,1.921866,CAJAMARCA,CUTERVO,SOCOTA,-6.26753009339,-78.709997192,0.5067604110329907,0.49323958896700926,0.8212828378245847,3.0,1.075,,,,,,,,,,0.0,5080.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,pequeno_<2ha
2024,6.0,6.0,14.0,16266,3,3,2,60631004.0,82.29539,CAJAMARCA,CUTERVO,SOCOTA,-6.26753009339,-78.709997192,1.0,0.0,-0.0,1.0,4.47,,,,,,1.0,,,,4800.0,4800.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,mediano_2_5ha
2024,6.0,6.0,14.0,16267,1,1,2,60631003.0,69.76865,CAJAMARCA,CUTERVO,SOCOTA,-6.27215215935,-78.6946925678,0.3609467455621302,0.6390532544378698,1.0579054247036734,3.0,0.65,,,,,,,,,,0.0,2780.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,pequeno_<2ha
2024,6.0,6.0,14.0,16267,2,2,2,60631003.0,257.8282,CAJAMARCA,CUTERVO,SOCOTA,-6.27215215935,-78.6946925678,0.19723333706040913,0.8027666629395909,1.8257693893965874,8.0,5.251,0.8116343490304709,0.18836565096952906,0.336495757583516,2.0,950.0,,,5.0,,800.0,7560.0,72.0,300.0,70.0,1.0,8.0,5.0,442.0,grande_>5ha
2024,6.0,6.0,14.0,16267,3,3,2,60631003.0,171.7704,CAJAMARCA,CUTERVO,SOCOTA,-6.27215215935,-78.6946925678,0.5874167129717526,0.4125832870282474,0.7943063169595271,3.0,4.0120000000000005,,,,,,,,10.0,,2000.0,25430.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,mediano_2_5ha
2024,6.0,6.0,14.0,16267,4,4,2,60631003.0,1.635179,CAJAMARCA,CUTERVO,SOCOTA,-6.27215215935,-78.6946925678,0.5793780536803654,0.42062194631963457,0.6211693267457873,3.0,2.855,,,,,,,,2.0,,500.0,4490.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,mediano_2_5ha
2024,6.0,6.0,14.0,16267,5,5,2,60631003.0,1.442102,CAJAMARCA,CUTERVO,SOCOTA,-6.27215215935,-78.6946925678,0.2853049772468048,0.7146950227531952,1.4381418807914286,5.0,2.262,0.865873131078531,0.13412686892146897,0.2595204355303089,2.0,415.0,,,,,0.0,3875.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,mediano_2_5ha
2024,6.0,6.0,14.0,16267,6,6,2,60631003.0,15.33234,CAJAMARCA,CUTERVO,SOCOTA,-6.27215215935,-78.6946925678,0.31295220842879223,0.6870477915712078,1.4917430859006355,8.0,1.3699999999999999,0.8599466709192347,0.1400533290807653,0.3594253731155451,5.0,1306.0,,,,2.0,420.0,3835.0,220.0,320.0,200.0,1.0,7.0,2.0,740.0,pequeno_<2ha
2024,6.0,6.0,14.0,16268,1,1,2,60634004.0,60.32559,CAJAMARCA,CUTERVO,SOCOTA,-6.32875928179,-78.73208714,0.22352732652073437,0.7764726734792656,1.6454589322006856,7.0,0.383,0.337209762272062,0.662790237727938,1.092780621150503,3.0,159.0,,,1.0,,170.0,1213.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,pequeno_<2ha
2024,6.0,6.0,14.0,16268,2,2,2,60634004.0,69.51712,CAJAMARCA,CUTERVO,SOCOTA,-6.32875928179,-78.73208714,0.6922341370124991,0.30776586298750086,0.7101488281326099,7.0,0.121,0.5851892036322562,0.41481079636774376,0.9160772635561933,6.0,497.0,,,,,250.0,1789.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,pequeno_<2ha
2024,6.0,6.0,14.0,16268,3,3,2,60634004.0,24.56,CAJAMARCA,CUTERVO,SOCOTA,-6.32875928179,-78.73208714,0.6179881656804734,0.38201183431952657,0.7601897611671433,5.0,0.065,0.6877685950413223,0.31223140495867774,0.6454280062533037,5.0,550.0,,,3.0,,206.0,1780.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,pequeno_<2ha
2024,6.0,6.0,14.0,16268,4,4,2,60634004.0,68.06982,CAJAMARCA,CUTERVO,SOCOTA,-6.32875928179,-78.73208714,0.31502004900868796,0.684979950991312,1.3055315599532076,7.0,0.268,0.40573347107438024,0.5942665289256197,1.1584904174507438,6.0,880.0,,,,,260.0,1341.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,pequeno_<2ha
2024,6.0,6.0,14.0,16268,5,5,2,60634004.0,116.9962,CAJAMARCA,CUTERVO,SOCOTA,-6.32875928179,-78.73208714,0.46630173996862007,0.53369826003138,1.2319394913963402,10.0,0.377,0.3022836746363967,0.6977163253636033,1.4967855550301454,9.0,1402.0,,,,,1110.0,2265.0,10.0,60.0,0.0,1.0,7.0,0.0,70.0,pequeno_<2ha
2024,6.0,6.0,13.0,16269,1,1,3,60674005.0,44.35279,CAJAMARCA,CUTERVO,SANTO TOMAS,-6.07067542172,-78.7176452493,0.20452945726911317,0.7954705427308868,1.7505865366408022,11.0,5.697,0.5407777375856205,0.45922226241437947,0.9740278837241143,5.0,719.0,,,5.0,,750.0,11915.0,60.0,0.0,0.0,1.0,5.0,5.0,60.0,grande_>5ha
2024,6.0,6.0,13.0,16270,1,1,3,60682003.0,447.5081,CAJAMARCA,CUTERVO,SANTO TOMAS,-6.04340349684,-78.6119426607,0.6645494926977988,0.33545050730220116,0.797364429175831,8.0,0.494,0.7939775351426586,0.20602246485734144,0.5032221895205995,7.0,10124.0,,,30.0,,4650.0,4650.0,0.0,364.0,189.0,1.0,6.0,30.0,553.0,pequeno_<2ha
2024,6.0,6.0,13.0,16270,2,2,3,60682003.0,215.8598,CAJAMARCA,CUTERVO,SANTO TOMAS,-6.04340349684,-78.6119426607,0.8946879109138723,0.10531208908612766,0.2944555256221753,6.0,0.624,0.8401544516224847,0.1598455483775153,0.3965473187563008,5.0,10050.0,,,5.0,,9920.0,11486.0,0.0,1045.0,448.0,1.0,7.0,5.0,1493.0,pequeno_<2ha
2024,6.0,6.0,13.0,16270,3,3,3,60682003.0,19.56268,CAJAMARCA,CUTERVO,SANTO TOMAS,-6.04340349684,-78.6119426607,0.7526718015029703,0.2473281984970297,0.6454277494263263,8.0,1.155,0.7431653749520769,0.2568346250479231,0.6325277711951424,8.0,11789.0,,,2.0,8.0,7520.0,7994.0,0.0,0.0,173.0,1.0,3.0,10.0,173.0,pequeno_<2ha
2024,6.0,6.0,13.0,16271,1,1,3,60672003.0,363.7737,CAJAMARCA,CUTERVO,SANTO TOMAS,-6.18714413335,-78.715746494,0.36369761946790063,0.6363023805320993,1.213750786239371,6.0,1.661,0.5162686410200751,0.4837313589799249,0.7550593703227123,4.0,31459.0,,,4.0,,7200.0,8260.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,pequeno_<2ha
2024,6.0,6.0,13.0,16271,2,2,3,60672003.0,63.26526,CAJAMARCA,CUTERVO,SANTO TOMAS,-6.18714413335,-78.715746494,0.15225516580610773,0.8477448341938922,2.0566820110012975,8.0,2.765,0.47141351207255666,0.5285864879274433,0.9195642249044365,4.0,10683.0,,,3.0,1.0,4000.0,6902.0,480.0,1080.0,0.0,1.0,4.0,4.0,1560.0,mediano_2_5ha
2024,6.0,6.0,13.0,16271,3,3,3,60672003.0,237.1337,CAJAMARCA,CUTERVO,SANTO TOMAS,-6.18714413335,-78.715746494,0.13382418824992676,0.8661758117500733,2.187030944851321,9.0,4.298,0.21499354419340283,0.7850064558065972,1.7278756621740081,7.0,31616.0,,,6.0,,8100.0,9685.0,600.0,1200.0,0.0,1.0,5.0,6.0,1800.0,mediano_2_5ha
2024,6.0,6.0,13.0,16271,4,4,3,60672003.0,143.3611,CAJAMARCA,CUTERVO,SANTO TOMAS,-6.18714413335,-78.715746494,0.18136464050885737,0.8186353594911426,1.8645430950291497,13.0,10.332,0.4781575521192929,0.5218424478807071,0.9526046219531764,9.0,23595.0,,,6.0,,5200.0,8960.0,330.0,720.0,0.0,1.0,5.0,6.0,1050.0,grande_>5ha
2024,6.0,6.0,13.0,16271,5,5,3,60672003.0,47.48999,CAJAMARCA,CUTERVO,SANTO TOMAS,-6.18714413335,-78.715746494,0.3219505009215633,0.6780494990784367,1.281086678259612,6.0,8.530999999999999,0.5296399092281473,0.4703600907718527,0.6977844113628302,4.0,103310.0,,,8.0,2.0,22150.0,25370.0,2800.0,3400.0,0.0,1.0,5.0,10.0,6200.0,grande_>5ha
2024,6.0,6.0,13.0,16271,6,6,3,60672003.0,201.6963,CAJAMARCA,CUTERVO,SANTO TOMAS,-6.18714413335,-78.715746494,0.20281600451524917,0.7971839954847508,1.7911204593592631,9.0,2.3329999999999997,0.4175567963414132,0.5824432036585868,1.1322325911633313,7.0,17899.0,,,3.0,,4800.0,6230.0,900.0,1140.0,0.0,1.0,5.0,3.0,2040.0,mediano_2_5ha
2024,6.0,6.0,13.0,16272,1,1,3,60683004.0,6.284411,CAJAMARCA,CUTERVO,SANTO TOMAS,-6.03323770469,-78.6470478635,0.45349052404127504,0.546509475958725,1.117459747678599,8.0,2.366,0.3591808943872766,0.6408191056127235,1.133372245713317,5.0,1395.0,,,,,31830.0,33030.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,mediano_2_5ha
2024,6.0,6.0,13.0,16273,1,1,3,60684005.0,0.6401074,CAJAMARCA,CUTERVO,SANTO TOMAS,-6.04213194987,-78.6669481317,0.9943141695278449,0.005685830472155096,0.021517115520991597,3.0,0.702,0.9501580005745474,0.04984199942545264,0.13463810647504065,3.0,1180.0,,,12.0,,1560.0,2469.0,0.0,0.0,150.0,1.0,4.0,12.0,150.0,pequeno_<2ha
2024,6.0,6.0,13.0,16273,2,2,3,60684005.0,116.1808,CAJAMARCA,CUTERVO,SANTO TOMAS,-6.04213194987,-78.6669481317,0.14367383782157367,0.8563261621784264,2.046547226928678,6.0,5.865,0.23632364428364802,0.763676355716352,1.5845720583927012,4.0,17595.0,,,10.0,,12205.0,16318.0,0.0,500.0,100.0,1.0,5.0,10.0,600.0,grande_>5ha
2024,6.0,6.0,12.0,16274,1,1,3,60671003.0,133.7783,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,-6.27083412929,-78.8769093085,0.7563110535345402,0.2436889464654598,0.40859880616961786,1.0,3.38,,,,,,,,6.0,,550.0,2500.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,mediano_2_5ha
2024,6.0,6.0,12.0,16274,2,2,3,60671003.0,424.804,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,-6.27083412929,-78.8769093085,0.5563603440470802,0.44363965595291976,0.7643877423796638,2.0,7.05,0.7672952684431429,0.23270473155685711,0.39470620202766865,1.0,31245.0,,,5.0,,1050.0,1050.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,grande_>5ha
2024,6.0,6.0,12.0,16274,3,3,3,60671003.0,185.3998,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,-6.27083412929,-78.8769093085,0.5866929651545036,0.41330703484549636,0.6643795232167894,3.0,0.975,0.9960455641603765,0.003954435839623516,0.01563679077840829,2.0,12625.0,,,10.0,,1200.0,1880.0,375.0,1085.0,120.0,1.0,5.0,10.0,1580.0,pequeno_<2ha
2024,6.0,6.0,12.0,16274,4,4,3,60671003.0,133.2005,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,-6.27083412929,-78.8769093085,0.43732292856783594,0.562677071432164,0.9601736060712897,7.0,4.935,0.9891020508535725,0.010897949146427499,0.039941409171001946,5.0,40220.0,,,15.0,,3300.0,4920.0,1860.0,740.0,110.0,1.0,8.0,15.0,2710.0,mediano_2_5ha
2024,6.0,6.0,12.0,16274,5,5,3,60671003.0,62.10004,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,-6.27083412929,-78.8769093085,1.0,0.0,-0.0,1.0,0.56,,,,,,,,1.0,,80.0,1095.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,pequeno_<2ha
2024,6.0,6.0,11.0,16275,1,1,3,60682004.0,0.7940677,CAJAMARCA,CUTERVO,SANTA CRUZ,-6.05722008199,-78.8347811651,0.6800000000000002,0.31999999999999984,0.5004024235381879,2.0,0.5,,,,,,,,,2.0,360.0,1940.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,pequeno_<2ha
