ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P142_3,P301A_1,P302A_1,P301A_2,P302A_2,P301A_3,P302A_3,P301A_4,P302A_4,P301A_4A,P302A_4A,P301A_4B,P302A_4B,P301A_4C,P302A_4C,P301A_5,P302A_5,P301A_6,P302A_6,P301A_7,P302A_7,P301A_8,P302A_8,P301A_9,P302A_9,P301A_10,P302A_10,P301A_11,P302A_11,P301A_12,P302A_12,P301A_12A,P302A_12A,P301A_12B,P302A_12B,P301A_12C,P302A_12C,P301A_13,P302A_13,P301A_14,P302A_14,P301A_15,P302A_15,P301A_16,P302A_16,P301A_17,P302A_17,P303B,P304B,P305B,P306B,P307B,P308B,P309B,P310B,P311B,P312B,P313B,P314B,P315B,P316B,P317B,P318B,P319B,P320B,P321B,P322B,P323B,P324B,P325B_1,P325B_2,P325B_3,P325B_4,P325B_5,P325B_6,P325B_7,P326B_1,P326B_2,P326B_3,P326B_4,P326B_5,P326B_6,P326B_7,P327B,P328B,P329B_1,P329B_2,P329B_3,P329B_4,P329B_5,P329B_6,P330B,OMICAP300
2024,06,CAJAMARCA,04,CHOTA,01,CHOTA,16431,03,03,1,2,060432003,241.435,1,,1,0,0,2,,1,1,1,1,2,,2,,2,,2,,1,1,1,1,1,1,2,,1,1,1,1,1,1,1,1,2,,2,,2,,1,1,2,,2,,2,,2,,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,06,CAJAMARCA,04,CHOTA,01,CHOTA,16432,01,01,1,2,060442003,86.55619,1,,1,1,0,2,,1,25,1,25,2,,2,,2,,2,,1,25,1,25,1,25,1,25,2,,2,,2,,2,,2,,2,,2,,1,25,1,25,1,25,2,,2,,2,1,2,2,,,2,1,2,2,,,2,1,2,2,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,, 
2024,06,CAJAMARCA,04,CHOTA,01,CHOTA,16432,02,02,1,2,060442003,15.91966,1,,1,1,0,2,,1,44,1,44,2,,2,,2,,2,,1,44,1,44,1,44,1,44,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,06,CAJAMARCA,04,CHOTA,01,CHOTA,16432,03,03,1,2,060442003,19.66442,1,,1,1,0,2,,1,40,1,40,2,,2,,2,,2,,1,40,1,40,1,40,1,40,2,,2,,2,,2,,2,,2,,2,,1,40,1,40,1,40,2,,2,,2,1,2,2,,,2,1,2,2,,,2,1,2,2,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,, 
2024,06,CAJAMARCA,04,CHOTA,01,CHOTA,16432,04,04,1,2,060442003,29.7514,1,,1,1,0,2,,1,10,1,10,2,,2,,2,,2,,1,10,1,10,1,10,1,10,2,,2,,2,,2,,2,,2,,2,,1,10,1,10,1,10,2,,2,,2,1,2,2,,,2,1,2,2,,,2,1,2,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,, 
2024,06,CAJAMARCA,04,CHOTA,01,CHOTA,16433,01,01,1,2,060442004,2.55364,1,,1,1,0,2,,2,,1,10,2,,2,,2,,2,,1,10,1,10,2,,1,10,2,,2,,2,,2,,2,,2,,2,,1,10,2,,2,,2,,2,,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,06,CAJAMARCA,04,CHOTA,01,CHOTA,16433,02,02,1,2,060442004,.0498324,1,,1,1,0,2,,2,,1,10,2,,2,,2,,2,,1,10,1,10,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,06,CAJAMARCA,04,CHOTA,01,CHOTA,16433,03,03,1,2,060442004,1.205791,1,,1,1,0,2,,2,,1,56,2,,2,,2,,2,,1,56,1,56,2,,1,56,2,,2,,2,,2,,2,,2,,2,,1,56,2,,1,56,2,,2,,1,1,2,2,,,,,,,,,1,1,2,1,1,2,2,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,, 
2024,06,CAJAMARCA,04,CHOTA,01,CHOTA,16433,04,04,1,2,060442004,1.453451,1,,1,1,0,2,,2,,1,10,2,,2,,2,,2,,1,10,1,10,2,,1,10,2,,2,,2,,2,,2,,2,,2,,1,10,2,,2,,2,,2,,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,06,CAJAMARCA,04,CHOTA,01,CHOTA,16433,05,05,1,2,060442004,.5628791,1,,1,1,0,2,,2,,1,6,2,,2,,2,,2,,1,6,1,6,1,6,1,6,2,,2,,2,,2,,2,,2,,2,,1,6,2,,2,,2,,2,,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,06,CAJAMARCA,04,CHOTA,01,CHOTA,16433,06,06,1,2,060442004,.0210688,1,,1,1,0,2,,2,,1,8,2,,2,,2,,2,,1,8,1,8,2,,1,8,2,,2,,2,,2,,2,,2,,2,,1,8,2,,1,8,2,,2,,1,1,2,2,,,,,,,,,1,1,2,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,, 
2024,06,CAJAMARCA,04,CHOTA,01,CHOTA,16433,07,07,1,2,060442004,3.586601,1,,1,1,0,2,,2,,1,30,2,,2,,2,,2,,1,30,1,30,1,30,1,30,2,,2,,2,,2,,2,,2,,2,,1,30,2,,1,30,2,,2,,1,1,2,2,,,,,,,,,1,1,2,1,1,2,2,2,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,,, 
2024,06,CAJAMARCA,04,CHOTA,01,CHOTA,16433,08,08,1,2,060442004,7.883688,1,,1,1,0,2,,2,,1,35,2,,2,,2,,2,,1,35,1,35,2,,1,35,2,,2,,2,,2,,2,,2,,2,,1,35,2,,2,,2,,2,,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,06,CAJAMARCA,04,CHOTA,01,CHOTA,16433,09,09,1,2,060442004,6.077815,1,,1,1,0,2,,2,,1,20,2,,2,,2,,2,,1,20,1,20,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16434,01,01,1,2,060331003,15.02453,1,,1,0,0,2,,1,42,2,,2,,2,,2,,2,,1,42,1,42,2,,1,42,2,,2,,2,,2,,2,,2,,2,,1,42,1,42,1,42,2,,2,,2,2,2,2,,,2,2,2,2,,,2,2,2,2,1,2,2,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16434,02,02,1,2,060331003,170.8799,1,,1,1,0,2,,1,36,2,,2,,2,,2,,2,,1,36,1,36,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,36,2,,1,36,2,,2,,1,2,2,2,,,,,,,,,2,2,2,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16434,03,03,1,2,060331003,5.814663,1,,1,1,0,2,,1,13,1,13,2,,2,,2,,2,,1,13,1,13,2,,1,13,2,,2,,2,,2,,2,,2,,2,,1,12,1,12,2,,2,,2,,1,1,2,1,2,2,1,1,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16434,04,04,1,2,060331003,34.51976,1,,1,1,0,2,,1,50,2,,2,,2,,2,,2,,1,50,1,50,2,,1,50,2,,2,,2,,2,,2,,2,,2,,1,50,1,50,2,,2,,2,,1,1,2,2,,,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16434,05,05,1,2,060331003,192.6283,1,,1,1,0,2,,1,50,2,,2,,2,,2,,2,,1,50,1,50,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,50,1,50,2,,2,,2,,1,1,2,2,,,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16434,06,06,1,2,060331003,15.05923,1,,1,1,0,2,,1,25,1,25,2,,2,,2,,1,5,1,25,1,25,2,,1,25,2,,2,,2,,2,,2,,2,,2,,1,25,1,25,1,25,2,,2,,2,2,2,2,,,2,1,2,2,,,2,1,2,2,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16434,07,07,1,2,060331003,21.86844,1,,1,1,0,2,,1,25,2,,2,,2,,2,,2,,1,25,1,25,2,,1,25,2,,2,,2,,2,,2,,2,,2,,1,25,1,25,1,25,2,,2,,2,1,2,2,,,2,1,2,2,,,2,2,2,2,1,1,1,1,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16434,08,08,1,2,060331003,23.18729,1,,1,1,0,2,,1,25,1,25,2,,2,,2,,2,,1,25,1,25,2,,1,25,2,,2,,2,,2,,2,,2,,2,,1,25,1,25,1,25,2,,2,,2,2,2,2,,,2,2,2,2,,,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16434,09,09,1,2,060331003,.9836482,1,,1,1,0,2,,1,30,2,,2,,2,,2,,2,,1,30,1,30,2,,1,30,2,,2,,2,,2,,2,,2,,2,,1,30,1,30,2,,2,,2,,2,2,2,2,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16435,01,01,1,2,060333005,.9307843,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,1,22,1,22,1,22,1,22,2,,2,,2,,2,,2,,2,,2,,1,22,2,,2,,2,,2,,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16435,02,02,1,2,060333005,1.132074,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,1,21,1,21,1,21,1,21,2,,2,,2,,2,,2,,2,,2,,1,21,1,21,1,21,2,,2,,2,1,2,1,2,2,2,1,2,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16435,03,03,1,2,060333005,.9582896,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,1,8,1,8,1,8,1,8,2,,2,,2,,2,,2,,2,,2,,1,8,2,,2,,2,,2,,2,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16435,04,04,1,2,060333005,1.421111,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,1,50,1,50,1,50,1,50,2,,2,,2,,2,,2,,2,,2,,1,50,2,,2,,2,,2,,2,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16435,05,05,1,2,060333005,3.595765,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,1,2,1,2,1,2,1,2,2,,2,,2,,2,,2,,2,,2,,1,2,2,,2,,2,,2,,2,1,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16435,06,06,1,2,060333005,.3005226,1,,0,0,1,2,,2,,2,,2,,2,,2,,2,,1,30,1,30,1,30,1,30,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16435,07,07,1,2,060333005,.2147002,1,,0,0,1,2,,2,,2,,2,,2,,2,,2,,1,50,1,50,1,50,1,50,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16435,08,08,1,2,060333005,.0732408,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,1,2,1,2,1,2,1,2,2,,2,,2,,2,,2,,2,,2,,1,2,2,,2,,2,,2,,2,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16436,01,01,1,2,060331003,49.01943,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,1,40,1,40,1,40,1,40,2,,2,,2,,2,,2,,2,,2,,1,40,2,,2,,2,,2,,2,1,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16436,02,02,1,2,060331003,24.61543,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,1,5,1,5,1,5,1,5,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,1,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16436,03,03,1,2,060331003,63.21078,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,1,1,1,1,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,,,,,,,2,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16436,04,04,1,2,060331003,3.964699,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,1,30,1,30,1,30,1,30,2,,2,,2,,2,,2,,2,,2,,1,30,1,30,2,,2,,2,,2,1,2,1,1,2,2,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16436,05,05,1,2,060331003,8.889009,1,,1,1,0,2,,2,,1,4,2,,2,,2,,2,,1,4,1,4,1,4,1,4,2,,2,,2,,2,,2,,2,,2,,1,4,1,4,1,4,2,,2,,2,2,2,1,1,2,2,1,2,1,2,2,2,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16436,06,06,1,2,060331003,61.0626,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,1,4,1,4,1,4,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16437,01,01,1,2,060331003,36.2931,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16437,02,02,1,2,060331003,1.005706,1,,1,1,0,2,,2,,1,20,2,,2,,2,,2,,1,20,1,20,1,20,1,20,2,,2,,2,,2,,2,,2,,2,,1,20,1,20,1,20,2,,2,,2,1,2,2,,,2,1,2,2,,,2,1,2,2,1,1,1,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16437,03,03,1,2,060331003,56.11279,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,1,40,1,40,2,,1,40,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16437,04,04,1,2,060331003,73.66956,1,,1,1,0,2,,1,15,2,,2,,2,,2,,2,,1,15,1,15,1,15,1,15,1,15,1,15,2,,1,15,2,,2,,2,,1,15,1,15,2,,2,,2,,1,1,2,2,,,1,1,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16438,01,01,1,2,060331003,141.904,1,,1,1,0,2,,1,15,1,15,1,15,2,,2,,2,,1,15,1,15,1,15,2,,2,,2,,2,,2,,2,,2,,2,,1,3,1,3,2,,2,,2,,2,1,2,1,2,1,2,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16438,02,02,1,2,060331003,18.01044,1,,1,1,0,2,,1,20,1,20,2,,2,,2,,2,,1,20,1,20,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,5,1,5,1,5,2,,2,,2,1,2,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16438,03,03,1,2,060331003,8.114374,1,,1,1,0,2,,1,30,1,30,2,,2,,2,,2,,1,30,1,30,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,5,1,5,1,5,2,,2,,2,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16438,04,04,1,2,060331003,6.768165,1,,1,1,0,2,,1,5,1,5,2,,2,,2,,2,,1,5,1,5,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,3,1,3,1,3,2,,2,,2,1,2,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16438,05,05,1,2,060331003,.7564944,1,,1,1,0,2,,1,26,1,26,2,,2,,2,,2,,1,26,1,26,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,26,2,,1,20,2,,2,,1,2,1,1,1,1,,,,,,,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16438,06,06,1,2,060331003,1.703484,1,,1,1,0,2,,1,20,1,20,2,,2,,2,,2,,1,20,1,20,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,10,1,5,1,5,2,,2,,2,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16438,07,07,1,2,060331003,2.838272,1,,1,1,0,2,,1,40,1,10,2,,2,,2,,2,,1,40,1,40,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,5,1,5,1,5,2,,2,,2,1,2,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16438,08,08,1,2,060331003,1.461534,1,,1,1,0,2,,1,45,1,45,2,,2,,2,,2,,1,45,1,45,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,5,1,5,1,5,2,,2,,1,1,2,1,1,1,2,2,2,2,,,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16438,09,09,1,2,060331003,2.692999,1,,1,1,0,2,,1,20,1,20,2,,2,,2,,2,,1,20,1,20,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,5,1,3,1,3,2,,2,,2,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16438,10,10,1,2,060331003,98.03188,1,,1,1,0,2,,1,35,1,35,2,,2,,2,,2,,1,35,1,35,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,10,1,10,1,10,2,,2,,2,1,2,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16439,01,01,1,2,060331003,8.967229,1,,1,1,0,2,,1,10,2,,2,,2,,2,,2,,1,40,1,40,2,,1,40,2,,2,,2,,2,,2,,2,,2,,1,15,2,,1,20,2,,2,,1,1,2,2,,,,,,,,,2,1,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16439,02,02,1,2,060331003,16.84046,1,,1,1,0,2,,1,15,1,15,2,,2,,2,,2,,1,15,1,15,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,15,1,15,1,15,2,,2,,2,1,2,2,,,2,1,2,2,,,2,1,2,2,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16439,03,03,1,2,060331003,19.20508,1,,1,1,0,2,,1,40,2,,1,40,2,,2,,2,,1,40,1,40,2,,1,40,2,,2,,2,,2,,2,,2,,2,,1,40,1,40,1,40,2,,2,,1,1,2,2,,,2,2,2,2,,,1,1,2,2,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16439,04,04,1,2,060331003,67.78156,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16439,05,05,1,2,060331003,106.5149,1,,1,1,0,2,,2,,2,,1,30,2,,2,,2,,1,30,1,30,2,,1,30,2,,2,,2,,2,,2,,2,,2,,1,30,1,30,2,,2,,2,,2,2,2,2,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16439,06,06,1,2,060331003,437.8594,1,,1,1,0,2,,1,10,2,,2,,2,,2,,2,,1,10,1,10,1,10,1,10,2,,2,,2,,2,,2,,2,,2,,1,10,1,10,1,10,2,,2,,1,2,2,2,,,1,1,1,2,,,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16440,01,01,1,2,060331003,282.7162,1,,1,1,0,2,,1,10,2,,2,,2,,2,,2,,1,10,1,10,2,,1,10,2,,2,,2,,2,,2,,2,,2,,1,10,2,,2,,2,,2,,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16440,02,02,1,2,060331003,214.1188,1,,1,1,0,2,,1,20,1,20,2,,2,,2,,2,,1,20,1,20,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,20,1,20,1,20,2,,2,,2,2,2,2,,,2,2,2,2,,,1,2,2,2,1,1,2,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16440,03,03,1,2,060331003,.8521093,1,,1,0,0,2,,1,20,1,20,2,,2,,2,,2,,1,20,1,20,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,20,2,,2,,2,,2,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,16440,05,05,1,2,060331003,17.23664,1,,1,1,0,2,,1,40,2,,2,,2,,2,,2,,1,40,1,40,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,40,1,40,1,40,2,,2,,2,1,2,2,,,2,1,2,2,,,2,1,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,11,UTCO,16441,01,01,1,3,060384002,24.54309,1,,1,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,40,2,,2,,2,,2,,1,40,2,,,,,,2,,2,,1,20,2,,2,,,,,,,,,,,,,,2,1,2,2,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,10,SUCRE,16442,01,01,1,2,060344004,1036.609,1,,1,1,0,2,,1,30,2,,2,,2,,2,,2,,1,30,1,30,2,,2,,2,,2,,2,,1,30,2,,2,,2,,1,30,1,30,1,30,2,,2,,1,1,2,2,,,1,1,2,2,,,1,1,2,2,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,, 
2024,06,CAJAMARCA,03,CELENDIN,10,SUCRE,16442,02,02,1,2,060344004,37.43952,1,,1,1,0,2,,2,,2,,2,,2,,2,,2,,1,10,1,10,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,10,2,,1,10,2,,2,,1,1,2,2,,,,,,,,,1,1,2,2,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,, 
